Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,left,circleblack.png,left,0.3780848756432533,0.35,go
1.0,practice,right,squareblack.png,right,0.3458649963140487,0.35,go
1.0,practice,right,squareblack.png,left,0.3949997127056122,0.35,go
1.0,practice,right,squareblack.png,right,0.4180689454078674,0.35,stop
1.0,practice,left,circleblack.png,left,0.384989283978939,0.3,go
1.0,practice,left,circleblack.png,left,0.4140937104821205,0.3,stop
1.0,practice,left,circleblack.png,left,0.4864935129880905,0.25,go
1.0,practice,right,squareblack.png,right,0.5245314314961433,0.25,go
1.0,practice,right,squareblack.png,right,0.3712829798460006,0.25,stop
1.0,practice,left,circleblack.png,left,0.4385073110461235,0.2,go
1.0,practice,right,squareblack.png,right,0.3548390194773674,0.2,go
1.0,practice,left,circleblack.png,right,0.3161072805523872,0.2,stop
1.0,practice,left,circleblack.png,left,0.3834993317723274,0.15,go
1.0,practice,right,squareblack.png,right,0.322537750005722,0.15,go
1.0,practice,left,circleblack.png,left,0.4825756698846817,0.15,go
1.0,practice,left,circleblack.png,left,0.5993198230862617,0.15,go
1.0,practice,left,circleblack.png,,,0.15,stop
1.0,practice,right,squareblack.png,right,0.3119551986455917,0.2,go
1.0,practice,right,squareblack.png,,,0.2,stop
1.0,practice,left,circleblack.png,left,0.3297199010848999,0.25,stop
1.0,practice,left,circleblack.png,left,0.8260371536016464,0.2,go
1.0,practice,right,squareblack.png,,,0.2,stop
1.0,practice,right,squareblack.png,right,0.4608061462640762,0.25,go
1.0,practice,right,squareblack.png,right,0.3700610920786857,0.25,go
1.0,test,left,circleblack.png,left,0.4505821838974952,0.25,go
1.0,test,right,squareblack.png,right,0.4338103458285332,0.25,go
1.0,test,left,circleblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.4507495611906051,0.3,go
1.0,test,left,circleblack.png,left,0.536280982196331,0.3,go
1.0,test,left,circleblack.png,left,0.6254344955086708,0.3,go
1.0,test,left,circleblack.png,left,0.5830580964684486,0.3,go
1.0,test,left,circleblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.4624730423092842,0.35,stop
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.6387141346931458,0.35,go
1.0,test,right,squareblack.png,right,0.6484755948185921,0.35,go
1.0,test,right,squareblack.png,,,0.35,stop
1.0,test,left,circleblack.png,left,0.5740340575575829,0.4,go
1.0,test,left,circleblack.png,,,0.4,stop
1.0,test,right,squareblack.png,right,0.5311731025576591,0.45,go
1.0,test,right,squareblack.png,,,0.45,stop
1.0,test,right,squareblack.png,right,0.4635000452399254,0.5,go
1.0,test,left,circleblack.png,left,0.660286083817482,0.5,go
1.0,test,right,squareblack.png,right,0.496916227042675,0.5,go
1.0,test,left,circleblack.png,left,0.4096749275922775,0.5,go
1.0,test,left,circleblack.png,left,0.5672241076827049,0.5,go
1.0,test,right,squareblack.png,right,0.5854079648852348,0.5,go
1.0,test,left,circleblack.png,left,0.450767919421196,0.5,stop
1.0,test,right,squareblack.png,,,0.45,stop
1.0,test,left,circleblack.png,left,0.5270976424217224,0.5,go
1.0,test,left,circleblack.png,left,0.5059919133782387,0.5,stop
1.0,test,left,circleblack.png,left,0.7505819126963615,0.45,go
1.0,test,right,squareblack.png,right,0.4025767594575882,0.45,go
1.0,test,left,circleblack.png,left,0.7525768578052521,0.45,go
1.0,test,right,squareblack.png,right,0.8464013412594795,0.45,go
1.0,test,right,squareblack.png,right,0.7323624566197395,0.45,go
1.0,test,left,circleblack.png,,,0.45,stop
1.0,test,right,squareblack.png,right,0.5407856926321983,0.5,stop
1.0,test,left,circleblack.png,left,0.6084425300359726,0.45,go
1.0,test,right,squareblack.png,right,0.7173467203974724,0.45,go
1.0,test,right,squareblack.png,right,0.4916377738118171,0.45,go
1.0,test,right,squareblack.png,right,0.704565517604351,0.45,go
1.0,test,left,circleblack.png,left,0.600372277200222,0.45,go
1.0,test,left,circleblack.png,right,0.0038197264075279,0.45,stop
1.0,test,right,squareblack.png,right,0.7418185174465179,0.4,go
1.0,test,left,circleblack.png,left,0.5595274642109871,0.4,go
1.0,test,right,squareblack.png,right,0.2589906305074692,0.4,stop
1.0,test,right,squareblack.png,,,0.35,go
1.0,test,left,circleblack.png,left,0.6644054129719734,0.35,go
1.0,test,left,circleblack.png,left,0.5880590826272964,0.35,go
1.0,test,right,squareblack.png,,,0.35,stop
1.0,test,left,circleblack.png,,,0.4,stop
2.0,test,left,circleblack.png,left,0.815074697136879,0.45,go
2.0,test,left,circleblack.png,left,0.5077624693512917,0.45,go
2.0,test,right,squareblack.png,right,0.7036615386605263,0.45,go
2.0,test,left,circleblack.png,left,0.4503563344478607,0.45,go
2.0,test,left,circleblack.png,left,0.4439583569765091,0.45,go
2.0,test,left,circleblack.png,left,0.4221969917416572,0.45,stop
2.0,test,right,squareblack.png,,,0.4,stop
2.0,test,left,circleblack.png,left,0.3790391981601715,0.45,stop
2.0,test,right,squareblack.png,right,0.6451453641057014,0.4,go
2.0,test,right,squareblack.png,right,0.7285785898566246,0.4,go
2.0,test,right,squareblack.png,right,0.8272412940859795,0.4,stop
2.0,test,right,squareblack.png,,,0.35,go
2.0,test,right,squareblack.png,right,0.7962642535567284,0.35,go
2.0,test,left,circleblack.png,left,0.7658970355987549,0.35,go
2.0,test,left,circleblack.png,left,0.7066784054040909,0.35,go
2.0,test,right,squareblack.png,,,0.35,stop
2.0,test,left,circleblack.png,left,0.4975216165184974,0.4,stop
2.0,test,left,circleblack.png,left,0.635296642780304,0.35,go
2.0,test,right,squareblack.png,right,0.5308295264840126,0.35,go
2.0,test,right,squareblack.png,right,0.6089599058032036,0.35,go
2.0,test,right,squareblack.png,right,0.4301750436425209,0.35,go
2.0,test,left,circleblack.png,,,0.35,stop
2.0,test,right,squareblack.png,,,0.4,stop
2.0,test,left,circleblack.png,left,0.7680759951472282,0.45,go
2.0,test,right,squareblack.png,,,0.45,stop
