corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]","[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",2737.9069783836603,2737.9069783836603,return,2.259215533733368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,2740.2097176909447,2740.2097176909447,2803.450533516705,go,circleblack.png,left,0.35,2803.4721719920635,2803.4721719920635,2803.9627813845873,2803.9627813845873,2803.979540169239,2804.31321554631,2804.813852496445,2804.963954500854,2805.965114414692,2805.981827311218,left,1,0.3780848756432533,2805.981827311218,2805.981827311218,2806.4887528494,2806.4887528494,0.0035623684525489807,0.4858015701174736,0.8362627550959587,2806.466787971556,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,2806.4673154205084,go,squareblack.png,right,0.35,2806.4887528494,2806.4887528494,2806.9829805120826,2806.9829805120826,2806.9995277374983,2807.3336241170764,2807.8491326346993,2807.982795983553,2808.9837142452598,2809.0002662166953,right,1,0.34586499631404877,2809.0002662166953,2809.0002662166953,2809.5166628211737,2809.5166628211737,0.003927059471607208,0.48912500590085983,0.8393618613481522,2809.485327914357,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,2809.485752888024,go,squareblack.png,right,0.35,2809.5166628211737,2809.5166628211737,2810.003293849528,2810.003293849528,2810.0200251191854,2810.3518010526896,2810.852392077446,2811.002520248294,2812.003805115819,2812.0205901786685,left,0,0.3949997127056122,2812.0205901786685,2812.0205901786685,2812.536576412618,2812.536576412618,0.001207001507282257,0.4918207377195358,0.8403303250670433,2812.505131557584,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,2812.50556319952,stop,squareblack.png,right,0.35,2812.536576412618,2812.536576412618,2813.0213586613536,2813.0213586613536,2813.03802356869,2813.3735809475183,2813.889164596796,2814.022485949099,2815.023604258895,2815.040391303599,right,1,0.41806894540786743,2815.040391303599,2815.040391303599,,,0.001187346875667572,0.48990463465452194,0.8422557413578033,2815.5251608118415,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,1,0,4,1,,,,,,,,,,,,,,,,,2815.5256502330303,go,circleblack.png,left,0.3,2815.544899985194,2815.544899985194,2816.0413571596146,2816.0413571596146,2816.057975612581,2816.341684758663,2816.842337027192,2817.0425756424665,2818.0435426980257,2818.0602432116866,left,1,0.38498928397893906,2818.0602432116866,2818.0602432116866,,,0.0027772486209869385,0.48951709270477295,0.7898235693573952,2818.546761341393,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,2818.5472398027778,stop,circleblack.png,left,0.3,2818.5684764161706,2818.5684764161706,2819.0615749806166,2819.0615749806166,2819.0780962854624,2819.361585095525,2819.8622067943215,2820.064211048186,2821.0635277181864,2821.0801677033305,left,1,0.4140937104821205,2821.0801677033305,2821.0801677033305,2821.5825058072805,2821.5825058072805,0.0025156140327453613,0.48733872175216675,0.7875547707080841,2821.5651822313666,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,1,2,6,1,,,,,,,,,,,,,,,,,2821.565634831786,go,circleblack.png,left,0.25,2821.5825058072805,2821.5825058072805,2822.0814717262983,2822.0814717262983,2822.09806650877,2822.3318656906486,2822.832136593759,2823.0824610441923,2824.0854478552938,2824.0854478552938,left,1,0.4864935129880905,2824.0854478552938,2824.0854478552938,,,0.0012340247631072998,0.4900241866707802,0.7402895167469978,2824.5847863182425,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,1,3,7,1,,,,,,,,,,,,,,,,,2824.585239879787,go,squareblack.png,right,0.25,2824.6026890575886,2824.6026890575886,2825.101262077689,2825.101262077689,2825.1179594546556,2825.3515305668116,2825.852299965918,2826.102730035782,2827.1036120280623,2827.1036120280623,right,1,0.5245314314961433,2827.1036120280623,2827.1036120280623,2827.6069495901465,2827.6069495901465,0.001665167510509491,0.4902194142341614,0.7406875789165497,2827.588527008891,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,0,8,0,,,,,,,,,,,,,,,,,2827.589006304741,stop,squareblack.png,right,0.25,2827.6069495901465,2827.6069495901465,2828.1046643331647,2828.1046643331647,2828.1213528066874,2828.354937002063,2828.8556354120374,2829.1059142649174,2830.1069103702903,2830.1069103702903,right,1,0.37128297984600067,2830.1069103702903,2830.1069103702903,2830.6103650331497,2830.6103650331497,0.0012390613555908203,0.48961492627859116,0.7399048954248428,2830.591744184494,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,1,9,0,,,,,,,,,,,,,,,,,2830.5921625867486,go,circleblack.png,left,0.2,2830.6103650331497,2830.6103650331497,2831.1082283183932,2831.1082283183932,2831.1249879598618,2831.3081645071507,2831.8088628947735,2832.11112832278,2833.111366122961,2833.111366122961,left,1,0.4385073110461235,2833.111366122961,2833.111366122961,2833.6126836910844,2833.6126836910844,0.001857653260231018,0.4899742677807808,0.6899516135454178,2833.5948864147067,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,2,10,0,,,,,,,,,,,,,,,,,2833.5953112468123,go,squareblack.png,right,0.2,2833.6126836910844,2833.6126836910844,2834.111860573292,2834.111860573292,2834.128397539258,2834.311627969146,2834.8121257945895,2835.1129778772593,2836.1152786314487,2836.1152786314487,right,1,0.3548390194773674,2836.1152786314487,2836.1152786314487,,,0.001618906855583191,0.49005303531885147,0.6905504614114761,2836.615873143077,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,2,3,11,3,,,,,,,,,,,,,,,,,2836.616341382265,stop,circleblack.png,left,0.2,2836.6340045407414,2836.6340045407414,2837.131469041109,2837.131469041109,2837.1481941640377,2837.3314649388194,2837.8321028873324,2838.132555305958,2839.1354359164834,2839.1354359164834,right,0,0.31610728055238724,2839.1354359164834,2839.1354359164834,,,0.0017568841576576233,0.4892360046505928,0.6892672553658485,2839.620240047574,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,3,0,12,2,,,,,,,,,,,,,,,,,2839.620723299682,go,circleblack.png,left,0.15,2839.6419327780604,2839.6419327780604,2840.135763183236,2840.135763183236,2840.151240669191,2840.2846933975816,2840.7852219715714,2841.1363728046417,2842.1368232667446,2842.1536169350147,left,1,0.3834993317723274,2842.1536169350147,2842.1536169350147,2842.656265027821,2842.656265027821,0.002375006675720215,0.4867361709475517,0.636920228600502,2842.6383786797523,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,3,1,13,3,,,,,,,,,,,,,,,,,2842.6388285011053,go,squareblack.png,right,0.15,2842.656265027821,2842.656265027821,2843.156438462436,2843.156438462436,2843.156438462436,2843.30663664639,2843.8221070468426,2844.1556892693043,2845.1585801169276,2845.1585801169276,right,1,0.32253775000572205,2845.1585801169276,2845.1585801169276,,,0.001680321991443634,0.49168457090854645,0.6418550908565521,2845.6580655276775,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,2,14,0,,,,,,,,,,,,,,,,,2845.6585186347365,go,circleblack.png,left,0.15,2845.6760316193104,2845.6760316193104,2846.1745793372393,2846.1745793372393,2846.191240787506,2846.324826002121,2846.825698338449,2847.1758736148477,2848.176877550781,2848.176877550781,left,1,0.4825756698846817,2848.176877550781,2848.176877550781,2848.6794051527977,2848.6794051527977,0.001763276755809784,0.4902510419487953,0.6404720395803452,2848.6618371531367,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,3,3,15,1,,,,,,,,,,,,,,,,,2848.662346087396,go,circleblack.png,left,0.15,2848.6794051527977,2848.6794051527977,2849.1796546950936,2849.1796546950936,2849.1796546950936,2849.328103348613,2849.8287642747164,2850.1790207251906,2851.180094346404,2851.180094346404,left,1,0.5993198230862617,2851.180094346404,2851.180094346404,2851.696476750076,2851.696476750076,0.0012024417519569397,0.49150148034095764,0.6398715078830719,2851.664928212762,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,4,0,16,1,,,,,,,,,,,,,,,,,2851.6653843820095,stop,circleblack.png,left,0.15,2851.696476750076,2851.696476750076,2852.181432634592,2852.181432634592,2852.1979643031955,2852.331604398787,2852.831967920065,2853.182270012796,2854.185223199427,2854.200289271772,None,0,,2854.200289271772,2854.200289271772,2854.7071871981025,2854.7071871981025,0.0012325569987297058,0.49013103544712067,0.6403358057141304,2854.6849716752768,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,4,1,17,3,,,,,,,,,,,,,,,,,2854.6853904798627,go,squareblack.png,right,0.2,2854.7071871981025,2854.7071871981025,2855.201270468533,2855.201270468533,2855.2180670574307,2855.4014332816005,2855.9021406769753,2856.2026022672653,2857.2034451290965,2857.22017352283,right,1,0.31195519864559174,2857.22017352283,2857.22017352283,,,0.007062926888465881,0.4901566877961159,0.6904356330633163,2857.705006092787,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,4,2,18,3,,,,,,,,,,,,,,,,,2857.7054464295506,stop,squareblack.png,right,0.2,2857.724293284118,2857.724293284118,2858.2211777493358,2858.2211777493358,2858.237824983895,2858.4214330390096,2858.922025114298,2859.222520247102,2860.2233584076166,2860.240000382066,None,0,,2860.240000382066,2860.240000382066,,,0.0013001933693885803,0.4886343777179718,0.688820518553257,2860.7248615399003,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,4,3,19,1,,,,,,,,,,,,,,,,,2860.7252773568034,stop,circleblack.png,left,0.25,2860.7445781305432,2860.7445781305432,2861.2414280101657,2861.2414280101657,2861.258047066629,2861.4915462359786,2861.992035128176,2862.2426659315825,2863.243337124586,2863.2600844353437,left,1,0.3297199010848999,2863.2600844353437,2863.2600844353437,2863.761780112982,2863.761780112982,0.0021420493721961975,0.49009623378515244,0.7401112020015717,2863.7448292672634,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,2863.745246335864,go,circleblack.png,left,0.2,2863.761780112982,2863.761780112982,2864.2621720805764,2864.2621720805764,2864.2621720805764,2864.4628238528967,2864.9624916017056,2865.2622301653028,2866.264706350863,2866.264706350863,left,1,0.8260371536016464,2866.264706350863,2866.264706350863,2866.767769344151,2866.767769344151,0.0012415200471878052,0.4927792549133301,0.6914231330156326,2866.7484921664,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,5,1,21,3,,,,,,,,,,,,,,,,,2866.748970903456,stop,squareblack.png,right,0.2,2866.767769344151,2866.767769344151,2867.2644884884357,2867.2644884884357,2867.2810983732343,2867.4647247344255,2867.9653166234493,2868.265853896737,2869.2667250335217,2869.2833900228143,None,0,,2869.2833900228143,2869.2833900228143,,,0.0017941445112228394,0.4890375956892967,0.6892561465501785,2869.768945455551,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,5,2,22,2,,,,,,,,,,,,,,,,,2869.7694958671927,go,squareblack.png,right,0.25,2869.7894922718406,2869.7894922718406,2870.28478500247,2870.28478500247,2870.301294334233,2870.5349648222327,2871.0352878943086,2871.2855910882354,2872.2866321206093,2872.3033116981387,right,1,0.46080614626407623,2872.3033116981387,2872.3033116981387,2872.805298805237,2872.805298805237,0.001941099762916565,0.487892709672451,0.7379901260137558,2872.7882039621472,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
None,None,0,0,0,0,5,3,23,2,,,,,,,,,,,,,,,,,2872.7886717021465,go,squareblack.png,right,0.25,2872.805298805237,2872.805298805237,2873.304595813155,2873.304595813155,2873.304595813155,2873.554956033826,2874.055405303836,2874.305596023798,2875.3086033016443,2875.3086033016443,right,1,0.37006109207868576,2875.3086033016443,2875.3086033016443,,,0.0011791959404945374,0.4902975484728813,0.7406448051333427,2875.808222681284,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s035,001,2024-09-23_10h08.31.706,simplestop_skeleton,2022.2.2,59.66393017877301,
