Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,right,squareblack.png,,,0.35,stop
1.0,practice,left,circleblack.png,left,0.4106611311435699,0.4,go
1.0,practice,right,squareblack.png,right,0.289114311337471,0.4,go
1.0,practice,left,circleblack.png,left,0.2930776253342628,0.4,go
1.0,practice,left,circleblack.png,right,0.351040318608284,0.4,go
1.0,practice,left,circleblack.png,left,0.4100321158766746,0.4,go
1.0,practice,right,squareblack.png,right,0.3716921582818031,0.4,go
1.0,practice,right,squareblack.png,right,0.400094099342823,0.4,stop
1.0,practice,right,squareblack.png,right,0.4513283893465996,0.35,go
1.0,practice,left,circleblack.png,left,0.3067096993327141,0.35,stop
1.0,practice,left,circleblack.png,left,0.3668069541454315,0.3,stop
1.0,practice,right,squareblack.png,right,0.6351993456482887,0.25,go
1.0,practice,left,circleblack.png,left,0.3681623861193657,0.25,go
1.0,practice,right,squareblack.png,right,0.2777088209986686,0.25,stop
1.0,practice,right,squareblack.png,right,0.4351797625422477,0.2,go
1.0,practice,right,squareblack.png,right,0.3058364763855934,0.2,go
1.0,practice,left,circleblack.png,left,0.3269765749573707,0.2,go
1.0,practice,right,squareblack.png,right,0.3264182135462761,0.2,go
1.0,practice,left,circleblack.png,left,0.318265862762928,0.2,go
1.0,practice,right,squareblack.png,right,0.2867893651127815,0.2,go
1.0,practice,left,circleblack.png,left,0.3078129589557647,0.2,go
1.0,practice,left,circleblack.png,left,0.4131916016340256,0.2,stop
1.0,practice,left,circleblack.png,,,0.15,stop
1.0,practice,right,squareblack.png,right,0.3119800686836242,0.2,stop
1.0,test,left,circleblack.png,left,0.4387734308838844,0.15,go
1.0,test,right,squareblack.png,right,0.318764291703701,0.15,stop
1.0,test,right,squareblack.png,right,0.3886167034506798,0.1,go
1.0,test,left,circleblack.png,left,0.3438615351915359,0.1,go
1.0,test,right,squareblack.png,right,0.284763440489769,0.1,go
1.0,test,left,circleblack.png,left,0.2922749444842338,0.1,stop
1.0,test,right,squareblack.png,right,0.2790465131402015,0.05,go
1.0,test,left,circleblack.png,left,0.311432771384716,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,right,squareblack.png,right,0.2902803495526314,0.1,stop
1.0,test,right,squareblack.png,right,0.5421570762991905,0.05,go
1.0,test,left,circleblack.png,left,0.4756042957305908,0.05,go
1.0,test,left,circleblack.png,left,0.3101025521755218,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,right,squareblack.png,right,0.3146635740995407,0.1,go
1.0,test,right,squareblack.png,right,0.3767438903450966,0.1,stop
1.0,test,right,squareblack.png,right,0.4771833941340446,0.05,go
1.0,test,left,circleblack.png,left,0.4409260079264641,0.05,go
1.0,test,right,squareblack.png,,,0.05,stop
1.0,test,right,squareblack.png,left,0.4220491573214531,0.1,go
1.0,test,left,circleblack.png,left,0.2955618798732757,0.1,stop
1.0,test,left,circleblack.png,left,0.4177241399884224,0.05,go
1.0,test,right,squareblack.png,right,0.3219994083046913,0.05,go
1.0,test,left,circleblack.png,left,0.276268258690834,0.05,go
1.0,test,right,squareblack.png,right,0.2932739704847336,0.05,go
1.0,test,left,circleblack.png,left,0.3350809961557388,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,right,squareblack.png,right,0.2979882955551147,0.1,go
1.0,test,left,circleblack.png,left,0.3167010322213173,0.1,stop
1.0,test,right,squareblack.png,right,0.3097527250647545,0.05,go
1.0,test,right,squareblack.png,right,0.4385527148842811,0.05,go
1.0,test,left,circleblack.png,left,0.3961063995957374,0.05,go
1.0,test,left,circleblack.png,left,0.3919264823198318,0.05,go
1.0,test,right,squareblack.png,,,0.05,stop
1.0,test,left,circleblack.png,left,0.4024189785122871,0.1,go
1.0,test,right,squareblack.png,,,0.1,stop
1.0,test,left,circleblack.png,left,0.4738074764609337,0.15,stop
1.0,test,right,squareblack.png,right,0.4061153084039688,0.1,stop
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,right,squareblack.png,,,0.1,stop
1.0,test,right,squareblack.png,left,0.3922785744071007,0.15,go
1.0,test,right,squareblack.png,right,0.4387290626764297,0.15,go
1.0,test,left,circleblack.png,left,0.3512133061885834,0.15,go
1.0,test,left,circleblack.png,left,0.4195351079106331,0.15,go
1.0,test,left,circleblack.png,left,0.3611834272742271,0.15,go
1.0,test,left,circleblack.png,left,0.3689019754528999,0.15,go
1.0,test,right,squareblack.png,right,0.3848046734929085,0.15,go
1.0,test,right,squareblack.png,right,0.3207502216100693,0.15,go
2.0,test,right,squareblack.png,,,0.15,stop
2.0,test,left,circleblack.png,left,0.3177677690982818,0.2,go
2.0,test,right,squareblack.png,right,0.3048107773065567,0.2,go
2.0,test,left,circleblack.png,left,0.306043267250061,0.2,stop
2.0,test,left,circleblack.png,left,0.4661029651761055,0.15,go
2.0,test,left,circleblack.png,right,0.3301263898611069,0.15,stop
2.0,test,left,circleblack.png,left,0.4010388404130935,0.1,go
2.0,test,right,squareblack.png,right,0.4610749632120132,0.1,go
2.0,test,right,squareblack.png,right,0.4032625630497932,0.1,go
2.0,test,right,squareblack.png,right,0.4179394543170929,0.1,go
2.0,test,right,squareblack.png,,,0.1,stop
2.0,test,left,circleblack.png,left,0.3678205907344818,0.15,go
2.0,test,left,circleblack.png,left,0.3335883021354675,0.15,stop
2.0,test,left,circleblack.png,left,0.4219228774309158,0.1,go
2.0,test,right,squareblack.png,,,0.1,stop
2.0,test,right,squareblack.png,right,0.3795795738697052,0.15,go
2.0,test,right,squareblack.png,right,0.389697328209877,0.15,go
2.0,test,right,squareblack.png,right,0.503923662006855,0.15,stop
2.0,test,right,squareblack.png,right,0.385695032775402,0.1,go
2.0,test,left,circleblack.png,left,0.3931201994419098,0.1,go
2.0,test,right,squareblack.png,right,0.4276208505034446,0.1,go
2.0,test,left,circleblack.png,,,0.1,stop
2.0,test,left,circleblack.png,left,0.3931480199098587,0.15,go
2.0,test,left,circleblack.png,left,0.4175592809915542,0.15,go
2.0,test,right,squareblack.png,right,0.2905304431915283,0.15,go
2.0,test,left,circleblack.png,left,0.368232399225235,0.15,go
2.0,test,right,squareblack.png,,,0.15,stop
2.0,test,right,squareblack.png,right,0.3909253552556038,0.2,stop
2.0,test,right,squareblack.png,right,0.4462929293513298,0.15,go
2.0,test,left,circleblack.png,left,0.3516868129372597,0.15,stop
2.0,test,left,circleblack.png,,,0.1,stop
2.0,test,right,squareblack.png,right,0.351688802242279,0.15,go
2.0,test,left,circleblack.png,left,0.2766066193580627,0.15,go
2.0,test,right,squareblack.png,right,0.3482137024402618,0.15,go
2.0,test,left,circleblack.png,left,0.3493161201477051,0.15,go
2.0,test,left,circleblack.png,left,0.4093732312321663,0.15,go
2.0,test,right,squareblack.png,right,0.2977453917264938,0.15,go
2.0,test,right,squareblack.png,right,0.4112239331007004,0.15,go
2.0,test,left,circleblack.png,left,0.3672752901911735,0.15,go
2.0,test,right,squareblack.png,right,0.3527052700519562,0.15,go
2.0,test,left,circleblack.png,left,0.3168853223323822,0.15,go
2.0,test,right,squareblack.png,right,0.3791133612394333,0.15,go
2.0,test,right,squareblack.png,,,0.15,stop
2.0,test,left,circleblack.png,left,0.3427158296108246,0.2,stop
2.0,test,left,circleblack.png,right,0.2843592688441276,0.15,go
2.0,test,right,squareblack.png,,,0.15,stop
2.0,test,left,circleblack.png,left,0.4377090036869049,0.2,go
2.0,test,left,circleblack.png,,,0.2,stop
3.0,test,right,squareblack.png,right,0.4427830278873443,0.25,go
3.0,test,right,squareblack.png,right,0.3842464238405227,0.25,go
3.0,test,right,squareblack.png,right,0.4843679219484329,0.25,go
3.0,test,left,circleblack.png,left,0.4179281294345855,0.25,go
3.0,test,left,circleblack.png,left,0.3350947201251983,0.25,go
3.0,test,left,circleblack.png,left,0.4579663276672363,0.25,stop
3.0,test,right,squareblack.png,right,0.3553622812032699,0.2,go
3.0,test,left,circleblack.png,left,0.3095124289393425,0.2,stop
3.0,test,right,squareblack.png,,,0.15,stop
3.0,test,left,circleblack.png,left,0.2609823644161224,0.2,go
3.0,test,right,squareblack.png,right,0.301157608628273,0.2,stop
3.0,test,left,circleblack.png,left,0.301484540104866,0.15,go
3.0,test,left,circleblack.png,right,0.3334921151399612,0.15,stop
3.0,test,right,squareblack.png,right,0.3944148123264313,0.1,go
3.0,test,right,squareblack.png,right,0.442134290933609,0.1,go
