Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,left,circleblack.png,left,0.9140576720237732,0.35,go
1.0,practice,left,circleblack.png,left,0.6263493299484253,0.35,go
1.0,practice,right,squareblack.png,right,0.4267862290143966,0.35,go
1.0,practice,right,squareblack.png,right,0.3869925811886787,0.35,go
1.0,practice,right,squareblack.png,left,0.4163354858756065,0.35,stop
1.0,practice,right,squareblack.png,right,0.6275803744792938,0.3,go
1.0,practice,right,squareblack.png,right,0.4528923481702804,0.3,stop
1.0,practice,left,circleblack.png,left,0.4272667020559311,0.25,go
1.0,practice,left,circleblack.png,,,0.25,stop
1.0,practice,right,squareblack.png,right,0.4392920210957527,0.3,go
1.0,practice,left,circleblack.png,,,0.3,stop
1.0,practice,left,circleblack.png,left,0.7973575741052628,0.35,go
1.0,practice,right,squareblack.png,right,0.4562657475471496,0.35,go
1.0,practice,right,squareblack.png,,,0.35,stop
1.0,practice,left,circleblack.png,left,0.6855155676603317,0.4,stop
1.0,practice,left,circleblack.png,left,0.7518114373087883,0.35,go
1.0,practice,right,squareblack.png,right,0.6520100682973862,0.35,stop
1.0,practice,left,circleblack.png,,,0.3,stop
1.0,practice,right,squareblack.png,right,1.0110161378979683,0.35,go
1.0,practice,right,squareblack.png,right,0.7389886528253555,0.35,go
1.0,practice,left,circleblack.png,left,0.6812011152505875,0.35,go
1.0,practice,right,squareblack.png,right,0.6958976089954376,0.35,go
1.0,practice,left,circleblack.png,left,0.6569557636976242,0.35,go
1.0,practice,left,circleblack.png,left,0.6996934488415718,0.35,go
1.0,test,left,circleblack.png,left,0.4432665780186653,0.35,stop
1.0,test,right,squareblack.png,right,0.444814883172512,0.3,stop
1.0,test,left,circleblack.png,left,0.3473995253443718,0.25,go
1.0,test,left,circleblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.3724981620907783,0.3,go
1.0,test,left,circleblack.png,left,0.4778168871998787,0.3,go
1.0,test,right,squareblack.png,right,0.3514150753617286,0.3,go
1.0,test,left,circleblack.png,left,0.3750930577516556,0.3,go
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,right,squareblack.png,left,0.4588432610034942,0.35,go
1.0,test,left,circleblack.png,left,0.3917605578899383,0.35,go
1.0,test,right,squareblack.png,left,0.4319969862699508,0.35,go
1.0,test,right,squareblack.png,right,0.4345570579171181,0.35,go
1.0,test,right,squareblack.png,right,0.6221105009317398,0.35,go
1.0,test,left,circleblack.png,left,0.485653892159462,0.35,go
1.0,test,right,squareblack.png,right,0.4215927869081497,0.35,stop
1.0,test,left,circleblack.png,left,0.4384989589452743,0.3,stop
1.0,test,right,squareblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.5365012735128403,0.3,go
1.0,test,right,squareblack.png,right,0.4092921763658523,0.3,go
1.0,test,left,circleblack.png,left,0.5597769692540169,0.3,go
1.0,test,left,circleblack.png,left,0.4331553354859352,0.3,go
1.0,test,left,circleblack.png,,,0.3,stop
1.0,test,left,circleblack.png,left,0.4629324451088905,0.35,go
1.0,test,left,circleblack.png,left,0.5091328024864197,0.35,stop
1.0,test,left,circleblack.png,left,0.5112779289484024,0.3,go
1.0,test,left,circleblack.png,left,0.7021746784448624,0.3,go
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.4899810701608658,0.35,go
1.0,test,left,circleblack.png,left,0.4148920327425003,0.35,go
1.0,test,right,squareblack.png,right,0.5704519897699356,0.35,go
1.0,test,right,squareblack.png,right,0.6981330588459969,0.35,go
1.0,test,right,squareblack.png,,,0.35,stop
1.0,test,right,squareblack.png,right,0.5345176681876183,0.4,go
1.0,test,left,circleblack.png,left,0.5949503034353256,0.4,go
1.0,test,left,circleblack.png,left,0.559719480574131,0.4,stop
1.0,test,left,circleblack.png,left,0.4551731422543525,0.35,go
1.0,test,right,squareblack.png,right,0.4883760586380958,0.35,go
1.0,test,right,squareblack.png,right,0.5852147117257118,0.35,go
1.0,test,left,circleblack.png,left,0.5798563361167908,0.35,stop
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.625946469604969,0.35,go
1.0,test,left,circleblack.png,left,0.7023544684052467,0.35,go
1.0,test,left,circleblack.png,left,0.1142555475234985,0.35,go
1.0,test,left,circleblack.png,left,1.3039368093013763,0.35,go
1.0,test,right,squareblack.png,,,0.35,stop
1.0,test,right,squareblack.png,right,0.5738687738776207,0.4,go
1.0,test,left,circleblack.png,left,0.4685663059353828,0.4,stop
2.0,test,right,squareblack.png,right,0.5512984916567802,0.35,stop
2.0,test,left,circleblack.png,left,0.3947877734899521,0.3,go
2.0,test,right,squareblack.png,right,0.4024289771914482,0.3,go
2.0,test,left,circleblack.png,right,0.3890472576022148,0.3,go
2.0,test,right,squareblack.png,right,0.5634156242012978,0.3,go
2.0,test,left,circleblack.png,left,0.4291677623987198,0.3,go
2.0,test,left,circleblack.png,left,0.4052659720182419,0.3,stop
2.0,test,right,squareblack.png,,,0.25,stop
2.0,test,left,circleblack.png,left,0.3857484683394432,0.3,stop
2.0,test,right,squareblack.png,right,0.4918231219053268,0.25,go
2.0,test,right,squareblack.png,right,0.7186456471681595,0.25,go
2.0,test,left,circleblack.png,left,0.5333921611309052,0.25,go
2.0,test,left,circleblack.png,,,0.25,stop
2.0,test,right,squareblack.png,right,0.4218875989317894,0.3,stop
2.0,test,left,circleblack.png,left,0.4599155634641647,0.25,go
2.0,test,right,squareblack.png,right,0.6266340240836143,0.25,go
2.0,test,left,circleblack.png,left,0.4607302844524383,0.25,go
2.0,test,right,squareblack.png,right,0.4777021780610084,0.25,go
2.0,test,right,squareblack.png,right,0.4195896759629249,0.25,stop
2.0,test,left,circleblack.png,left,0.4779299572110176,0.2,go
2.0,test,left,circleblack.png,,,0.2,stop
2.0,test,right,squareblack.png,right,0.3960990086197853,0.25,go
2.0,test,right,squareblack.png,right,0.4592140689492225,0.25,go
2.0,test,left,circleblack.png,left,0.4897068813443184,0.25,go
2.0,test,left,circleblack.png,left,0.4679908230900764,0.25,go
2.0,test,left,circleblack.png,,,0.25,stop
2.0,test,left,circleblack.png,left,0.4550752341747284,0.3,go
2.0,test,right,squareblack.png,right,0.4769927710294723,0.3,stop
2.0,test,left,circleblack.png,left,0.4631878435611725,0.25,go
2.0,test,right,squareblack.png,right,0.5099318996071815,0.25,go
2.0,test,left,circleblack.png,,,0.25,stop
2.0,test,right,squareblack.png,right,0.4212659895420074,0.3,go
2.0,test,right,squareblack.png,right,0.5729379951953888,0.3,go
2.0,test,right,squareblack.png,right,0.5587357431650162,0.3,go
2.0,test,right,squareblack.png,,,0.3,stop
2.0,test,left,circleblack.png,left,0.5011519193649292,0.35,go
2.0,test,right,squareblack.png,left,0.5553764253854752,0.35,go
2.0,test,right,squareblack.png,right,0.5219937860965729,0.35,go
2.0,test,left,circleblack.png,left,0.5179865285754204,0.35,stop
2.0,test,left,circleblack.png,left,0.4813159182667732,0.3,go
2.0,test,right,squareblack.png,right,0.4970805272459984,0.3,go
2.0,test,left,circleblack.png,left,0.4908825308084488,0.3,stop
2.0,test,left,circleblack.png,left,0.5215893313288689,0.25,go
2.0,test,right,squareblack.png,right,0.4455236718058586,0.25,stop
2.0,test,left,circleblack.png,left,0.4331808090209961,0.2,go
2.0,test,right,squareblack.png,,,0.2,stop
2.0,test,left,circleblack.png,left,0.4809159785509109,0.25,go
2.0,test,right,squareblack.png,right,0.4750390574336052,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.4125215634703636,0.3,stop
3.0,test,left,circleblack.png,left,0.3849036693572998,0.25,go
3.0,test,left,circleblack.png,left,0.5144037827849388,0.25,go
3.0,test,right,squareblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.5177841708064079,0.3,go
3.0,test,left,circleblack.png,left,0.4347631931304931,0.3,go
3.0,test,left,circleblack.png,left,0.3984920009970665,0.3,stop
3.0,test,left,circleblack.png,left,0.5345244482159615,0.25,go
3.0,test,right,squareblack.png,right,0.5513869449496269,0.25,go
3.0,test,right,squareblack.png,right,0.4324104636907577,0.25,go
3.0,test,right,squareblack.png,right,0.4017207100987434,0.25,go
3.0,test,left,circleblack.png,left,0.4252317473292351,0.25,stop
3.0,test,right,squareblack.png,right,0.6536514535546303,0.2,stop
3.0,test,right,squareblack.png,right,0.5059623941779137,0.15,go
3.0,test,left,circleblack.png,left,0.5514219403266907,0.15,go
3.0,test,left,circleblack.png,left,0.4614250883460045,0.15,go
3.0,test,right,squareblack.png,right,0.6054259762167931,0.15,go
3.0,test,right,squareblack.png,right,0.9254675731062888,0.15,go
3.0,test,left,circleblack.png,,,0.15,stop
3.0,test,left,circleblack.png,left,0.4054007902741432,0.2,go
3.0,test,left,circleblack.png,left,0.4015686437487602,0.2,go
3.0,test,right,squareblack.png,,,0.2,stop
3.0,test,right,squareblack.png,right,0.443056508898735,0.25,go
3.0,test,right,squareblack.png,,,0.25,stop
3.0,test,left,circleblack.png,left,0.4979220107197761,0.3,go
3.0,test,left,circleblack.png,left,0.5679318755865097,0.3,go
3.0,test,left,circleblack.png,left,0.4252713695168495,0.3,go
3.0,test,left,circleblack.png,left,0.4350586086511612,0.3,stop
3.0,test,left,circleblack.png,left,0.5803184136748314,0.25,go
3.0,test,right,squareblack.png,right,0.4532723948359489,0.25,go
3.0,test,right,squareblack.png,right,0.6064698323607445,0.25,go
3.0,test,right,squareblack.png,right,0.4879698008298874,0.25,go
3.0,test,right,squareblack.png,right,0.3979457095265388,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.5899870544672012,0.3,stop
3.0,test,left,circleblack.png,left,0.515126496553421,0.25,go
3.0,test,left,circleblack.png,left,0.4099195450544357,0.25,go
3.0,test,right,squareblack.png,right,0.4743347391486168,0.25,go
3.0,test,left,circleblack.png,left,0.6046155318617821,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.5075350403785706,0.3,go
3.0,test,right,squareblack.png,right,0.4803332164883613,0.3,go
3.0,test,right,squareblack.png,,,0.3,stop
3.0,test,left,circleblack.png,left,0.3841638714075088,0.35,go
3.0,test,left,circleblack.png,left,0.4773464277386665,0.35,stop
3.0,test,right,squareblack.png,right,0.4778229966759681,0.3,go
3.0,test,right,squareblack.png,right,0.4410547390580177,0.3,stop
