thisN,thisTrialN,thisRepN,corrGoResp,shape,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,goResp.keys,goResp.corr,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,thisRow.t,notes,stopPracTrialList,Test Block: 1,start.started,welcome.started,start_exp.started,start.stopped,start_exp.keys,start_exp.rt,start_exp.duration,StimSetup.started,StimSetup.stopped,instructions.started,instrStopText.started,start_prac.started,instructions.stopped,practiceBlockSetup.started,practiceBlockSetup.stopped,practiceTrials.StartTrialTimeStamp,practiceTrials.trialType,practiceTrials.goStim,practiceTrials.correctResponse,practiceTrials.ssd,newPracticeStim.started,newPracticeStim.stopped,trial.started,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,trial.stopped,practiceTrials.goResp.keys,practiceTrials.goResp.corr,feedback.started,text.started,rules_2.started,text.stopped,rules_2.stopped,feedback.stopped,practiceTrials.fixationOnset,practiceTrials.goStimOnset,practiceTrials.stopSignalOnset,endTrial.started,endTrial.stopped,practiceTrials.EndTrialTimeStamp,practiceTrials.Phase,practiceTrials.Block,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]","[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",0.020904666000205907,0.028785083000002487,0.028785083000002487,2.231704415999957,return,2.1798838329996215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2317606659999,2.231964583000263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.231978666000032,2.243681416000072,2.243681416000072,3.1676594999998997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
0,0,0,None,None,3.1759064580000995,go,circleblack.png,left,0.35,None,0,0.0030435830003625597,0.48409020800045255,0.8366128750003554,6.1755717910000385,practice,1,0,0,0,0,0,0,0,1,3.1933670830003393,,,,,,,,,,,,,,,,,3.168505374999768,3.168909416000133,3.1759064580000995,go,circleblack.png,left,0.35,3.175958083000296,3.176299665999977,3.1793270409998513,3.1933670830003393,3.1933670830003393,3.673646582999936,3.673646582999936,3.6841896659998383,4.017432624999856,4.515210708000268,4.66182791600022,5.673631250000653,5.689828790999854,5.6794512500000565,None,0,5.68605375000061,5.689828790999854,5.689828790999854,6.180191250000462,6.180191250000462,6.175207166000291,0.0030435830003625597,0.48409020800045255,0.8366128750003554,6.175318416000664,6.175561916000333,6.1755717910000385,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
1,1,0,None,None,6.175704125000266,go,circleblack.png,left,0.35,None,0,0.0018279159994563088,0.4864415000001827,0.8343932079997103,9.175761166000484,practice,1,0,0,0,0,0,1,1,3,6.180191250000462,,,,,,,,,,,,,,,,,,,6.175704125000266,go,circleblack.png,left,0.35,6.175745125000503,6.175941291000527,6.17775516599977,6.180191250000462,6.180191250000462,6.673592083000585,6.673592083000585,6.679135500000484,7.023726333000013,7.519933291000598,7.673627832999955,8.661079583000173,8.678567208000459,8.675258625000424,None,0,8.675323082999967,8.678567208000459,8.678567208000459,9.180481833000158,9.180481833000158,9.175362666000183,0.0018279159994563088,0.4864415000001827,0.8343932079997103,9.175443250000171,9.175752250000187,9.175761166000484,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
2,2,1,None,None,9.175896208000268,go,circleblack.png,left,0.35,None,0,0.0018479169993952382,0.48650116699991486,0.8344333750001169,12.167305375000069,practice,1,0,0,0,0,1,2,2,3,9.180481833000158,,,,,,,,,,,,,,,,,,,9.175896208000268,go,circleblack.png,left,0.35,9.175937541000167,9.176155166000171,9.177987957999903,9.180481833000158,9.180481833000158,9.673629957999765,9.673629957999765,9.678739291000056,10.023623750000297,10.519761041000493,10.66180066600009,11.67366204100017,11.678658333000385,11.675319083000431,None,0,11.67538866599989,11.678658333000385,11.678658333000385,12.17210008300026,12.17210008300026,12.16699516600056,0.0018479169993952382,0.48650116699991486,0.8344333750001169,12.167061208000632,12.167297083000449,12.167305375000069,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
3,3,1,None,None,12.167446500000551,stop,circleblack.png,left,0.35,None,0,0.0019579589998102165,0.4871160000002419,0.8406274589997338,15.161165000000437,practice,1,0,0,0,0,1,3,3,1,12.17210008300026,,,,,,,,,,,,,,,,,,,12.167446500000551,stop,circleblack.png,left,0.35,12.167485791000217,12.167747041000439,12.169691625000269,12.17210008300026,12.17210008300026,12.659129041000597,12.659129041000597,12.67372237500058,13.012228540999786,13.500835625000036,13.65698491600051,14.651066125000398,14.673273375000463,14.66691045800053,None,0,14.670115416000044,14.673273375000463,14.673273375000463,15.167318415999944,15.167318415999944,15.160822374999952,0.0019579589998102165,0.4871160000002419,0.8406274589997338,15.160889666000003,15.161156125000161,15.161165000000437,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
4,4,0,$currentCorrectResponse,$currentGoStim,15.161310041000434,go,squareblack.png,right,0.4,None,0,0.0024133750002874876,0.48847804199976963,0.8849301669997658,18.14425304100041,practice,1,0,0,0,0,0,4,4,0,15.167318415999944,,,,,,,,,,,,,,,,,,,15.161310041000434,go,squareblack.png,right,0.4,15.161349750000227,15.161631291000049,15.164030375000038,15.167318415999944,15.167318415999944,15.65391683300004,15.65391683300004,15.6595559160005,16.0508327080006,16.545246583000335,16.648716041000625,17.648746541000037,17.659745875000226,17.65432758299994,None,0,17.655785250000008,17.659745875000226,17.659745875000226,18.14959083299982,18.14959083299982,18.14385008299996,0.0024133750002874876,0.48847804199976963,0.8849301669997658,18.14392108300035,18.14424291600062,18.14425304100041,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
5,5,1,$currentCorrectResponse,$currentGoStim,18.144406333000006,stop,squareblack.png,right,0.4,None,0,0.0017829580001489376,0.49690800000007584,0.8846699580008135,21.133642958000564,practice,1,0,0,0,0,1,5,5,0,18.14959083299982,,,,,,,,,,,,,,,,,,,18.144406333000006,stop,squareblack.png,right,0.4,18.14444729099978,18.144704500000444,18.14646991600057,18.14959083299982,18.14959083299982,18.645600333000402,18.645600333000402,18.645600333000402,19.03401633300018,19.53699645800043,19.636974583000665,20.646828666000147,20.646828666000147,20.642000124999868,None,0,20.643381500000032,20.646828666000147,20.646828666000147,21.138768124999842,21.138768124999842,21.13332037500004,0.0017829580001489376,0.49690800000007584,0.8846699580008135,21.133387374999984,21.133635791000415,21.133642958000564,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
6,6,0,None,None,21.133755500000007,stop,circleblack.png,left,0.45,None,0,0.0021285829998305417,0.48462575000030483,0.9411493329998848,24.12569641600021,practice,1,0,0,0,0,0,6,6,2,21.138768124999842,,,,,,,,,,,,,,,,,,,21.133755500000007,stop,circleblack.png,left,0.45,21.133786916000645,21.134011125000143,21.136124041000585,21.138768124999842,21.138768124999842,21.632126333000087,21.632126333000087,21.637471832999836,22.078721165999923,22.567496415999813,22.62850250000065,23.61992354100039,23.637144833000093,23.633720958000595,None,0,23.63377124999988,23.637144833000093,23.637144833000093,24.13274983300016,24.13274983300016,24.12543170800018,0.0021285829998305417,0.48462575000030483,0.9411493329998848,24.125512583000273,24.125688333000653,24.12569641600021,practice,1,440842,001,2025-03-11_13h26.44.609,simplestop_skeleton,2024.2.4,None,2025-03-11 13h26.49.995222 -0700,
