corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,2,0,2,0,2,1,9,3,,,,,,,,,3600.0507278218865,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0013434328138828278,0.48967931792140007,,3602.5530688390136,test,3,,,,,,,,,3600.069471400231,3600.583123072982,3600.566286318004,3600.566286318004,3600.9167719706893,3601.4174789898098,3601.567524369806,3602.572276737541,left,1,0.35,0.6902383975684643,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,2,2,10,3,,,,,,,,,3602.5534937232733,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0017210282385349274,0.48990584164857864,,3605.0561246164143,test,3,,,,,,,,,3602.572276737541,3603.085874322802,3603.069187387824,3603.069187387824,3603.419936668128,3603.919972501695,3604.070447124541,3605.0753601640463,right,1,0.35,0.8957165069878101,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,2,3,11,3,,,,,,,,,3605.0565522052348,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0019024014472961426,0.48972388729453087,,3607.5587180256844,test,3,,,,,,,,,3605.0753601640463,3605.5885596312582,3605.5720750764012,3605.5720750764012,3605.922273185104,3606.422943919897,3606.5734080486,3607.5777219608426,left,1,0.35,0.611306294798851,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,3,0,12,1,,,,,,,,,3607.559242539108,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0013537369668483734,0.4898068606853485,0.8401161283254623,3610.0615578107536,test,3,,,,,,,,,3607.5777219608426,3608.091601986438,3608.0750122889876,3608.0750122889876,3608.425155226141,3608.926040034741,3609.0759091489017,3610.080826766789,None,0,0.4,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,3,1,13,2,,,,,,,,,3610.0619888044894,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.001647714525461197,0.48974670842289925,,3612.564208958298,test,3,,,,,,,,,3610.080826766789,3610.594190556556,3610.577575173229,3610.577575173229,3610.978248793632,3611.478832360357,3611.5787267535925,3612.582700576633,right,1,0.4,0.676642045378685,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,3,2,14,2,,,,,,,,,3612.564652018249,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0011909343302249908,0.48992735520005226,,3615.0669136866927,test,3,,,,,,,,,3612.582700576633,3613.0968308262527,3613.080291952938,3613.080291952938,3613.4807587862015,3613.9808107428253,3614.08067734167,3615.08646941185,right,1,0.4,0.45160870254039764,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,3,3,15,2,,,,,,,,,3615.0673502609134,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0019164159893989563,0.48954787105321884,,3617.5696079209447,test,3,,,,,,,,,3615.08646941185,3615.599765751511,3615.5831010751426,3615.5831010751426,3615.983458146453,3616.484043095261,3616.584327362478,3617.5886733196676,left,1,0.4,1.0076011754572392,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,0,16,0,,,,,,,,,3617.5700377114117,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0013722442090511322,0.48962341248989105,,3620.0723625980318,test,3,,,,,,,,,3617.5886733196676,3618.1023936271667,3618.0857290029526,3618.0857290029526,3618.486113399267,3618.9862536229193,3619.0863258503377,3620.091376427561,left,1,0.4,0.5018683560192585,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,4,1,17,1,,,,,,,,,3620.0728024989367,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0016516856849193573,0.4896918460726738,0.8903649151325226,3622.575438413769,test,3,,,,,,,,,3620.091376427561,3620.6051247380674,3620.5883442275226,3620.5883442275226,3620.9887997992337,3621.489448994398,3621.5895045883954,3622.595029488206,None,0,0.45,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,4,2,18,2,,,,,,,,,3622.57588731125,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0018878579139709473,0.48938364163041115,0.9401058480143547,3625.0781044326723,test,3,,,,,,,,,3622.595029488206,3623.1080097295344,3623.091410666704,3623.091410666704,3623.541839491576,3624.0427333898842,3624.092607334256,3625.097241256386,left,1,0.4,0.5291494354605675,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,4,3,19,0,,,,,,,,,3625.0785425007343,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,,0.0014052018523216248,0.48950180783867836,,3627.5806266330183,test,3,,,,,,,,,3625.097241256386,3625.6106322966516,3625.594184987247,3625.594184987247,3625.9946439377964,3626.4948426932096,3626.5945568680763,3627.5997125692666,left,1,0.4,0.6157626770436764,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,5,0,20,3,,,,,,,,,3627.5810560658574,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.001605495810508728,0.489691786468029,,3630.0833812579513,test,3,,,,,,,,,3627.5997125692666,3628.113480694592,3628.096736162901,3628.096736162901,3628.497070904821,3628.9976561255753,3629.097712688148,3630.1024638339877,right,1,0.4,0.8529447950422764,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,5,1,21,2,,,,,,,,,3630.0838302262127,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,,0.0013135075569152832,0.489379595965147,0.8899855054914951,3632.586201503873,test,3,,,,,,,,,3630.1024638339877,3630.6162122786045,3630.5994352921844,3630.5994352921844,3630.9998689852655,3631.5000716671348,3631.6002235151827,3632.60487479344,None,0,0.45,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,5,2,22,1,,,,,,,,,3632.5866477265954,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0011936314404010773,0.4897730126976967,,3635.088880620897,test,3,,,,,,,,,3632.60487479344,3633.1189422756433,3633.102488901466,3633.102488901466,3633.5527950040996,3634.05332358554,3634.1035142727196,3635.108460340649,right,1,0.45,0.7350283674895763,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,5,3,23,0,,,,,,,,,3635.089305534959,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0019143782556056976,0.4897766709327698,,3637.5917497761548,test,3,,,,,,,,,3635.108460340649,3635.621669370681,3635.605290181935,3635.605290181935,3636.0556460022926,3636.55645243451,3636.6060279011726,3637.6108898185194,left,1,0.45,0.739053301513195,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,6,0,24,2,,,,,,,,,3637.592177480459,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0017049983143806458,0.48960166424512863,,3640.0943997576833,test,3,,,,,,,,,3637.6108898185194,3638.1245150379837,3638.10785234347,3638.10785234347,3638.558222938329,3639.0586374923587,3639.1088423617184,3640.113364353776,right,1,0.45,0.7794972322881222,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,1,25,0,,,,,,,,,3640.0948408171535,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0012047253549098969,0.48983747512102127,,3642.5972685553133,test,3,,,,,,,,,3640.113364353776,3640.627184100449,3640.6104993857443,3640.6104993857443,3641.0611189864576,3641.5609196275473,3641.6110348962247,3642.6167563013732,right,1,0.45,0.4256355054676533,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,6,2,26,0,,,,,,,,,3642.597697608173,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0019422322511672974,0.48982956260442734,,3645.102855529636,test,3,,,,,,,,,3642.6167563013732,3643.1299801431596,3643.1131965108216,3643.1131965108216,3643.563835490495,3644.0639944188297,3644.1137414202094,3645.122437443584,left,1,0.45,0.4897956997156143,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,6,3,27,1,,,,,,,,,3645.1033471673727,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0017830468714237213,0.48593519255518913,0.9363223724067211,3647.6026296019554,test,3,,,,,,,,,3645.122437443584,3645.6328272745013,3645.6161199957132,3645.6161199957132,3646.0669782944024,3646.5670645721257,3646.617354493588,3647.6218799501657,None,0,0.5,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,7,0,28,3,,,,,,,,,3647.6030690930784,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.001768447458744049,0.489843487739563,,3650.10545392707,test,3,,,,,,,,,3647.6218799501657,3648.1354969218373,3648.119343113154,3648.119343113154,3648.61931200698,3649.119355980307,3649.119355980307,3650.1248450912535,left,1,0.5,0.5764377042651176,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,7,1,29,1,,,,,,,,,3650.105879690498,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,,0.0017293281853199005,0.48980820178985596,,3652.608340393752,test,3,,,,,,,,,3650.1248450912535,3650.638175357133,3650.6216696575284,3650.6216696575284,3651.122061405331,3651.622626438737,3651.622626438737,3652.6275173276663,right,1,0.5,0.8762625604867935,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,7,2,30,2,,,,,,,,,3652.6087874136865,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.0017512217164039612,0.489633459597826,,3655.1110405512154,test,3,,,,,,,,,3652.6275173276663,3653.1412525214255,3653.124527234584,3653.124527234584,3653.6250922493637,3654.1249837577343,3654.1249837577343,3655.129913315177,left,1,0.5,0.6829183027148247,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,7,3,31,1,,,,,,,,,3655.111464943737,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.0015921108424663544,0.48996202647686005,0.9904760494828224,3657.613939628005,test,3,,,,,,,,,3655.129913315177,3655.6438613533974,3655.6270550377667,3655.6270550377667,3656.127673819661,3656.627680350095,3656.627680350095,3657.633142154664,left,1,0.45,0.5955045819282532,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,8,0,32,3,,,,,,,,,3657.614372909069,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.001405235379934311,0.48955345153808594,,3660.116663776338,test,3,,,,,,,,,3657.633142154664,3658.1470105201006,3658.1301677823067,3658.1301677823067,3658.580563802272,3659.080828398466,3659.129642713815,3660.1362692452967,left,1,0.45,0.6730451174080372,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,8,1,33,3,,,,,,,,,3660.117100376636,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,,0.0019369535148143768,0.4896753244102001,,3662.6195014752448,test,3,,,,,,,,,3660.1362692452967,3660.649376630783,3660.632682837546,3660.632682837546,3661.0831306502223,3661.583803411573,3661.6338133104146,3662.638565249741,right,1,0.45,0.7746200151741505,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,8,2,34,1,,,,,,,,,3662.619947526604,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,,0.0017424821853637695,0.4897371269762516,0.940085981041193,3665.1219966448843,test,3,,,,,,,,,3662.638565249741,3663.1520478986204,3663.1354044638574,3663.1354044638574,3663.585764501244,3664.0864997021854,3664.1363248601556,3665.1414651349187,None,0,0.5,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,8,3,35,0,,,,,,,,,3665.1224438101053,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,0.001698177307844162,0.48973872512578964,0.9899633787572384,3667.6250939927995,test,3,,,,,,,,,3665.1414651349187,3665.6547287516296,3665.6379669606686,3665.6379669606686,3666.138581622392,3666.6391732543707,3666.6391732543707,3667.644488170743,None,0,0.55,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,9,0,36,2,,,,,,,,,3667.6255310848355,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,,0.0019328705966472626,0.4894059747457504,,3670.127767007798,test,3,,,,,,,,,3667.644488170743,3668.1575639918447,3668.141349930316,3668.141349930316,3668.6915793679655,3669.1908886246383,3669.1411894857883,3670.1471593789756,left,1,0.55,0.6754425391554832,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,9,1,37,1,,,,,,,,,3670.1282089576125,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,0.001766011118888855,0.48932846263051033,,3672.6303476840258,test,3,,,,,,,,,3670.1471593789756,3670.660270765424,3670.6437665484846,3670.6437665484846,3671.19453773275,3671.6949153728783,3671.6451088152826,3672.649235405028,right,1,0.55,0.7630484998226166,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,9,2,38,3,,,,,,,,,3672.6308001056314,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,0.0012560449540615082,0.48981497064232826,,3675.1334909386933,test,3,,,,,,,,,3672.649235405028,3673.1633016243577,3673.1464036405087,3673.1464036405087,3673.696900434792,3674.1966714672744,3674.1475799679756,3675.152301080525,right,1,0.55,0.7280714027583599,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,9,3,39,0,,,,,,,,,3675.133939653635,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,0.0013306885957717896,0.48938462138175964,,3677.6359026134014,test,3,,,,,,,,,3675.152301080525,3675.665765617043,3675.6491935141385,3675.6491935141385,3676.199746865779,3676.700408667326,3676.65063790977,3677.654632896185,right,1,0.55,0.7756025083363056,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,10,0,40,1,,,,,,,,,3677.6363483704627,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,,0.0012410171329975128,0.48982684686779976,1.0407184176146984,3680.1387856937945,test,3,,,,,,,,,3677.654632896185,3678.1686881780624,3678.151968561113,3678.151968561113,3678.7025570832193,3679.2033556625247,3679.153148598969,3680.1581753902137,right,1,0.5,0.4014190137386322,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,10,1,41,1,,,,,,,,,3680.1392257101834,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.001953989267349243,0.4895957335829735,0.9904153756797314,3682.641754478216,test,3,,,,,,,,,3680.1581753902137,3680.6715480722487,3680.654825191945,3680.654825191945,3681.1552842371166,3681.6559934690595,3681.6559934690595,3682.6613219231367,None,0,0.55,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,10,2,42,3,,,,,,,,,3682.64219301939,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,,0.0018038302659988403,0.4893283471465111,,3685.144088961184,test,3,,,,,,,,,3682.6613219231367,3683.1739468872547,3683.157243195921,3683.157243195921,3683.7079344168305,3684.2084508128464,3684.158557318151,3685.163519024849,right,1,0.55,0.8901799321174622,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,10,3,43,2,,,,,,,,,3685.144528966397,stop,circleblack.png,left,0.55,,,,,,,,,,,,,,,,0.001876581460237503,0.4894573837518692,1.0400409065186977,3687.6469184830785,test,3,,,,,,,,,3685.163519024849,3685.6768331229687,3685.6602001301944,3685.6602001301944,3686.210816103965,3686.710084505379,3686.6610838137567,3687.6662604622543,left,1,0.5,0.6947221159934998,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,11,0,44,0,,,,,,,,,3687.647343609482,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.0013666637241840363,0.4895550236105919,,3690.150026578456,test,3,,,,,,,,,3687.6662604622543,3688.179855681956,3688.16285572201,3688.16285572201,3688.6636146195233,3689.1644660159945,3689.1644660159945,3690.168968845159,left,1,0.5,0.828037153929472,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,11,1,45,0,,,,,,,,,3690.150467570871,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.0014231689274311066,0.4897433631122112,,3692.6523798257113,test,3,,,,,,,,,3690.168968845159,3690.6825701370835,3690.6657425016165,3690.6657425016165,3691.166570197791,3691.6667692251503,3691.6667692251503,3692.6716644391418,left,1,0.5,0.8149225823581219,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
None,None,,,,,,,,,2,0,2,0,11,2,46,2,,,,,,,,,3692.652806468308,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,,0.0013587363064289093,0.4901248775422573,,3695.155718229711,test,3,,,,,,,,,3692.6716644391418,3693.1853714324534,3693.1687738746405,3693.1687738746405,3693.6690813079476,3694.169774841517,3694.169774841517,3695.1754427179694,left,1,0.5,0.7856999337673187,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
$currentCorrectResponse,$currentGoStim,,,,,,,,,2,0,2,0,11,3,47,0,,,,,,,,,3695.156144823879,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,,0.0018972568213939667,0.48895079270005226,0.9897782653570175,3697.6580174192786,test,3,,,,,,,,,3695.1754427179694,3695.6882529370487,3695.671342767775,3695.671342767775,3696.172148182988,3696.6726686432958,3696.6726686432958,3697.6736158318818,None,0,0.55,,,,,,,,,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.6736158318818,3697.6736158318818,return,2.1919613890349865,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699.8925884515047,3699.8925884515047,return,1.9110861048102379,s009,001,2024-07-12_15h45.17.522,simplestop_skeleton,2022.2.2,59.793689124131475,
