Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,right,squareblack.png,right,0.7340639345347881,0.35,stop
1.0,practice,left,circleblack.png,left,0.4457487650215626,0.3,go
1.0,practice,left,circleblack.png,left,0.3677334748208523,0.3,go
1.0,practice,right,squareblack.png,right,0.4441667422652244,0.3,go
1.0,practice,left,circleblack.png,left,0.3976119384169578,0.3,go
1.0,practice,right,squareblack.png,right,0.3063450790941715,0.3,go
1.0,practice,right,squareblack.png,right,0.3968291729688644,0.3,go
1.0,practice,right,squareblack.png,right,0.398081786930561,0.3,stop
1.0,practice,left,circleblack.png,left,0.3913617096841335,0.25,stop
1.0,practice,left,circleblack.png,,,0.2,stop
1.0,practice,left,circleblack.png,left,0.4195646680891514,0.25,go
1.0,practice,right,squareblack.png,right,0.5934870131313801,0.25,go
1.0,practice,left,circleblack.png,left,0.3730680420994758,0.25,go
1.0,practice,right,squareblack.png,right,0.3950080871582031,0.25,go
1.0,practice,right,squareblack.png,right,0.4769762866199016,0.25,go
1.0,practice,left,circleblack.png,,,0.25,stop
1.0,practice,right,squareblack.png,right,0.4109587147831917,0.3,stop
1.0,practice,right,squareblack.png,right,0.576179176568985,0.25,go
1.0,practice,left,circleblack.png,left,0.5016484409570694,0.25,go
1.0,practice,left,circleblack.png,left,0.5168478451669216,0.25,stop
1.0,practice,left,circleblack.png,left,0.4558954909443855,0.2,go
1.0,practice,left,circleblack.png,left,0.4206735491752624,0.2,go
1.0,practice,right,squareblack.png,,,0.2,stop
1.0,practice,right,squareblack.png,right,0.5633891113102436,0.25,go
1.0,test,left,circleblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.3955291733145714,0.3,go
1.0,test,right,squareblack.png,right,0.4430988617241382,0.3,stop
1.0,test,left,circleblack.png,left,0.3097054064273834,0.25,go
1.0,test,right,squareblack.png,right,0.6763629429042339,0.25,go
1.0,test,right,squareblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.4762729294598102,0.3,go
1.0,test,right,squareblack.png,right,0.5932592712342739,0.3,go
1.0,test,left,circleblack.png,left,0.7018550150096416,0.3,go
1.0,test,left,circleblack.png,left,0.6108080558478832,0.3,go
1.0,test,left,circleblack.png,left,0.4251406379044056,0.3,stop
1.0,test,left,circleblack.png,left,0.5513052456080914,0.25,go
1.0,test,left,circleblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.4629489295184612,0.3,go
1.0,test,left,circleblack.png,left,0.5930331647396088,0.3,go
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,left,circleblack.png,left,0.4723657630383968,0.35,stop
1.0,test,right,squareblack.png,right,0.5935639515519142,0.3,go
1.0,test,left,circleblack.png,left,0.4384514838457107,0.3,go
1.0,test,right,squareblack.png,right,0.5602336265146732,0.3,go
1.0,test,left,circleblack.png,left,0.7001502588391304,0.3,go
1.0,test,left,circleblack.png,left,0.6343937143683434,0.3,go
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.5999253951013088,0.35,go
1.0,test,left,circleblack.png,left,0.4143826030194759,0.35,go
1.0,test,left,circleblack.png,left,0.6724827699363232,0.35,go
1.0,test,left,circleblack.png,,,0.35,stop
1.0,test,left,circleblack.png,left,0.4668655097484588,0.4,go
1.0,test,right,squareblack.png,right,0.3918548300862312,0.4,go
1.0,test,right,squareblack.png,right,0.4646320976316929,0.4,stop
1.0,test,right,squareblack.png,right,0.5346816927194595,0.35,go
1.0,test,left,circleblack.png,,,0.35,stop
1.0,test,right,squareblack.png,right,0.3881895653903484,0.4,go
1.0,test,left,circleblack.png,left,0.4811691008508205,0.4,go
1.0,test,right,squareblack.png,right,0.3619917966425419,0.4,go
1.0,test,right,squareblack.png,right,0.4045663699507713,0.4,stop
