Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,right,squareblack.png,left,1.456211980432272,0.35,stop
1.0,practice,left,circleblack.png,left,1.8865742236375809,0.3,go
1.0,practice,right,squareblack.png,right,0.8468679860234261,0.3,go
1.0,practice,left,circleblack.png,left,0.972884640097618,0.3,stop
1.0,practice,left,circleblack.png,left,1.148628942668438,0.25,go
1.0,practice,right,squareblack.png,right,0.5315590091049671,0.25,go
1.0,practice,right,squareblack.png,,,0.25,stop
1.0,practice,left,circleblack.png,left,0.8504151366651058,0.3,go
1.0,practice,left,circleblack.png,left,0.545847199857235,0.3,go
1.0,practice,left,circleblack.png,left,0.4311069175601005,0.3,stop
1.0,practice,right,squareblack.png,right,1.057035844773054,0.25,go
1.0,practice,right,squareblack.png,right,1.056807093322277,0.25,go
1.0,practice,right,squareblack.png,right,0.4124681912362575,0.25,stop
1.0,practice,left,circleblack.png,,,0.2,stop
1.0,practice,right,squareblack.png,right,1.0577586255967617,0.25,go
1.0,practice,right,squareblack.png,right,0.9682507291436196,0.25,go
1.0,practice,right,squareblack.png,right,0.9893765933811663,0.25,go
1.0,practice,left,circleblack.png,left,1.0847698897123337,0.25,go
1.0,practice,left,circleblack.png,,,0.25,stop
1.0,practice,left,circleblack.png,left,0.7401979267597198,0.3,go
1.0,practice,left,circleblack.png,left,0.6628850921988487,0.3,go
1.0,practice,left,circleblack.png,left,0.8865937031805515,0.3,go
1.0,practice,right,squareblack.png,right,1.088899616152048,0.3,go
1.0,practice,right,squareblack.png,,,0.3,stop
1.0,test,right,squareblack.png,,,0.35,stop
1.0,test,right,squareblack.png,right,0.5884171016514301,0.4,go
1.0,test,left,circleblack.png,,,0.4,stop
1.0,test,right,squareblack.png,right,0.739851351827383,0.45,go
1.0,test,left,circleblack.png,left,0.6125447563827038,0.45,go
1.0,test,left,circleblack.png,left,0.5519093759357929,0.45,stop
1.0,test,right,squareblack.png,right,0.6674220561981201,0.4,go
1.0,test,left,circleblack.png,left,0.6828236468136311,0.4,go
1.0,test,right,squareblack.png,,,0.4,stop
1.0,test,left,circleblack.png,left,0.7985709756612778,0.45,go
1.0,test,right,squareblack.png,right,0.7666905634105206,0.45,go
1.0,test,left,circleblack.png,left,0.7333233766257763,0.45,go
1.0,test,left,circleblack.png,,,0.45,stop
1.0,test,left,circleblack.png,left,0.822355255484581,0.5,go
1.0,test,right,squareblack.png,right,0.7804208546876907,0.5,go
1.0,test,right,squareblack.png,right,0.6306782811880112,0.5,go
1.0,test,left,circleblack.png,left,0.6446647867560387,0.5,go
1.0,test,right,squareblack.png,right,1.0457678511738775,0.5,go
1.0,test,left,circleblack.png,left,0.8281113728880882,0.5,go
1.0,test,left,circleblack.png,left,0.684423565864563,0.5,stop
1.0,test,left,circleblack.png,left,0.7287787348031998,0.45,go
1.0,test,right,squareblack.png,,,0.45,stop
1.0,test,right,squareblack.png,right,0.948525194078684,0.5,go
1.0,test,right,squareblack.png,,,0.5,stop
1.0,test,left,circleblack.png,left,0.7148507684469223,0.55,go
1.0,test,left,circleblack.png,left,0.7769262567162514,0.55,go
1.0,test,left,circleblack.png,left,0.4544617459177971,0.55,stop
1.0,test,right,squareblack.png,,,0.5,stop
1.0,test,right,squareblack.png,,,0.55,stop
