corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]","[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",3139.9493411183357,3139.9493411183357,return,2.374162659049034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,3142.3708058148623,3142.3708058148623,3178.514479547739,go,squareblack.png,right,0.35,3178.5392042398453,3178.5392042398453,3179.02986510098,3179.02986510098,3179.046581737697,3179.3801696822047,3179.8807311952114,3180.0308278650045,3181.031933352351,3181.0510821193457,None,0,3181.0510821193457,3181.0510821193457,0.002683870494365692,0.4888111352920532,0.8391386345028877,3181.550128109753,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
None,None,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,3181.550653785467,stop,circleblack.png,left,0.35,3181.5747188553214,3181.5747188553214,3182.0663459673524,3182.0663459673524,3182.0835057646036,3182.415718898177,3182.9169558882713,3183.0676542297006,3184.068656772375,3184.085369721055,left,1,3184.085369721055,3184.085369721055,0.008084364235401154,0.4899601489305496,0.8391770571470261,3184.570124410093,practice,1,0.01172761619091034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,3184.570566609502,go,circleblack.png,left,0.3,3184.589864335954,3184.589864335954,3185.0866356492043,3185.0866356492043,3185.103475727141,3185.386950403452,3185.8860939890146,3186.086262732744,3187.088659621775,3187.1053867787123,left,1,3187.1053867787123,3187.1053867787123,0.001286149024963379,0.49004895240068436,0.790457658469677,3187.5901899039745,practice,1,0.3896274268627167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,3,3,0,,,,,,,,,,,,,,,,,3187.590610586107,go,squareblack.png,right,0.3,3187.6106316000223,3187.6106316000223,3188.107103973627,3188.107103973627,3188.1234187185764,3188.407001592219,3188.9075823053718,3189.107627362013,3190.1087317615747,3190.1254008337855,None,0,3190.1254008337855,3190.1254008337855,0.0018022432923316956,0.4895201846957207,0.7900703102350235,3190.610155172646,practice,1,,3190.629538141191,3190.629538141191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
None,None,0,0,0,0,1,0,4,2,,,,,,,,,,,,,,,,,3190.610576502979,go,squareblack.png,right,0.3,3190.629538141191,3190.629538141191,3191.1267126351595,3191.1267126351595,3191.143083013594,3191.426950417459,3191.9276084676385,3192.126373976469,3193.128746651113,3193.145605497062,None,0,3193.145605497062,3193.145605497062,0.0011846572160720825,0.4903314337134361,0.7907419949769974,3193.630275607109,practice,1,,3193.650188677013,3193.650188677013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
None,None,0,0,0,0,1,1,5,1,,,,,,,,,,,,,,,,,3193.6307162567973,go,circleblack.png,left,0.3,3193.650188677013,3193.650188677013,3194.146493665874,3194.146493665874,3194.163413375616,3194.4472986981273,3194.962620563805,3195.146862961352,3196.1488112807274,3196.1656099781394,left,1,3196.1656099781394,3196.1656099781394,0.0018145814538002014,0.49026551842689514,0.7901351526379585,3196.650262378156,practice,1,0.29307370632886887,3196.6698477491736,3196.6698477491736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
None,None,0,0,0,0,1,2,6,3,,,,,,,,,,,,,,,,,3196.650682002306,stop,circleblack.png,left,0.3,3196.6698477491736,3196.6698477491736,3197.1664981916547,3197.1664981916547,3197.183123782277,3197.466853350401,3197.9659191966057,3198.1671516373754,3199.1688055694103,3199.185698233545,right,0,3199.185698233545,3199.185698233545,0.0012483224272727966,0.49005746096372604,0.7904650047421455,3199.6703988164663,practice,1,0.2729777917265892,3199.6899465173483,3199.6899465173483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
None,None,0,0,0,0,1,3,7,2,,,,,,,,,,,,,,,,,3199.670816704631,go,circleblack.png,left,0.25,3199.6899465173483,3199.6899465173483,3200.1867146492004,3200.1867146492004,3200.2033810317516,3200.4368574768305,3200.952544108033,3201.1870828941464,3202.1888049915433,3202.2053730636835,left,1,3202.2053730636835,3202.2053730636835,0.001409180462360382,0.4897159934043884,0.739886149764061,3202.6901941746473,practice,1,0.3008948415517807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,0,8,0,,,,,,,,,,,,,,,,,3202.6906170919538,stop,squareblack.png,right,0.25,3202.7100344002247,3202.7100344002247,3203.206469208002,3203.206469208002,3203.223299264908,3203.4567098990083,3203.972495533526,3204.2069525942206,3205.2087541744113,3205.2253327146173,right,1,3205.2253327146173,3205.2253327146173,0.0017390921711921692,0.4901559054851532,0.7406015247106552,3205.7100493982434,practice,1,0.28502698987722397,3205.730194941163,3205.730194941163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s039,001,2024-09-26_13h37.06.129,simplestop_skeleton,2022.2.2,59.71082955325917,
