Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,right,squareblack.png,,,0.35,go
1.0,practice,left,circleblack.png,left,0.0117276161909103,0.35,stop
1.0,practice,left,circleblack.png,left,0.3896274268627167,0.3,go
1.0,practice,right,squareblack.png,,,0.3,go
1.0,practice,right,squareblack.png,,,0.3,go
1.0,practice,left,circleblack.png,left,0.2930737063288688,0.3,go
1.0,practice,left,circleblack.png,right,0.2729777917265892,0.3,stop
1.0,practice,left,circleblack.png,left,0.3008948415517807,0.25,go
1.0,practice,right,squareblack.png,right,0.2850269898772239,0.25,stop
1.0,practice,left,circleblack.png,left,0.3444360047578811,0.2,go
1.0,practice,right,squareblack.png,right,0.2842140793800354,0.2,go
1.0,practice,right,squareblack.png,left,0.283029593527317,0.2,stop
1.0,practice,right,squareblack.png,right,0.4259302839636802,0.15,stop
1.0,practice,left,circleblack.png,left,0.2732306569814682,0.1,go
1.0,practice,left,circleblack.png,right,0.266239233314991,0.1,go
1.0,practice,left,circleblack.png,left,0.3561485707759857,0.1,stop
1.0,practice,left,circleblack.png,left,0.3502814099192619,0.05,stop
1.0,practice,right,squareblack.png,right,0.4601188823580742,0.0,go
1.0,practice,left,circleblack.png,left,0.3010488152503967,0.0,go
1.0,practice,right,squareblack.png,right,0.2904353067278862,0.0,go
1.0,practice,right,squareblack.png,left,0.2510238885879516,0.0,go
1.0,practice,left,circleblack.png,left,0.2887411713600158,0.0,go
1.0,practice,right,squareblack.png,right,0.249735489487648,0.0,go
1.0,practice,right,squareblack.png,right,0.3296264037489891,0.0,stop
2.0,practice,right,squareblack.png,right,0.490314207971096,0.0,stop
2.0,practice,left,circleblack.png,left,0.2842866331338882,0.0,go
2.0,practice,right,squareblack.png,right,0.251751184463501,0.0,go
2.0,practice,left,circleblack.png,left,0.3027227818965912,0.0,go
2.0,practice,right,squareblack.png,right,0.2728858664631843,0.0,go
2.0,practice,left,circleblack.png,left,0.2631658241152763,0.0,go
2.0,practice,right,squareblack.png,,,0.0,stop
2.0,practice,right,squareblack.png,left,0.3319670110940933,0.05,go
2.0,practice,left,circleblack.png,left,0.3605071902275085,0.05,stop
2.0,practice,left,circleblack.png,,,0.0,stop
2.0,practice,right,squareblack.png,right,0.3070292845368385,0.05,go
2.0,practice,left,circleblack.png,left,0.3068510591983795,0.05,go
2.0,practice,left,circleblack.png,left,0.3779041245579719,0.05,go
2.0,practice,left,circleblack.png,right,0.2349054813385009,0.05,stop
2.0,practice,right,squareblack.png,right,0.4891683682799339,0.0,go
2.0,practice,right,squareblack.png,right,0.3989409580826759,0.0,go
2.0,practice,right,squareblack.png,,,0.0,stop
2.0,practice,left,circleblack.png,,,0.05,stop
2.0,practice,left,circleblack.png,left,0.3779239654541015,0.1,go
2.0,practice,right,squareblack.png,right,0.3260034024715423,0.1,go
2.0,practice,left,circleblack.png,left,0.3079990819096565,0.1,go
2.0,practice,left,circleblack.png,left,0.3678708523511886,0.1,go
2.0,practice,right,squareblack.png,right,0.2765164524316787,0.1,go
2.0,practice,right,squareblack.png,right,0.3670009523630142,0.1,stop
1.0,test,right,squareblack.png,left,0.32261723279953,0.05,go
1.0,test,left,circleblack.png,left,0.3470029383897781,0.05,stop
1.0,test,right,squareblack.png,right,0.271671749651432,0.0,go
1.0,test,right,squareblack.png,right,0.3349433913826942,0.0,stop
1.0,test,left,circleblack.png,left,0.3906485065817833,0.0,stop
1.0,test,left,circleblack.png,left,0.3477408066391945,0.0,go
1.0,test,right,squareblack.png,right,0.35553789883852,0.0,go
1.0,test,left,circleblack.png,left,0.3402676060795784,0.0,go
1.0,test,left,circleblack.png,right,0.3342107459902763,0.0,go
1.0,test,right,squareblack.png,,,0.0,stop
1.0,test,left,circleblack.png,left,0.3385043740272522,0.05,go
1.0,test,right,squareblack.png,right,0.4324498400092125,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,left,circleblack.png,left,0.3718480169773102,0.1,go
1.0,test,right,squareblack.png,right,0.2678531482815742,0.1,stop
1.0,test,left,circleblack.png,left,0.2926790937781334,0.05,go
1.0,test,right,squareblack.png,right,0.2781977131962776,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,left,circleblack.png,left,0.366700641810894,0.1,go
1.0,test,right,squareblack.png,,,0.1,stop
1.0,test,right,squareblack.png,right,0.3466968089342117,0.15,go
1.0,test,right,squareblack.png,right,0.4449354633688926,0.15,go
1.0,test,right,squareblack.png,right,0.3878945335745811,0.15,go
1.0,test,left,circleblack.png,left,0.3565360978245735,0.15,go
1.0,test,right,squareblack.png,,,0.15,stop
1.0,test,left,circleblack.png,left,0.3084159269928932,0.2,go
1.0,test,left,circleblack.png,left,0.3786799311637878,0.2,go
1.0,test,right,squareblack.png,right,0.3885873556137085,0.2,go
1.0,test,right,squareblack.png,right,0.3894804269075393,0.2,go
1.0,test,left,circleblack.png,left,0.3297385200858116,0.2,stop
1.0,test,left,circleblack.png,left,0.3232990577816963,0.15,go
1.0,test,left,circleblack.png,left,0.4014059528708458,0.15,stop
1.0,test,left,circleblack.png,left,0.418253593146801,0.1,go
1.0,test,right,squareblack.png,right,0.4428121969103813,0.1,go
1.0,test,right,squareblack.png,right,0.4759776666760444,0.1,go
1.0,test,right,squareblack.png,,,0.1,stop
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,right,squareblack.png,right,0.3429654836654663,0.2,stop
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,right,squareblack.png,right,0.543521337211132,0.2,go
1.0,test,right,squareblack.png,right,0.4009690508246422,0.2,go
1.0,test,right,squareblack.png,,,0.2,stop
1.0,test,left,circleblack.png,left,0.3510555624961853,0.25,go
1.0,test,left,circleblack.png,left,0.4275733605027199,0.25,go
1.0,test,right,squareblack.png,right,0.3843258544802665,0.25,go
1.0,test,right,squareblack.png,right,0.4552304148674011,0.25,go
1.0,test,left,circleblack.png,left,0.4409928098320961,0.25,go
1.0,test,left,circleblack.png,left,0.4781148955225944,0.25,go
2.0,test,right,squareblack.png,right,0.3212021142244339,0.25,go
2.0,test,left,circleblack.png,left,0.3546854332089424,0.25,go
2.0,test,right,squareblack.png,right,0.3502737656235695,0.25,stop
2.0,test,left,circleblack.png,left,0.3144029080867767,0.2,stop
2.0,test,right,squareblack.png,right,0.3443492203950882,0.15,go
2.0,test,left,circleblack.png,,,0.15,stop
2.0,test,right,squareblack.png,right,0.3263094872236252,0.2,stop
2.0,test,left,circleblack.png,left,0.3514585271477699,0.15,go
2.0,test,right,squareblack.png,right,0.3765282109379768,0.15,go
2.0,test,left,circleblack.png,right,0.384533017873764,0.15,go
2.0,test,left,circleblack.png,left,0.3408545553684234,0.15,go
2.0,test,right,squareblack.png,right,0.3444613963365555,0.15,go
2.0,test,right,squareblack.png,right,0.4135863110423088,0.15,go
2.0,test,right,squareblack.png,right,0.4084810391068458,0.15,go
2.0,test,left,circleblack.png,,,0.15,stop
2.0,test,right,squareblack.png,right,0.3900668770074844,0.2,go
2.0,test,left,circleblack.png,left,0.4384279921650886,0.2,go
2.0,test,left,circleblack.png,left,0.4240160658955574,0.2,go
2.0,test,right,squareblack.png,right,0.4645728841423988,0.2,go
2.0,test,left,circleblack.png,left,0.34442800283432,0.2,stop
2.0,test,left,circleblack.png,left,0.3405531346797943,0.15,go
2.0,test,right,squareblack.png,,,0.15,stop
2.0,test,left,circleblack.png,left,0.3134439140558243,0.2,go
2.0,test,right,squareblack.png,right,0.3468400985002517,0.2,stop
2.0,test,left,circleblack.png,left,0.3556959927082062,0.15,go
2.0,test,left,circleblack.png,,,0.15,stop
2.0,test,left,circleblack.png,left,0.3843821287155151,0.2,stop
2.0,test,right,squareblack.png,right,0.3245124295353889,0.15,go
2.0,test,right,squareblack.png,,,0.15,stop
2.0,test,right,squareblack.png,right,0.5186817273497581,0.2,go
2.0,test,left,circleblack.png,left,0.4008250162005424,0.2,go
2.0,test,right,squareblack.png,,,0.2,stop
2.0,test,left,circleblack.png,left,0.3437858670949936,0.25,go
2.0,test,left,circleblack.png,left,0.4520853087306022,0.25,go
2.0,test,right,squareblack.png,right,0.4082039594650268,0.25,go
2.0,test,right,squareblack.png,right,0.4498134702444076,0.25,go
2.0,test,left,circleblack.png,left,0.3885997086763382,0.25,stop
2.0,test,right,squareblack.png,right,0.3627094402909279,0.2,go
2.0,test,left,circleblack.png,left,0.3578593879938125,0.2,go
2.0,test,right,squareblack.png,,,0.2,stop
2.0,test,left,circleblack.png,left,0.3231575489044189,0.25,go
2.0,test,right,squareblack.png,right,0.4906663373112678,0.25,go
2.0,test,left,circleblack.png,left,0.4476138800382614,0.25,go
2.0,test,left,circleblack.png,,,0.25,stop
