corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,3,19,0,,,,,,,,,,,,,,,,,1744.2424500361085,stop,squareblack.png,right,0.3,1744.2620058357716,1744.2620058357716,1744.759811297059,1744.759811297059,1744.7764211520553,1745.0602924898267,1745.5760001763701,1745.759460158646,1746.7604174390435,1746.7771808356047,right,1,0.48153311014175415,1746.7771808356047,1746.7771808356047,0.0038720890879631042,0.4915272518992424,0.7918858602643013,1747.2627925276756,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,0,0,0,0,5,0,20,3,,,,,,,,,,,,,,,,,1747.263227634132,go,squareblack.png,right,0.25,1747.2800554335117,1747.2800554335117,1747.7796955779195,1747.7796955779195,1747.7796955779195,1748.030052267015,1748.5309656262398,1748.77935423702,1749.7804618105292,1749.7804618105292,right,1,0.5278976857662201,1749.7804618105292,1749.7804618105292,0.001209549605846405,0.490583099424839,0.7407478615641594,1750.2657252922654,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,1,21,0,,,,,,,,,,,,,,,,,1750.2661472931504,go,squareblack.png,right,0.25,1750.2852985188365,1750.2852985188365,1750.7831583097577,1750.7831583097577,1750.799912109971,1751.0334553793073,1751.5342944711447,1751.7827919125557,1752.7839189991355,1752.8006049320102,right,1,0.4893922582268715,1752.8006049320102,1752.8006049320102,0.001506119966506958,0.49007217586040497,0.740237832069397,1753.2859790474176,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,1753.2864069864154,go,squareblack.png,right,0.25,1753.305755496025,1753.305755496025,1753.8035402819514,1753.8035402819514,1753.8196465671062,1754.0533023551106,1754.5527459084988,1754.8028531074524,1755.8037529289722,1755.8205040842295,right,1,0.42722590267658234,1755.8205040842295,1755.8205040842295,0.002018064260482788,0.48980986326932907,0.7405554130673409,1756.3061115592718,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,1756.306562833488,go,circleblack.png,left,0.25,1756.3303610533476,1756.3303610533476,1756.8229298889637,1756.8229298889637,1756.839888036251,1757.0733755752444,1757.5725579485297,1757.8227122202516,1758.8237825334072,1758.8404576405883,left,1,0.44789133220911026,1758.8404576405883,1758.8404576405883,0.008810333907604218,0.49069663137197495,0.7407662272453308,1759.3257587254047,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1759.345324613154,1759.345324613154,return,7.328503809869289,,,,,,,,,,,,,,,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,1772.8122780025005,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.002876758575439453,0.4849029555916786,,1775.3113814145327,test,1,,,,,,,1766.700581856072,1766.700581856072,1772.8336861282587,1773.323722615838,1773.323722615838,1773.3407941535115,1773.57480635494,1774.0753328800201,1774.32596937567,1775.336715489626,left,1,0.39384671300649643,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,1775.311989620328,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.00748453289270401,0.4890954717993736,0.7394472509622574,1777.8129814192653,test,1,,,,,,,,,1775.336715489626,1775.8275199234486,1775.8275199234486,1775.8440934121609,1776.0778221338987,1776.5936846211553,1776.8270486295223,1777.8296875208616,right,1,0.5388839840888977,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,1777.8134493082762,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,0.0012928396463394165,0.48970694839954376,,1780.3169629871845,test,1,,,,,,,,,1777.8296875208616,1778.3289310336113,1778.3289310336113,1778.3289310336113,1778.5289133936167,1779.0298042073846,1779.330512791872,1780.34309989959,right,1,0.4041442200541496,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,1780.3174214214087,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.007949866354465485,0.48849456012248993,0.6885972246527672,1782.818357117474,test,1,,,,,,,,,1780.34309989959,1780.8328481838107,1780.8328481838107,1780.8494451493025,1781.0331409424543,1781.5339986681938,1781.8352142646909,1782.8361506611109,None,0,,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,1782.8187979087234,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.001460254192352295,0.4890754595398903,0.7393224984407425,1785.3210115134716,test,1,,,,,,,,,1782.8361506611109,1783.3341286629438,1783.3341286629438,1783.3507478013635,1783.5846055820584,1784.0848840475082,1784.3352040424943,1785.3386545106769,None,0,,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,1,1,5,3,,,,,,,,,1785.3214604109526,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0015753135085105896,0.48936428874731064,,1787.8250655010343,test,1,,,,,,,,,1785.3386545106769,1785.8369164392352,1785.8369164392352,1785.8535936027765,1786.137233413756,1786.6379595696926,1786.8378909900784,1787.8437705636024,right,1,0.38509684056043625,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,1787.8255184739828,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0011740997433662415,0.489575132727623,,1790.326401002705,test,1,,,,,,,,,1787.8437705636024,1788.3410887122154,1788.3410887122154,1788.357650861144,1788.6412841156125,1789.1424462422729,1789.340897232294,1790.3430251404643,right,1,0.5680613592267036,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,1790.3268537446856,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.001161143183708191,0.4906189739704132,0.7901116386055946,1792.8299027979374,test,1,,,,,,,,,1790.3430251404643,1790.8444324061275,1790.8444324061275,1790.8444324061275,1791.1429520696402,1791.6433438286185,1791.844255760312,1792.8477404490113,None,0,,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,2,0,8,3,,,,,,,,,1792.8303452730179,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.002116963267326355,0.49015437066555023,,1795.331990994513,test,1,,,,,,,,,1792.8477404490113,1793.3464800864458,1793.3464800864458,1793.3631287291646,1793.6971738636494,1794.1978800073266,1794.34638479352,1795.3487118333578,left,1,0.6771232783794403,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,2,1,9,3,,,,,,,,,1795.3324338495731,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.001218266785144806,0.489543654024601,,1797.835771344602,test,1,,,,,,,,,1795.3487118333578,1795.8479483500123,1795.8479483500123,1795.8479483500123,1796.1984381228685,1796.6988042220473,1796.8490344583988,1797.8518788293004,left,1,0.6557597145438194,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,2,10,0,,,,,,,,,1797.8362274691463,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,0.0012818798422813416,0.4899829477071762,,1800.3388812169433,test,1,,,,,,,,,1797.8518788293004,1798.3521944582462,1798.3521944582462,1798.3521944582462,1798.7025639787316,1799.2035726755857,1799.3519433885813,1800.3585769981146,left,1,0.5730212554335594,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,2,3,11,1,,,,,,,,,1800.3393435329199,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0017802566289901733,0.48794346302747726,,1802.8412443995476,test,1,,,,,,,,,1800.3585769981146,1800.8535193279386,1800.8535193279386,1800.870272129774,1801.204072035849,1801.7043181359768,1801.85453466326,1802.8578451275826,right,1,0.49981555342674255,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,1802.8417013213038,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0012748092412948608,0.4900162070989609,,1805.3429546579719,test,1,,,,,,,,,1802.8578451275826,1803.3577686473727,1803.3577686473727,1803.3577686473727,1803.707974523306,1804.207262210548,1804.3572872802615,1805.3599731773138,right,1,0.4014866277575493,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,1805.3433964848518,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0011615976691246033,0.49034667760133743,,1807.8466742485762,test,1,,,,,,,,,1805.3599731773138,1805.8595910221338,1805.8595910221338,1805.8595910221338,1806.2092994600534,1806.7099293768406,1806.8601912260056,1807.8654901236296,right,1,0.45760681480169296,0.35,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,3,2,14,3,,,,,,,,,1807.8471135348082,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,0.0018261075019836426,0.48859430104494095,0.8390502631664276,1810.3485424369574,test,1,,,,,,,,,1807.8654901236296,1808.3632827922702,1808.3632827922702,1808.3798859715462,1808.7135763019323,1809.229321733117,1809.363007478416,1810.3797534108162,right,1,0.42295654118061066,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,3,3,15,3,,,,,,,,,1810.3490016534925,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.00117482990026474,0.48945302516222,,1812.8527104109526,test,1,,,,,,,,,1810.3797534108162,1810.8647824078798,1810.8647824078798,1810.881324276328,1811.1648272946477,1811.6654604002833,1811.8655479252338,1812.8719187304378,right,1,0.4473154693841934,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,4,0,16,1,,,,,,,,,1812.8531553000212,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0013253837823867798,0.4893534854054451,0.7901341170072556,1815.354250498116,test,1,,,,,,,,,1812.8719187304378,1813.3687226250768,1813.3687226250768,1813.3853429332376,1813.6690635159612,1814.1682325527072,1814.3683879449964,1815.3773437067866,right,1,0.4176708683371544,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,1815.354709006846,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.008137382566928864,0.489714078605175,,1817.8576269969344,test,1,,,,,,,,,1815.3773437067866,1815.8706009089947,1815.8706009089947,1815.8870822116733,1816.1202140673995,1816.6208684518933,1816.8712215572596,1817.8745346292853,left,1,0.563186764717102,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,1817.8580724149942,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0012764260172843933,0.49032219499349594,,1820.3596960902214,test,1,,,,,,,,,1817.8745346292853,1818.3741102963686,1818.3741102963686,1818.3741102963686,1818.6244636625051,1819.1250445917249,1819.3740348666906,1820.3769021853805,left,1,0.6257138028740883,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,3,19,0,,,,,,,,,1820.3601490929723,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.001253269612789154,0.48929598182439804,0.7397138774394989,1822.8630074560642,test,1,,,,,,,,,1820.3769021853805,1820.8755888938904,1820.8755888938904,1820.892232015729,1821.126097239554,1821.6263259723783,1821.8770214393735,1822.880243346095,left,1,0.4145251363515854,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,1822.863465756178,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.0012633800506591797,0.49015603959560394,,1825.3649920895696,test,1,,,,,,,,,1822.880243346095,1823.379672922194,1823.379672922194,1823.379672922194,1823.5798520073295,1824.080895356834,1824.3794787302613,1825.3817663937807,left,1,0.5149849355220795,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,5,1,21,3,,,,,,,,,1825.3654531687498,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.0012412145733833313,0.4896681010723114,,1827.8688246682286,test,1,,,,,,,,,1825.3817663937807,1825.8810682147741,1825.8810682147741,1825.8810682147741,1826.0816647410393,1826.5818275362253,1826.8824523836374,1827.8856431767344,left,1,0.5542742535471916,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,5,2,22,1,,,,,,,,,1827.8692787587643,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.0013926774263381958,0.4900630936026573,0.6903105452656746,1830.3719687536359,test,1,,,,,,,,,1827.8856431767344,1828.385394781828,1828.385394781828,1828.385394781828,1828.5855456739664,1829.0859696343541,1829.3864385932684,1830.396318897605,None,0,,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,5,3,23,1,,,,,,,,,1830.372438132763,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.007504485547542572,0.4897829368710518,,1832.8749593943357,test,1,,,,,,,,,1830.396318897605,1830.8879854753613,1830.8879854753613,1830.9051151424646,1831.1383889466524,1831.637654736638,1831.8877787217498,1832.8936921730638,right,1,0.435239776968956,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,0,24,0,,,,,,,,,1832.8754324913025,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0025692060589790344,0.48757681250572205,,1835.3772968649864,test,1,,,,,,,,,1832.8936921730638,1833.3894527107477,1833.3894527107477,1833.4062811285257,1833.6398835033178,1834.140357464552,1834.3911959826946,1835.3946132808924,left,1,0.5065939500927925,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,6,1,25,2,,,,,,,,,1835.3777373582125,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.0016929954290390015,0.4906596913933754,0.7390585690736771,1837.879476659,test,1,,,,,,,,,1835.3946132808924,1835.8943401128054,1835.8943401128054,1835.8943401128054,1836.1426760554314,1836.6430728882551,1836.8934742584825,1837.8970811739564,None,0,,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,6,2,26,3,,,,,,,,,1837.8799446895719,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0012641623616218567,0.49046560376882553,0.7910348102450371,1840.3818878009915,test,1,,,,,,,,,1837.8970811739564,1838.3965189531446,1838.3965189531446,1838.3965189531446,1838.6968162208796,1839.196009337902,1839.3961242213845,1840.3993899449706,right,1,0.4480551853775978,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,1840.382334433496,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0017475411295890808,0.4898766577243805,0.7398383766412735,1842.885329976678,test,1,,,,,,,,,1840.3993899449706,1840.8979559764266,1840.8979559764266,1840.914551012218,1841.1480847373605,1841.648435935378,1841.8998485729098,1842.9030932411551,left,1,0.4265793189406395,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,0,28,0,,,,,,,,,1842.8857947066426,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.001258648931980133,0.4896424189209938,,1845.3885460793972,test,1,,,,,,,,,1842.9030932411551,1843.40179014951,1843.40179014951,1843.4186161905527,1843.6022891625762,1844.1030285432935,1844.401530392468,1845.4092046320438,left,1,0.5410443991422653,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,7,1,29,3,,,,,,,,,1845.3889983668923,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,0.002405889332294464,0.48741302639245987,,1847.890014268458,test,1,,,,,,,,,1845.4092046320438,1845.9033162146807,1845.9033162146807,1845.9198425486684,1846.10416290164,1846.603886090219,1846.9042760133743,1847.9075517058372,right,1,0.7650930732488632,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,7,2,30,1,,,,,,,,,1847.890464566648,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,0.0012468695640563965,0.4891870468854904,,1850.3940983489156,test,1,,,,,,,,,1847.9075517058372,1848.4060661122203,1848.4060661122203,1848.4226637259126,1848.6061986759305,1849.1067989990115,1849.407104536891,1850.4134343862534,right,1,0.5619727149605751,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,7,3,31,3,,,,,,,,,1850.394545264542,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,0.001414269208908081,0.48986363410949707,,1852.897118113935,test,1,,,,,,,,,1850.4134343862534,1850.9102245271206,1850.9102245271206,1850.927136451006,1851.1105002835393,1851.6113951802254,1851.9098973348737,1852.9201104044914,right,1,0.40964239835739136,0.2,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,1852.8975761309266,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,0.007569365203380585,0.4874863177537918,0.6878189742565155,1855.3991829156876,test,1,,,,,,,,,1852.9201104044914,1853.412242487073,1853.412242487073,1853.4287523254752,1853.6118812561035,1854.1123261526227,1854.4128577709198,1855.4161061272025,None,0,,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,1,33,0,,,,,,,,,1855.399637311697,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0012619271874427795,0.4899437576532364,,1857.9009813815355,test,1,,,,,,,,,1855.4161061272025,1855.9159500598907,1855.9159500598907,1855.9159500598907,1856.1661017462611,1856.6669342815876,1856.9154966548085,1857.919096134603,left,1,0.4810298904776573,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,2,34,0,,,,,,,,,1857.9017210006714,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.0016104727983474731,0.4889039173722267,,1860.404991015792,test,1,,,,,,,,,1857.919096134603,1858.4170877188444,1858.4170877188444,1858.4337097778916,1858.667575493455,1859.167934820056,1859.419131807983,1860.422513306141,right,1,0.3862878456711769,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,1860.4054802134633,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.0019131600856781006,0.4896252229809761,,1862.9071710035205,test,1,,,,,,,,,1860.422513306141,1860.9212806373835,1860.9212806373835,1860.9378184452653,1861.1715988516808,1861.6709793582559,1861.9209461212158,1862.9245576113462,left,1,0.5229949727654457,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,9,0,36,2,,,,,,,,,1862.9079803824425,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,0.001286245882511139,0.48926931619644165,,1865.4102689400315,test,1,,,,,,,,,1862.9245576113462,1863.4230470955372,1863.4230470955372,1863.4393659755588,1863.672940582037,1864.1737163737416,1864.4237764552236,1865.427535943687,left,1,0.4050712585449219,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,9,1,37,1,,,,,,,,,1865.4107770249248,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,0.0017392933368682861,0.49013523012399673,0.7404269501566887,1867.9134780168533,test,1,,,,,,,,,1865.427535943687,1865.9269622713327,1865.9269622713327,1865.9269622713327,1866.1773392632604,1866.6776773780584,1866.9277739226818,1867.9323542788625,None,0,,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,1867.913932673633,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,0.0013090893626213074,0.4898963123559952,,1870.4148173481226,test,1,,,,,,,,,1867.9323542788625,1868.4294479861856,1868.4294479861856,1868.4461296796799,1868.7300764396787,1869.245666258037,1869.4291199743748,1870.4321034774184,right,1,0.4683637097477913,0.3,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
None,None,,,,,,,,,0,0,0,0,9,3,39,2,,,,,,,,,1870.4152600616217,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,0.0017912238836288452,0.4898218736052513,0.7899557054042816,1872.919035129249,test,1,,,,,,,,,1870.4321034774184,1870.9309317618608,1870.9309317618608,1870.9476326406002,1871.2310996502638,1871.7317674607038,1871.9320440739393,1872.9386533349752,left,1,0.4770960286259651,0.25,,,,,,,,,,,s042,001,2024-09-27_10h57.32.864,simplestop_skeleton,2022.2.2,59.855481038932496,
