corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,1,,,,,,,,,,,,,,,,,3151.971118323505,stop,circleblack.png,left,0.2,3151.9965492226183,3151.9965492226183,3152.487028811127,3152.487028811127,3152.503512889147,3152.6869857497513,3153.1876355707645,3153.4881621599197,3154.4892090260983,3154.5059353895485,None,0,,3154.5059353895485,3154.5059353895485,,,0.008412003517150879,0.49010002613067627,0.6902612410485744,3154.9908131361008,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,2,2,10,2,,,,,,,,,,,,,,,,,3154.9912456311285,go,squareblack.png,right,0.25,3155.010713852942,3155.010713852942,3155.506753690541,3155.506753690541,3155.5236513614655,3155.757243808359,3156.257670748979,3156.5065256506205,3157.508399501443,3157.5256319865584,right,1,0.4558868557214737,3157.5256319865584,3157.5256319865584,,,0.001672361046075821,0.4897027350962162,0.7401483505964279,3158.0102165974677,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,2,3,11,1,,,,,,,,,,,,,,,,,3158.010645970702,go,circleblack.png,left,0.25,3158.030538454652,3158.030538454652,3158.5267198495567,3158.5267198495567,3158.5434832945466,3158.777146104723,3159.2779290154576,3159.5264396481216,3160.5283664800227,3160.545428238809,left,1,0.5304644592106342,3160.545428238809,3160.545428238809,,,0.0018885768949985504,0.4901576600968838,0.7403516359627247,3161.030277054757,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,3,0,12,1,,,,,,,,,,,,,,,,,3161.030718706548,stop,squareblack.png,right,0.25,3161.0501464754343,3161.0501464754343,3161.546735379845,3161.546735379845,3161.5633183307946,3161.7970893345773,3162.2964817620814,3162.546508152038,3163.5484121888876,3163.565224375576,right,1,0.4724993519484997,3163.565224375576,3163.565224375576,,,0.0017922259867191315,0.4901433177292347,0.7405820153653622,3164.0504712723196,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,1,13,0,,,,,,,,,,,,,,,,,3164.050909385085,stop,circleblack.png,left,0.2,3164.0705465748906,3164.0705465748906,3164.566917974502,3164.566917974502,3164.5837288871408,3164.767078846693,3165.2675510309637,3165.5679357759655,3166.5693196617067,3166.585690267384,None,0,,3166.585690267384,3166.585690267384,3167.0904033966362,3167.0904033966362,0.0018217042088508606,0.4902082085609436,0.6902131214737892,3167.0705740600824,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,3,2,14,3,,,,,,,,,,,,,,,,,3167.070991065353,go,squareblack.png,right,0.25,3167.0904033966362,3167.0904033966362,3167.58677906543,3167.58677906543,3167.60346570611,3167.8368625715375,3168.336350135505,3168.5864216946065,3169.5884107090533,3169.6054911203682,right,1,0.4510927237570286,3169.6054911203682,3169.6054911203682,,,0.00171612948179245,0.4898550473153591,0.7401291094720364,3170.090384338051,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,3,15,0,,,,,,,,,,,,,,,,,3170.0908331610262,go,squareblack.png,right,0.25,3170.1098297797143,3170.1098297797143,3170.606666382402,3170.606666382402,3170.623346876353,3170.856994241476,3171.357494443655,3171.6078817136586,3172.6074955277145,3172.6244958229363,right,1,0.7019252292811871,3172.6244958229363,3172.6244958229363,,,0.0011823400855064392,0.4902335964143276,0.7405290007591248,3173.1102015674114,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,0,16,0,,,,,,,,,,,,,,,,,3173.110629312694,go,squareblack.png,right,0.25,3173.1304874382913,3173.1304874382913,3173.6269142739475,3173.6269142739475,3173.6432811394334,3173.876912664622,3174.3762356489897,3174.626424279064,3175.6290239691734,3175.6457578241825,right,1,0.41670724004507065,3175.6457578241825,3175.6457578241825,3176.149955995381,3176.149955995381,0.0013055279850959778,0.4897475428879261,0.7399168573319912,3176.1303944922984,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,3176.1308093108237,go,squareblack.png,right,0.25,3176.149955995381,3176.149955995381,3176.646759532392,3176.646759532392,3176.663661170751,3176.8972210101783,3177.3967268653214,3177.6464502587914,3178.648150715977,3178.665247477591,right,1,0.47057291120290756,3178.665247477591,3178.665247477591,,,0.001208283007144928,0.49008971080183983,0.7402016706764698,3179.1503148563206,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,4,2,18,1,,,,,,,,,,,,,,,,,3179.1507313214242,go,circleblack.png,left,0.25,3179.176215890795,3179.176215890795,3179.6668467894197,3179.6668467894197,3179.6835412569344,3179.9170471914113,3180.4175900630653,3180.6665484309196,3181.668564416468,3181.685157004744,left,1,0.47325532883405685,3181.685157004744,3181.685157004744,,,0.008457839488983154,0.490252498537302,0.7404003515839577,3182.1704015247524,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,4,3,19,2,,,,,,,,,,,,,,,,,3182.170820657164,go,circleblack.png,left,0.25,3182.1901863105595,3182.1901863105595,3182.6870913542807,3182.6870913542807,3182.7038177885115,3182.9373002909124,3183.43629841879,3183.686517741531,3184.6884703226388,3184.7051618024707,left,1,0.4347955770790577,3184.7051618024707,3184.7051618024707,,,0.0012635402381420135,0.4899079315364361,0.7400920055806637,3185.190802782774,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,3185.191408481449,stop,squareblack.png,right,0.25,3185.2129060328007,3185.2129060328007,3185.707392964512,3185.707392964512,3185.723625089973,3185.957165647298,3186.4562696181238,3186.706507679075,3187.709279548377,3187.7257779836655,right,1,0.39867469668388367,3187.7257779836655,3187.7257779836655,3188.2317825108767,3188.2317825108767,0.0024615488946437836,0.4885967783629894,0.7388393357396126,3188.2106543406844,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,5,1,21,1,,,,,,,,,,,,,,,,,3188.2110725454986,go,circleblack.png,left,0.2,3188.2317825108767,3188.2317825108767,3188.7268000766635,3188.7268000766635,3188.7434809431434,3188.9269410297275,3189.4279293082654,3189.726545702666,3190.7281596958637,3190.74532109499,left,1,0.48451580107212067,3190.74532109499,3190.74532109499,,,0.0018316283822059631,0.4892389215528965,0.6894373781979084,3191.230268534273,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,0,0,0,0,5,2,22,3,,,,,,,,,,,,,,,,,3191.2307061105967,go,circleblack.png,left,0.2,3191.2498061023653,3191.2498061023653,3191.746702104807,3191.746702104807,3191.7633941695094,3191.947098929435,3192.4475559964776,3192.7479769848287,3193.747588377446,3193.7642038054764,right,0,0.7437534555792809,3193.7642038054764,3193.7642038054764,,,0.0012606754899024963,0.4902604706585407,0.6903501637279987,3194.2503884509206,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,3194.2508118078113,stop,circleblack.png,left,0.2,3194.2700300849974,3194.2700300849974,3194.766697254032,3194.766697254032,3194.7832941412926,3194.967077355832,3195.4675080925226,3195.768021326512,3196.769142422825,3196.7856422029436,None,0,,3196.7856422029436,3196.7856422029436,3197.288378737867,3197.288378737867,0.0013172328472137451,0.49026675522327423,0.6904648952186108,3197.2704229056835,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3197.288378737867,3197.288378737867,return,1.8954261541366577,,,,,,,,,,,,,,,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,3203.1437171399593,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.002803068608045578,0.49026333168148994,0.7401727810502052,3205.6472095660865,test,1,,,,,3199.204908080399,3199.204908080399,3203.163829740137,3203.659988299012,3203.659988299012,3203.676643382758,3203.9104640334845,3204.410879738629,3204.661296684295,3205.666654314846,right,1,0.44702382758259773,0.2,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,0,1,1,2,,,,,,,,,3205.6477576307952,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0026180893182754517,0.4890238307416439,,3208.1487290263176,test,1,,,,,,,3205.666654314846,3206.1626942828298,3206.1626942828298,3206.17922623083,3206.3628900535405,3206.8639222942293,3207.1623542569578,3208.166698191315,left,1,0.4349098429083824,0.2,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,3208.149177789688,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0016505680978298187,0.48950545489788055,,3210.652098238468,test,1,,,,,,,3208.166698191315,3208.665230445564,3208.665230445564,3208.6821205578744,3208.866042457521,3209.381419084966,3209.665021147579,3210.6710475720465,right,1,0.540031585842371,0.2,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,0,3,3,1,,,,,,,,,3210.6525368206203,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0011840835213661194,0.4895691014826298,,3213.154518187046,test,1,,,,,,,3210.6710475720465,3211.168118864298,3211.168118864298,3211.184836767614,3211.3683046661317,3211.8692511841655,3212.1678405441344,3213.1720981150866,right,1,0.4383063204586506,0.2,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
None,None,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,3213.155050456524,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0017673224210739136,0.4899730533361435,,3215.656862396747,test,1,,,,,,,3213.1720981150866,3213.670984953642,3213.670984953642,3213.6875097490847,3213.871060065925,3214.371623314917,3214.670564055443,3215.674006037414,left,1,0.4096558876335621,0.2,,,,,,,,,,,s017,001,2024-07-22_17h45.01.681,simplestop_skeleton,2022.2.2,59.885107615096786,
