Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,right,squareblack.png,right,1.1308086477220058,0.35,go
1.0,practice,right,squareblack.png,right,0.3588895872235298,0.35,go
1.0,practice,right,squareblack.png,right,0.343009777367115,0.35,stop
1.0,practice,right,squareblack.png,right,0.3595368601381778,0.3,go
1.0,practice,left,circleblack.png,left,0.3297682181000709,0.3,stop
1.0,practice,left,circleblack.png,left,0.3392205126583576,0.25,go
1.0,practice,right,squareblack.png,right,0.2790424190461635,0.25,go
1.0,practice,left,circleblack.png,left,0.332307081669569,0.25,go
1.0,practice,left,circleblack.png,left,0.522477313876152,0.25,stop
1.0,practice,right,squareblack.png,right,0.3566685579717159,0.2,stop
1.0,practice,left,circleblack.png,left,0.2865646556019783,0.15,go
1.0,practice,left,circleblack.png,left,0.377556387335062,0.15,go
1.0,practice,left,circleblack.png,left,0.3855126723647117,0.15,go
1.0,practice,left,circleblack.png,left,0.3352597616612911,0.15,go
1.0,practice,left,circleblack.png,left,0.35268734395504,0.15,stop
1.0,practice,right,squareblack.png,right,0.305854819715023,0.1,go
1.0,practice,right,squareblack.png,right,0.3672245927155018,0.1,go
1.0,practice,right,squareblack.png,,,0.1,stop
1.0,practice,left,circleblack.png,left,0.3177051432430744,0.15,go
1.0,practice,left,circleblack.png,left,0.3311838768422603,0.15,go
1.0,practice,left,circleblack.png,left,0.3092988543212414,0.15,stop
1.0,practice,right,squareblack.png,right,0.3176838085055351,0.1,go
1.0,practice,right,squareblack.png,right,0.2579986825585365,0.1,stop
1.0,practice,right,squareblack.png,right,0.3278052508831024,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,right,squareblack.png,right,0.3618310615420341,0.1,go
1.0,test,right,squareblack.png,right,0.3269787393510341,0.1,stop
1.0,test,left,circleblack.png,left,0.3068640418350696,0.05,go
1.0,test,right,squareblack.png,right,0.3047112748026848,0.05,go
1.0,test,right,squareblack.png,right,0.2903278954327106,0.05,go
1.0,test,left,circleblack.png,left,0.2885150238871574,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,left,circleblack.png,left,0.3523035049438476,0.1,go
1.0,test,right,squareblack.png,right,0.2886955253779888,0.1,stop
1.0,test,right,squareblack.png,right,0.3145394586026668,0.05,go
1.0,test,left,circleblack.png,left,0.2501732222735882,0.05,go
1.0,test,right,squareblack.png,right,0.3667909204959869,0.05,go
1.0,test,right,squareblack.png,right,0.306569006294012,0.05,go
1.0,test,left,circleblack.png,left,0.3255666270852089,0.05,go
1.0,test,right,squareblack.png,right,0.3296493031084537,0.05,go
1.0,test,right,squareblack.png,,,0.05,stop
1.0,test,right,squareblack.png,right,0.2957008332014084,0.1,go
1.0,test,left,circleblack.png,left,0.3371328674256801,0.1,go
1.0,test,left,circleblack.png,left,0.3682668469846248,0.1,stop
1.0,test,left,circleblack.png,left,0.3264834359288215,0.05,stop
1.0,test,left,circleblack.png,left,0.3517736606299877,0.0,go
1.0,test,left,circleblack.png,left,0.346849225461483,0.0,go
1.0,test,right,squareblack.png,,,0.0,stop
1.0,test,left,circleblack.png,left,0.3610307835042476,0.05,go
1.0,test,left,circleblack.png,,,0.05,stop
1.0,test,right,squareblack.png,right,0.3654845133423805,0.1,go
1.0,test,left,circleblack.png,left,0.360401801764965,0.1,go
1.0,test,left,circleblack.png,left,0.3498019054532051,0.1,go
1.0,test,right,squareblack.png,right,0.30567242577672,0.1,go
1.0,test,right,squareblack.png,,,0.1,stop
1.0,test,right,squareblack.png,right,0.3391100652515888,0.15,go
1.0,test,right,squareblack.png,right,0.3755199462175369,0.15,go
1.0,test,right,squareblack.png,right,0.278616689145565,0.15,stop
1.0,test,left,circleblack.png,left,0.3182432502508163,0.1,go
1.0,test,left,circleblack.png,,,0.1,stop
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,left,circleblack.png,left,0.3238198757171631,0.2,go
1.0,test,right,squareblack.png,right,0.350886732339859,0.2,go
1.0,test,right,squareblack.png,right,0.2690669111907482,0.2,go
1.0,test,left,circleblack.png,left,0.3642011471092701,0.2,go
1.0,test,right,squareblack.png,right,0.3646483942866325,0.2,stop
1.0,test,right,squareblack.png,,,0.15,stop
1.0,test,left,circleblack.png,left,0.3341064453125,0.2,go
1.0,test,left,circleblack.png,left,0.3125517293810844,0.2,go
1.0,test,right,squareblack.png,right,0.3009766340255737,0.2,go
1.0,test,left,circleblack.png,left,0.324321836233139,0.2,stop
1.0,test,right,squareblack.png,right,0.3425807692110538,0.15,go
2.0,test,left,circleblack.png,left,0.3172524906694889,0.15,stop
2.0,test,left,circleblack.png,left,0.3038298077881336,0.1,go
2.0,test,right,squareblack.png,,,0.1,stop
2.0,test,right,squareblack.png,right,0.2782150842249393,0.15,go
2.0,test,right,squareblack.png,right,0.3420622237026691,0.15,go
2.0,test,left,circleblack.png,left,0.2614982761442661,0.15,go
2.0,test,left,circleblack.png,left,0.2797400951385498,0.15,stop
2.0,test,right,squareblack.png,right,0.3262692801654339,0.1,go
2.0,test,right,squareblack.png,left,0.3458869643509388,0.1,go
2.0,test,right,squareblack.png,,,0.1,stop
2.0,test,left,circleblack.png,left,0.2990287095308304,0.15,go
2.0,test,left,circleblack.png,right,0.347604751586914,0.15,go
2.0,test,right,squareblack.png,right,0.3126830272376537,0.15,go
2.0,test,left,circleblack.png,left,0.3311844058334827,0.15,go
2.0,test,right,squareblack.png,right,0.3670429512858391,0.15,go
2.0,test,left,circleblack.png,left,0.2922813966870308,0.15,go
2.0,test,left,circleblack.png,left,0.2882130555808544,0.15,go
2.0,test,left,circleblack.png,left,0.3054716140031814,0.15,go
2.0,test,right,squareblack.png,right,0.3312115930020809,0.15,go
2.0,test,left,circleblack.png,left,0.3928207159042358,0.15,stop
2.0,test,right,squareblack.png,,,0.1,stop
2.0,test,right,squareblack.png,right,0.3254264704883098,0.15,go
2.0,test,right,squareblack.png,right,0.3349384069442749,0.15,stop
2.0,test,left,circleblack.png,,,0.1,stop
2.0,test,left,circleblack.png,left,0.357245784252882,0.15,go
2.0,test,right,squareblack.png,right,0.3226051479578018,0.15,go
2.0,test,left,circleblack.png,left,0.3235631175339222,0.15,stop
2.0,test,left,circleblack.png,left,0.3062782660126686,0.1,go
2.0,test,left,circleblack.png,left,0.3069263584911823,0.1,go
2.0,test,right,squareblack.png,right,0.2943021096289158,0.1,go
2.0,test,right,squareblack.png,right,0.2834123000502586,0.1,stop
2.0,test,left,circleblack.png,left,0.2780638486146927,0.05,go
2.0,test,right,squareblack.png,right,0.3892757557332515,0.05,go
2.0,test,left,circleblack.png,,,0.05,stop
2.0,test,right,squareblack.png,,,0.1,stop
2.0,test,right,squareblack.png,right,0.343735322356224,0.15,go
2.0,test,right,squareblack.png,right,0.3002988770604133,0.15,stop
2.0,test,left,circleblack.png,left,0.468302346765995,0.1,go
2.0,test,left,circleblack.png,,,0.1,stop
2.0,test,right,squareblack.png,right,0.3233391270041466,0.15,go
2.0,test,right,squareblack.png,right,0.3882108330726623,0.15,go
2.0,test,left,circleblack.png,left,0.2933318391442299,0.15,go
2.0,test,left,circleblack.png,left,0.362353965640068,0.15,go
2.0,test,right,squareblack.png,right,0.3363312445580959,0.15,go
2.0,test,right,squareblack.png,right,0.3757777959108352,0.15,go
2.0,test,left,circleblack.png,left,0.3027803413569927,0.15,go
2.0,test,left,circleblack.png,left,0.3062622584402561,0.15,stop
2.0,test,right,squareblack.png,right,0.3313711211085319,0.1,stop
3.0,test,left,circleblack.png,left,0.3028273656964302,0.05,go
3.0,test,right,squareblack.png,right,0.342502798885107,0.05,go
3.0,test,left,circleblack.png,left,0.3389506675302982,0.05,go
3.0,test,left,circleblack.png,,,0.05,stop
3.0,test,left,circleblack.png,left,0.3445873185992241,0.1,go
3.0,test,right,squareblack.png,right,0.2778839617967605,0.1,go
3.0,test,right,squareblack.png,right,0.3143982142210006,0.1,go
3.0,test,right,squareblack.png,right,0.3443798199295997,0.1,stop
3.0,test,left,circleblack.png,,,0.05,stop
3.0,test,left,circleblack.png,left,0.3590051308274269,0.1,go
3.0,test,right,squareblack.png,,,0.1,stop
3.0,test,right,squareblack.png,right,0.3100258335471153,0.15,go
3.0,test,left,circleblack.png,left,0.3163227289915085,0.15,go
3.0,test,right,squareblack.png,right,0.2869030795991421,0.15,stop
3.0,test,right,squareblack.png,right,0.3115818053483963,0.1,go
3.0,test,right,squareblack.png,,,0.1,stop
3.0,test,left,circleblack.png,,,0.15,stop
3.0,test,right,squareblack.png,right,0.3414114490151405,0.2,go
3.0,test,left,circleblack.png,left,0.3677124455571174,0.2,go
3.0,test,right,squareblack.png,right,0.3411163985729217,0.2,go
3.0,test,left,circleblack.png,left,0.3122126311063766,0.2,go
3.0,test,left,circleblack.png,left,0.285305168479681,0.2,stop
3.0,test,left,circleblack.png,left,0.3641221299767494,0.15,go
3.0,test,right,squareblack.png,right,0.2907560802996158,0.15,go
3.0,test,left,circleblack.png,left,0.3077038861811161,0.15,stop
3.0,test,left,circleblack.png,left,0.2956369258463382,0.1,go
3.0,test,left,circleblack.png,left,0.4514450505375862,0.1,go
3.0,test,right,squareblack.png,right,0.2961110211908817,0.1,go
3.0,test,right,squareblack.png,right,0.329060111194849,0.1,go
3.0,test,left,circleblack.png,left,0.3343651294708252,0.1,go
3.0,test,right,squareblack.png,right,0.3125105015933513,0.1,go
3.0,test,left,circleblack.png,left,0.3176697306334972,0.1,stop
3.0,test,right,squareblack.png,right,0.3252888843417167,0.05,go
3.0,test,right,squareblack.png,,,0.05,stop
3.0,test,left,circleblack.png,left,0.3391448482871055,0.1,go
3.0,test,right,squareblack.png,,,0.1,stop
3.0,test,right,squareblack.png,right,0.322237279266119,0.15,go
3.0,test,left,circleblack.png,left,0.3182295523583889,0.15,stop
3.0,test,left,circleblack.png,left,0.5345694310963154,0.1,go
3.0,test,left,circleblack.png,left,0.3014154583215713,0.1,go
3.0,test,right,squareblack.png,right,0.2830086089670658,0.1,go
3.0,test,right,squareblack.png,right,0.2394966073334217,0.1,go
3.0,test,left,circleblack.png,left,0.2963360399007797,0.1,go
3.0,test,right,squareblack.png,right,0.2917722649872303,0.1,stop
3.0,test,left,circleblack.png,left,0.31929711997509,0.05,go
3.0,test,right,squareblack.png,,,0.05,stop
3.0,test,left,circleblack.png,,,0.1,stop
3.0,test,right,squareblack.png,right,0.3416907675564289,0.15,go
