corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,2,,,,,,,,,,,,,,,,,638.8782131411135,stop,squareblack.png,right,0.2,638.8978316038847,638.8978316038847,639.3943704068661,639.3943704068661,639.4108377024531,639.594209972769,640.0934604145586,640.3945817314088,641.3966659642756,641.4129638522863,right,1,0.3566685579717159,641.4129638522863,641.4129638522863,641.9182754717767,641.9182754717767,0.0017376020550727844,0.4901513233780861,0.6901689171791077,641.8979434967041,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,2,2,10,1,,,,,,,,,,,,,,,,,641.8983915261924,go,circleblack.png,left,0.15,641.9182754717767,641.9182754717767,642.4140684232116,642.4140684232116,642.4307772740722,642.5642266534269,643.063474804163,643.4146330691874,644.4163901731372,644.4328880831599,left,1,0.2865646556019783,644.4328880831599,644.4328880831599,,,0.0019414573907852173,0.48966237902641296,0.6398722305893898,644.9179053716362,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,3,11,0,,,,,,,,,,,,,,,,,644.9183328822255,go,circleblack.png,left,0.15,644.9373949617147,644.9373949617147,645.4340072013438,645.4340072013438,645.4508922584355,645.5843969136477,646.084893129766,646.4345438964665,647.4362905398011,647.4362905398011,left,1,0.377556387335062,647.4362905398011,647.4362905398011,,,0.0012790784239768982,0.49001020938158035,0.6401133723556995,647.9211135804653,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,3,0,12,2,,,,,,,,,,,,,,,,,647.9215378090739,go,circleblack.png,left,0.15,647.9408789351583,647.9408789351583,648.4377453178167,648.4377453178167,648.4544025398791,648.5876384563744,649.0882008485496,649.4378367103636,650.4398324228823,650.4398324228823,left,1,0.38551267236471176,650.4398324228823,650.4398324228823,650.9442648813128,650.9442648813128,0.0012590587139129639,0.49015070497989655,0.6402230225503445,650.924670740962,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,3,1,13,3,,,,,,,,,,,,,,,,,650.9251108169556,go,circleblack.png,left,0.15,650.9442648813128,650.9442648813128,651.4409006088972,651.4409006088972,651.4577188193798,651.5910357758403,652.0903764776886,652.44117904827,653.4431176669896,653.4597808383405,left,1,0.3352597616612911,653.4597808383405,653.4597808383405,653.964137531817,653.964137531817,0.001253083348274231,0.4897826462984085,0.6402678042650223,653.9444933272898,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,3,2,14,1,,,,,,,,,,,,,,,,,653.9449113868177,stop,circleblack.png,left,0.15,653.964137531817,653.964137531817,654.460697863251,654.460697863251,654.4774668216705,654.6110067181289,655.1100355125964,655.4613800644875,656.4630232267082,656.4796334095299,left,1,0.35268734395504,656.4796334095299,656.4796334095299,656.9894577376544,656.9894577376544,0.0012683533132076263,0.4899122789502144,0.640072226524353,656.964507818222,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,3,3,15,3,,,,,,,,,,,,,,,,,656.9649293571711,go,squareblack.png,right,0.1,656.9894577376544,656.9894577376544,657.4808698780835,657.4808698780835,657.49779843539,657.580828692764,658.0799855813384,658.4813985303044,659.4832220897079,659.4996371343732,right,1,0.30585481971502304,659.4996371343732,659.4996371343732,,,0.00764971598982811,0.4900570251047611,0.590178158134222,659.9846335351467,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,4,0,16,3,,,,,,,,,,,,,,,,,659.9850569665432,go,squareblack.png,right,0.1,660.0042515695095,660.0042515695095,660.5011322908103,660.5011322908103,660.5175244994462,660.6009417921305,661.1017085723579,661.5016539953649,662.5032424628735,662.5032424628735,right,1,0.3672245927155018,662.5032424628735,662.5032424628735,663.0077558420599,663.0077558420599,0.001324441283941269,0.48997510224580765,0.5902917347848415,662.9882277436554,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,4,1,17,3,,,,,,,,,,,,,,,,,662.988664381206,stop,squareblack.png,right,0.1,663.0077558420599,663.0077558420599,663.5042743086815,663.5042743086815,663.5209547169507,663.6041481383145,664.1034153103828,664.5052324160933,665.5064685568213,665.5233005136251,None,0,,665.5233005136251,665.5233005136251,666.0334610082209,666.0334610082209,0.0013735070824623108,0.48976724967360497,0.5899521820247173,666.0078772045672,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,4,2,18,2,,,,,,,,,,,,,,,,,666.0083267092705,go,circleblack.png,left,0.15,666.0334610082209,666.0334610082209,666.5245677158237,666.5245677158237,666.5409550778568,666.6745502650738,667.1735191941261,667.5248972773552,668.5264111757278,668.5431437045336,left,1,0.3177051432430744,668.5431437045336,668.5431437045336,669.0473899394274,669.0473899394274,0.007971111685037613,0.4897768869996071,0.6401270255446434,669.0279371514916,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,4,3,19,2,,,,,,,,,,,,,,,,,669.0283616110682,go,circleblack.png,left,0.15,669.0473899394274,669.0473899394274,669.5441512577236,669.5441512577236,669.56101674214,669.694417886436,670.1935216374695,670.5451246276498,671.5466276071966,671.5466276071966,left,1,0.33118387684226036,671.5466276071966,671.5466276071966,672.0508780479431,672.0508780479431,0.0012642331421375275,0.4901820421218872,0.6401073224842548,672.0312108360231,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,672.0316763296723,stop,circleblack.png,left,0.15,672.0508780479431,672.0508780479431,672.547716807574,672.547716807574,672.5642761811614,672.6978071592748,673.1967225596309,673.5480208694935,674.5496863275766,674.5663572065532,left,1,0.3092988543212414,674.5663572065532,674.5663572065532,675.0757451914251,675.0757451914251,0.0012593753635883331,0.48977166041731834,0.6401041187345982,675.0511138625443,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,5,1,21,1,,,,,,,,,,,,,,,,,675.0515318997204,go,squareblack.png,right,0.1,675.0757451914251,675.0757451914251,675.5675887092948,675.5675887092948,675.584265012294,675.6677840612829,676.1683948151767,676.5681106522679,677.5695866122842,677.5863633938134,right,1,0.3176838085055351,677.5863633938134,677.5863633938134,678.0906726121902,678.0906726121902,0.007354162633419037,0.49002015218138695,0.590316254645586,678.071185298264,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,0,0,0,0,5,2,22,1,,,,,,,,,,,,,,,,,678.0716350227594,stop,squareblack.png,right,0.1,678.0906726121902,678.0906726121902,678.5876812487841,678.5876812487841,678.6041247360408,678.6875286996365,679.1866838298738,679.5885750055313,680.5896451771259,680.5896451771259,right,1,0.25799868255853653,680.5896451771259,680.5896451771259,681.0938774347305,681.0938774347305,0.0011969245970249176,0.48996442183852196,0.590289793908596,681.0743733085692,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,681.0747922696173,go,squareblack.png,right,0.05,681.0938774347305,681.0938774347305,681.5907239876688,681.5907239876688,681.6078249253333,681.6407137364149,682.141561422497,682.5909901037812,683.5929761566222,683.5929761566222,right,1,0.3278052508831024,683.5929761566222,683.5929761566222,684.0949238203466,684.0949238203466,0.0012888610363006592,0.49018794298171997,0.5400985665619373,684.0778282135725,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.0949238203466,684.0949238203466,return,4.899733364582062,,,,,,,,,,,,,,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,721.3017217293382,stop,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,,0.0030032657086849213,0.4894190728664398,0.5398493707180023,723.8052724227309,test,1,,,,,689.0157781802118,689.0157781802118,721.3234662488103,721.8184025213122,721.8184025213122,721.8351029716432,721.8687082491815,722.3689345940948,722.8198387287557,723.8297090604901,None,0,0.1,,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,723.805815115571,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,,0.007243987172842026,0.48921749740839005,,726.3080144822598,test,1,,,,,,,723.8297090604901,724.3214236497879,724.3214236497879,724.3380707241595,724.4214238338172,724.9225910604,725.3217549808323,726.3272328861058,right,1,0.1,0.36183106154203415,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,726.3084605336189,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,,,,0.0013537518680095673,0.4896685630083084,0.5895423740148544,728.8109620735049,test,1,,,,,,,726.3272328861058,726.8244182802737,726.8244182802737,726.8409583121538,726.9240465387702,727.4247465543449,727.8245818242431,728.835630889982,right,1,0.05,0.32697873935103416,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,728.811400193721,go,circleblack.png,left,0.05,,,,,,,,,,,,,,,,,,0.007909093052148819,0.4893117770552635,,731.3134666159749,test,1,,,,,,,728.835630889982,729.3267034031451,729.3267034031451,729.3434262834489,729.3767528794706,729.8772360347211,730.3270895332098,731.3326897546649,left,1,0.05,0.30686404183506966,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
None,None,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,731.3139053694904,go,squareblack.png,right,0.05,,,,,,,,,,,,,,,,,,0.0015790574252605438,0.48958296328783035,,733.8159461319447,test,1,,,,,,,731.3326897546649,731.8296660296619,731.8296660296619,731.8459864147007,731.8794130086899,732.3800365142524,732.8299005404115,733.8347899764776,right,1,0.05,0.3047112748026848,,,,,,,,,,,s018,001,2024-07-24_16h58.45.712,simplestop_skeleton,2022.2.2,59.923663229205246,
