corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]","[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}]",20.054224178195,20.054224178195,return,5.821513067930937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
$currentCorrectResponse,$currentGoStim,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,25.910966742783785,25.910966742783785,86.3805288746953,go,squareblack.png,right,0.35,86.40312204137444,86.40312204137444,86.89323603361845,86.89323603361845,86.90967971086502,87.2437577471137,87.74410434439778,87.89436388388276,88.89534533023834,88.91438722983003,None,0,88.91438722983003,88.91438722983003,0.002734057605266571,0.4866131693124771,0.836681954562664,89.41326103359461,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
None,None,0,0,0,0,0,1,1,2,,,,,,,,,,,,,,,,,89.41387994587421,go,squareblack.png,right,0.35,89.43279782310128,89.43279782310128,89.93002223968506,89.93002223968506,89.94633187353611,90.28043485060334,90.79584211856127,90.92923006787896,91.93131190910935,91.94797360524535,left,0,91.94797360524535,91.94797360524535,0.0011485479772090912,0.49017928540706635,0.8404678925871849,92.43328807502985,practice,1,0.5281721688807011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
None,None,0,0,0,0,0,2,2,1,,,,,,,,,,,,,,,,,92.43371288105845,go,squareblack.png,right,0.35,92.45234923064709,92.45234923064709,92.94965247809887,92.94965247809887,92.96623021364212,93.29978896677494,93.80045096948743,93.95075332000852,94.95191279426217,94.95191279426217,None,0,94.95191279426217,94.95191279426217,0.001187402755022049,0.49034858122467995,0.840621080249548,95.43656989559531,practice,1,,95.45613462477922,95.45613462477922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
None,None,0,0,0,0,0,3,3,2,,,,,,,,,,,,,,,,,95.43698913231492,stop,squareblack.png,right,0.35,95.45613462477922,95.45613462477922,95.95304989442229,95.95304989442229,95.96961527690291,96.30183466896415,96.80261404439807,96.95274345576763,97.95516372472048,97.95516372472048,None,0,97.95516372472048,97.95516372472048,0.001220010221004486,0.4897078424692154,0.8387965857982635,98.43985975533724,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
$currentCorrectResponse,$currentGoStim,0,0,0,0,1,0,4,0,,,,,,,,,,,,,,,,,98.4402882643044,go,circleblack.png,left,0.4,98.46413003280759,98.46413003280759,98.95627674460411,98.95627674460411,98.97313130274415,99.35704148933291,99.87249204143882,99.9560769572854,100.95871175080538,100.97510718926787,right,0,100.97510718926787,100.97510718926787,0.007918797433376312,0.4902704209089279,0.89105524122715,101.4600472599268,practice,1,0.2168666534125805,101.47998623177409,101.47998623177409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
None,None,0,0,0,0,1,1,5,2,,,,,,,,,,,,,,,,,101.46046709641814,go,squareblack.png,right,0.4,101.47998623177409,101.47998623177409,101.97622344270349,101.97622344270349,101.99299864843488,102.37659947574139,102.87592777982354,102.97604010999203,103.97750510275364,103.994733273983,right,1,103.994733273983,103.994733273983,0.0017561949789524078,0.4900159686803818,0.8903282433748245,104.4797691963613,practice,1,0.4642261303961277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
$currentCorrectResponse,$currentGoStim,0,0,0,0,1,2,6,0,,,,,,,,,,,,,,,,,104.48019715771079,stop,squareblack.png,right,0.4,104.49935411661863,104.49935411661863,104.99622115492821,104.99622115492821,105.01284798234701,105.39673304185271,105.89587122574449,105.99609242379665,106.99765969067812,107.01412430033088,right,1,107.01412430033088,107.01412430033088,0.0012374743819236755,0.49013082683086395,0.8905193507671356,107.5002235211432,practice,1,0.5280992984771729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
$currentCorrectResponse,$currentGoStim,0,0,0,0,1,3,7,0,,,,,,,,,,,,,,,,,107.50065764039755,stop,circleblack.png,left,0.35,107.52022851631045,107.52022851631045,108.0164605602622,108.0164605602622,108.03312829136848,108.36665798723698,108.86593144014478,109.01601142436266,110.0181086435914,110.0347956083715,left,1,110.0347956083715,110.0347956083715,0.0018909163773059845,0.4900648854672909,0.8406321853399277,110.5198700428009,practice,1,0.3844272941350937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,0,8,0,,,,,,,,,,,,,,,,,110.52032099664211,go,circleblack.png,left,0.3,110.53888132423162,110.53888132423162,111.03660140559077,111.03660140559077,111.05296596512198,111.33682183548808,111.83765862882137,112.03590753674507,113.03942972049117,113.03942972049117,left,1,113.03942972049117,113.03942972049117,0.0012433379888534546,0.490243136882782,0.7907935902476311,113.52315134182572,practice,1,0.5845815502107143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s021,001,2024-07-26_11h38.29.939,simplestop_skeleton,2022.2.2,59.72469528687329,
