corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,260.7599546685815,go,circleblack.png,left,0.2,260.77691807597876,260.77691807597876,261.2757175117731,261.2757175117731,261.29234352707863,261.47693967819214,261.9767638966441,262.2769479230046,263.2781752347946,263.2781752347946,left,1,263.2781752347946,263.2781752347946,0.001264713704586029,0.4898713752627373,0.690084733068943,263.76284627616405,practice,1,0.396891787648201,263.79424768686295,263.79424768686295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,263.7632791250944,stop,circleblack.png,left,0.2,263.79424768686295,263.79424768686295,264.27907610684633,264.27907610684633,264.29588136821985,264.4795323163271,264.98016864061356,265.28018943965435,266.28321892023087,266.29984614253044,None,0,266.29984614253044,266.29984614253044,0.0013578534126281738,0.4901207759976387,0.6903515234589577,266.7991682961583,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,0,0,0,0,5,1,21,2,,,,,,,,,,,,,,,,,266.7997781559825,go,squareblack.png,right,0.25,266.8223101720214,266.8223101720214,267.31722740083933,267.31722740083933,267.3350781723857,267.5677007138729,268.066800840199,268.3168596550822,269.31849674880505,269.334850884974,right,1,269.334850884974,269.334850884974,0.007178656756877899,0.4909450113773346,0.7421222254633904,269.82011199742556,practice,1,0.31699473410844803,269.8372590765357,269.8372590765357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,269.82083828002214,go,squareblack.png,right,0.25,269.8372590765357,269.8372590765357,270.33585299551487,270.33585299551487,270.35259874910116,270.5862771049142,271.0866363719106,271.33695171773434,272.3398326635361,272.3398326635361,right,1,272.3398326635361,272.3398326635361,0.0012074708938598633,0.48900624364614487,0.73941870033741,272.83925062417984,practice,1,0.5952211692929268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,3,23,0,,,,,,,,,,,,,,,,,272.83967868983746,go,squareblack.png,right,0.25,272.8563973084092,272.8563973084092,273.3558788448572,273.3558788448572,273.3558788448572,273.6064194664359,274.106640830636,274.35693580657244,275.3582648560405,275.3582648560405,right,1,275.3582648560405,275.3582648560405,0.0011624693870544434,0.49039021134376526,0.7408105283975601,275.84279768168926,practice,1,0.35760339349508286,275.8589016199112,275.8589016199112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.8589016199112,275.8589016199112,return,2.07666689902544,,,,,,,,,,,,,,,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,297.27924923598766,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0036280974745750427,0.4943757504224777,,299.7879531532526,test,1,,,,,,,,277.9620032310486,277.9620032310486,297.30165258795023,297.8011548295617,297.8011548295617,297.8011548295617,298.05131363123655,298.55184054374695,298.80242098867893,299.81070782989264,left,0,0.4591802582144737,0.25,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,299.788503408432,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.004953354597091675,0.48832743614912033,,302.2892294302583,test,1,,,,,,,,,,299.81070782989264,300.3205805197358,300.3036091774702,300.3036091774702,300.5539483949542,301.053699426353,301.3034687936306,302.3069740831852,left,1,0.40158116072416306,0.25,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,302.2896703183651,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0013619884848594666,0.48930056393146515,0.7393969595432281,304.7918881252408,test,1,,,,,,,,,,302.3069740831852,302.8220599964261,302.80515110492706,302.80515110492706,303.0552784502506,303.55585695803165,303.8061402142048,304.80844128876925,left,1,0.32048577070236206,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,304.7923438176513,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0012342259287834167,0.4896027445793152,,307.2967621088028,test,1,,,,,,,,,,304.80844128876925,305.307770639658,305.307770639658,305.307770639658,305.5094276666641,306.0087055489421,306.3088040649891,307.31787668168545,left,1,0.3661201000213623,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,307.29722091555595,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.002271108329296112,0.4859975129365921,0.6861613318324089,309.79762261360884,test,1,,,,,,,,,,307.31787668168545,307.8271904140711,307.8105034083128,307.8105034083128,308.0106922611594,308.51114279031754,308.81345577538013,309.8155889585614,left,1,0.36057303845882416,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,1,5,0,,,,,,,,,309.7980690151453,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.002546831965446472,0.49137865751981735,0.6396445035934448,312.3022075071931,test,1,,,,,,,,,,309.8155889585614,310.3153857961297,310.3153857961297,310.3153857961297,310.4635575860739,310.9639390781522,311.33148397505283,312.3229473680258,right,1,0.28238436579704285,0.1,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,1,2,6,1,,,,,,,,,312.3026767671108,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0018998682498931885,0.48632514476776123,,314.8026029765606,test,1,,,,,,,,,,312.3229473680258,312.8327000141144,312.8159815296531,312.8159815296531,312.9160021394491,313.4193113297224,313.8189970701933,314.8201043829322,left,0,0.338826984167099,0.1,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,1,3,7,1,,,,,,,,,314.8030398339033,go,circleblack.png,left,0.1,,,,,,,,,,,,,,,0.0018260478973388672,0.49110204726457596,,317.3057629317045,test,1,,,,,,,,,,314.8201043829322,315.3198731318116,315.3198731318116,315.3198731318116,315.420027308166,315.91940899938345,316.3197406232357,317.32408848404884,left,1,0.38503750413656235,0.1,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,2,0,8,2,,,,,,,,,317.3062139004469,go,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.001672901213169098,0.4888272359967232,,319.80922381579876,test,1,,,,,,,,,,317.32408848404884,317.8382028788328,317.82141606509686,317.82141606509686,317.9215459898114,318.42280001938343,318.8229200541973,319.82681315392256,right,1,0.4301738888025284,0.1,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,1,9,0,,,,,,,,,319.8096828311682,stop,squareblack.png,right,0.1,,,,,,,,,,,,,,,0.0013454854488372803,0.4882429912686348,0.588287703692913,322.31138031184673,test,1,,,,,,,,,,319.82681315392256,320.34116853028536,320.3245027512312,320.3245027512312,320.42466308921576,320.9249038696289,321.32540871202946,322.3300715684891,None,0,,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,322.31217888742685,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.00205201655626297,0.48808832466602325,,324.81569288671017,test,1,,,,,,,,,,322.3300715684891,322.8444214761257,322.82699175179005,322.82699175179005,322.977205760777,323.47951389849186,323.82811699062586,324.8379406630993,left,1,0.40804217010736465,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,2,3,11,2,,,,,,,,,324.81616024672985,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0019413083791732788,0.48495303839445114,,327.31697423011065,test,1,,,,,,,,,,324.8379406630993,325.3464635685086,325.3298026099801,325.3298026099801,325.4799704104662,325.9807068556547,326.33221684396267,327.3353282287717,right,1,0.33432597666978836,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,3,0,12,3,,,,,,,,,327.31765327602625,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017179176211357117,0.4897524192929268,,329.8199870362878,test,1,,,,,,,,,,327.3353282287717,327.8505922332406,327.83332185447216,327.83332185447216,327.98447285592556,328.4999165609479,328.8336948081851,329.83832966536283,left,1,0.3361098989844322,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,329.8208057358861,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0016703978180885315,0.48826470226049423,,332.32342418283224,test,1,,,,,,,,,,329.83832966536283,330.3519904464483,330.3354339003563,330.3354339003563,330.48543321341276,330.98618929088116,331.3366429209709,332.34234599769115,right,1,0.34318267554044724,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,2,14,0,,,,,,,,,332.3240492269397,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0025113001465797424,0.48782745748758316,0.638260193169117,334.8249161615968,test,1,,,,,,,,,,332.34234599769115,332.85497192293406,332.8383210301399,332.8383210301399,332.98829267174006,333.48878340423107,333.8403045758605,334.84199786931276,None,0,,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,3,3,15,3,,,,,,,,,334.82535780221224,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0013240799307823181,0.4896814078092575,,337.32980927824974,test,1,,,,,,,,,,334.84199786931276,335.3574771210551,335.34084814041853,335.34084814041853,335.5423359274864,336.041890822351,336.34196795523167,337.35135120898485,left,1,0.30805663764476776,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,0,16,0,,,,,,,,,337.33026753365993,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0025670602917671204,0.48638126999139786,0.6864797174930573,339.83059500157833,test,1,,,,,,,,,,337.35135120898485,337.8603115975857,337.84360356628895,337.84360356628895,338.0438020154834,338.54440927505493,338.84482599049807,339.84792640805244,right,1,0.2847258746623993,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,339.83104691654444,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017556622624397278,0.4913395568728447,0.6413824930787086,342.3332481086254,test,1,,,,,,,,,,339.84792640805244,340.34823743253946,340.34823743253946,340.34823743253946,340.49842093884945,341.013728544116,341.3474759310484,342.3504340648651,None,0,,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,4,2,18,3,,,,,,,,,342.3337007910013,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001582212746143341,0.4895619973540306,,344.83790861815214,test,1,,,,,,,,,,342.3504340648651,342.86583821475506,342.8491358682513,342.8491358682513,343.04958841204643,343.5501686781645,343.85015043616295,344.8609407991171,right,1,0.28729724884033203,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,4,3,19,3,,,,,,,,,344.8384652659297,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.003009483218193054,0.48605556041002274,,347.33857579529285,test,1,,,,,,,,,,344.8609407991171,345.3687099739909,345.3522484228015,345.3522484228015,345.5520808547735,346.0526380613446,346.35307965427637,347.3557740226388,left,1,0.31049226224422455,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,347.3390286937356,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001621045172214508,0.48983674496412277,0.6913508996367455,349.843503549695,test,1,,,,,,,,,,347.3557740226388,347.87230372428894,347.8570995554328,347.8570995554328,348.0558619648218,348.55568738281727,348.8723843023181,349.86472533643246,right,1,0.26452265679836273,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,5,1,21,1,,,,,,,,,349.8439577072859,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.00216028094291687,0.4859074801206589,,352.34410428255796,test,1,,,,,,,,,,349.86472533643246,350.3740249350667,350.3573883920908,350.3573883920908,350.50755567103624,351.00800447165966,351.3603923842311,352.3607624620199,right,1,0.3803725764155388,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,5,2,22,2,,,,,,,,,352.3445418998599,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.0011756718158721924,0.49107178300619125,,354.8471917808056,test,1,,,,,,,,,,352.3607624620199,352.8613283261657,352.8613283261657,352.8613283261657,353.01219464093447,353.52757658809423,353.86117885261774,354.86515409499407,right,1,0.3197232410311699,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,3,23,0,,,,,,,,,354.84765113145113,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0017871782183647156,0.4892592504620552,,357.3508573099971,test,1,,,,,,,,,,354.86515409499407,355.3796520829201,355.3629431575537,355.3629431575537,355.5130349621177,356.01389269530773,356.3640731200576,357.3693806678057,left,1,0.4890015199780464,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,0,24,0,,,,,,,,,357.3513025715947,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0016168281435966492,0.4880778640508652,,359.85259767621756,test,1,,,,,,,,,,357.3693806678057,357.88262923806906,357.86595609784126,357.86595609784126,358.0160136297345,358.51631063222885,358.86804720014334,359.869757078588,left,1,0.34494566917419434,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,1,25,0,,,,,,,,,359.8530560284853,stop,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001589454710483551,0.49213725328445435,0.6408421471714973,362.3571595028043,test,1,,,,,,,,,,359.869757078588,360.36954482644796,360.36954482644796,360.36954482644796,360.5196916088462,361.01948265731335,361.36957363039255,362.37821558862925,None,0,,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,2,26,0,,,,,,,,,362.3576192557812,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0022519156336784363,0.48635291308164597,,364.8583244755864,test,1,,,,,,,,,,362.37821558862925,362.8878055140376,362.8714486286044,362.8714486286044,363.071405865252,363.57250338047743,363.87238845974207,364.87623070925474,right,1,0.3231428787112236,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,6,3,27,1,,,,,,,,,364.85878840088844,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0017648190259933472,0.49085021764039993,,367.3606493845582,test,1,,,,,,,,,,364.87623070925474,365.3758399412036,365.3758399412036,365.3758399412036,365.57461981475353,366.0746588110924,366.3750686496496,367.39189225435257,right,0,0.3365576043725014,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,0,28,0,,,,,,,,,367.36110430955887,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0016193389892578125,0.48966721445322037,,369.86448281258345,test,1,,,,,,,,,,367.39189225435257,367.89335476607084,367.87676617503166,367.87676617503166,368.07714449614286,368.5775574669242,368.8777520209551,369.8835234493017,right,1,0.3720639571547508,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,7,1,29,2,,,,,,,,,369.8649356663227,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.002110227942466736,0.4879467785358429,0.6881699860095978,372.3664321601391,test,1,,,,,,,,,,369.8835234493017,370.3962214887142,370.3795801475644,370.3795801475644,370.5798236951232,371.0805274769664,371.3818287178874,372.38337031006813,None,0,,0.25,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,7,2,30,1,,,,,,,,,372.3668826147914,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0015990808606147766,0.49075476825237274,,374.8713481798768,test,1,,,,,,,,,,372.38337031006813,372.8835912644863,372.8835912644863,372.8835912644863,373.13446944206953,373.6498574092984,373.88335808366537,374.88870218396187,right,1,0.4623764902353287,0.25,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,7,3,31,1,,,,,,,,,374.8718158379197,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0017298907041549683,0.4869541972875595,,377.37205474823713,test,1,,,,,,,,,,374.88870218396187,375.4016672819853,375.3850891068578,375.3850891068578,375.635271564126,376.1359839141369,376.38630014657974,377.3904082849622,right,1,0.32809025794267654,0.25,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,377.3724944964051,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.0019555166363716125,0.4909413158893585,0.7394495606422424,379.87512493133545,test,1,,,,,,,,,,377.3904082849622,377.8895643129945,377.8895643129945,377.8895643129945,378.1385031491518,378.63867730647326,378.8889433592558,379.8918032050133,left,1,0.28848596662282944,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,8,1,33,2,,,,,,,,,379.87556793540716,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0012319013476371765,0.48912086337804794,,382.3784324377775,test,1,,,,,,,,,,379.8918032050133,380.407149836421,380.3905521929264,380.3905521929264,380.59108329564333,381.09161008894444,381.39171851426363,382.3971282839775,left,1,0.38414857536554337,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,8,2,34,3,,,,,,,,,382.3788888454437,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.001584656536579132,0.488191120326519,,384.8800086155534,test,1,,,,,,,,,,382.3971282839775,382.9100106880069,382.89348066598177,382.89348066598177,383.0946582108736,383.5940015092492,383.8944765254855,384.89701034128666,left,1,0.32987915724515915,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,384.8804432153702,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001659199595451355,0.49095744639635086,0.6910743191838264,387.38495207577944,test,1,,,,,,,,,,384.89701034128666,385.3969618678093,385.3969618678093,385.3969618678093,385.59820783138275,386.11347594857216,386.3971530124545,387.4065561518073,left,0,0.36128703504800797,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,387.385431393981,go,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.002765461802482605,0.48620664328336716,,389.8859778046608,test,1,,,,,,,,,,387.4065561518073,387.91543374955654,387.89881194382906,387.89881194382906,388.04893693327904,388.54963594675064,388.8999996930361,389.90368154644966,left,1,0.4304182752966881,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,389.8864237293601,stop,circleblack.png,left,0.15,,,,,,,,,,,,,,,0.0012843310832977295,0.49090394377708435,0.6410590559244156,392.3883459046483,test,1,,,,,,,,,,389.90368154644966,390.40343653410673,390.40343653410673,390.40343653410673,390.55371886491776,391.0690432116389,391.4025888890028,392.40723114460707,None,0,,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,392.38899905234575,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001974932849407196,0.4887557402253151,,394.89326517283916,test,1,,,,,,,,,,392.40723114460707,392.9211058616638,392.90426836162806,392.90426836162806,393.1045328453183,393.60518937557936,393.90569495409727,394.91252025961876,right,1,0.3170948475599289,0.2,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,394.8940585106611,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.0012699887156486511,0.48500021547079086,0.6849431619048119,397.39392399042845,test,1,,,,,,,,,,394.91252025961876,395.42399434000254,395.4074737355113,395.4074737355113,395.60743793845177,396.10780430585146,396.40896666795015,397.41064225137234,right,1,0.31963344663381577,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
None,None,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,397.39437709003687,go,squareblack.png,right,0.15,,,,,,,,,,,,,,,0.001185975968837738,0.4895516037940979,,399.89864207804203,test,1,,,,,,,,,,397.41064225137234,397.9098830372095,397.9098830372095,397.9098830372095,398.06141863018274,398.56077349931,398.91106417775154,399.92606627196074,right,1,0.3864554837346077,0.15,,,,,,,,,,,s034,001,2024-09-17_13h32.33.059,simplestop_skeleton,2022.2.2,59.9322899228726,
