corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,1234.4349507801235,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013433769345283508,0.4898192286491394,0.8398924432694912,1236.9374465085566,test,1,,,,,,,,,,1234.4537053965032,1234.9672854542732,1234.9507906995714,1234.9507906995714,1235.3010425455868,1235.8016968630254,1235.9503796100616,1236.9570557437837,right,1,0.6856411695480347,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,1,1,5,1,,,,,,,,,1236.9378788359463,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0019201822578907013,0.48960715904831886,,1239.4403817392886,test,1,,,,,,,,,,1236.9570557437837,1237.470395438373,1237.4536701329052,1237.4536701329052,1237.753845255822,1238.2532076649368,1238.4532255716622,1239.459444783628,left,1,0.4337962158024311,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,1,2,6,2,,,,,,,,,1239.4408335983753,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001423574984073639,0.48960208520293236,,1241.943192716688,test,1,,,,,,,,,,1239.459444783628,1239.973010469228,1239.9565391503274,1239.9565391503274,1240.2568176947534,1240.7574331611395,1240.9560801498592,1241.9630020819604,left,1,0.6182925924658775,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,1,3,7,3,,,,,,,,,1241.94362841174,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0018313080072402954,0.48939625918865204,0.7898238301277161,1244.4460482858121,test,1,,,,,,,,,,1241.9630020819604,1242.4761102832854,1242.4593163728714,1242.4593163728714,1242.7594060599804,1243.259921927005,1243.4603738598526,1244.464859686792,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,2,0,8,1,,,,,,,,,1244.4464787058532,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013214386999607086,0.48966068774461746,,1246.9486335664988,test,1,,,,,,,,,,1244.464859686792,1244.9785763435066,1244.961957320571,1244.961957320571,1245.3121746890247,1245.8132602758706,1245.9616485722363,1246.9685973860323,right,1,0.6195218712091446,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,2,1,9,2,,,,,,,,,1246.949079785496,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0026983879506587982,0.489465594291687,,1249.45128371194,test,1,,,,,,,,,,1246.9685973860323,1247.4814276956022,1247.4647084213793,1247.4647084213793,1247.8148800954223,1248.3156656846404,1248.4645085036755,1249.4707520119846,left,1,0.6177316196262836,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,1249.4517285637558,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014713369309902191,0.4894084744155407,0.8401417843997478,1251.954184513539,test,1,,,,,,,,,,1249.4707520119846,1249.9841214045882,1249.9675020165741,1249.9675020165741,1250.3179512396455,1250.818409126252,1250.9685565680265,1251.9733417108655,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,2,3,11,1,,,,,,,,,1251.9546453543007,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0014810971915721893,0.48949721828103065,0.890080202370882,1254.456811800599,test,1,,,,,,,,,,1251.9733417108655,1252.4869911782444,1252.4701576121151,1252.4701576121151,1252.8705800808966,1253.369710687548,1253.4698620028794,1254.4759568795562,left,1,0.49746033921837807,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,1254.4572578594089,stop,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0014025531709194183,0.48943711444735527,0.8400051221251488,1256.959600623697,test,1,,,,,,,,,,1254.4759568795562,1254.9897068925202,1254.9728656895459,1254.9728656895459,1255.3232960402966,1255.8238745816052,1255.9740448519588,1256.9793085679412,None,0,,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,3,1,13,3,,,,,,,,,1256.9600640274584,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0018051564693450928,0.4895867183804512,,1259.4624448157847,test,1,,,,,,,,,,1256.9793085679412,1257.492364604026,1257.475613888353,1257.475613888353,1257.8763477057219,1258.3753597661853,1258.4755892194808,1259.4821783341467,right,1,0.6062720753252506,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,3,2,14,1,,,,,,,,,1259.4629139006138,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0018855929374694824,0.4894879199564457,0.8897522389888763,1261.964188620448,test,1,,,,,,,,,,1259.4821783341467,1259.9950608946383,1259.9786770828068,1259.9786770828068,1260.378806591034,1260.879599943757,1260.9793981686234,1261.9817386977375,None,0,,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,3,3,15,1,,,,,,,,,1261.9649015851319,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016357004642486572,0.4889851547777653,,1264.4681133031845,test,1,,,,,,,,,,1261.9817386977375,1262.4964940175414,1262.4798378758132,1262.4798378758132,1262.9309977404773,1263.4322489760816,1263.4821243919432,1264.4881486855447,right,1,0.6137785390019417,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,0,16,0,,,,,,,,,1264.4685663208365,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0018034093081951141,0.48802054300904274,,1266.9710061140358,test,1,,,,,,,,,,1264.4881486855447,1265.0004779286683,1264.9838525950909,1264.9838525950909,1265.4343664608896,1265.9335458613932,1265.983530227095,1266.9906117841601,right,1,0.47963133454322815,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,1266.97146673128,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.002816498279571533,0.4894614890217781,,1269.4734172150493,test,1,,,,,,,,,,1266.9906117841601,1267.5037533193827,1267.4866749309003,1267.4866749309003,1267.9373757056892,1268.4532070718706,1268.4870175346732,1269.4929424598813,left,1,0.6137851402163506,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,1269.4738499559462,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017724856734275818,0.4881296306848526,0.940061904489994,1271.976127807051,test,1,,,,,,,,,,1269.4929424598813,1270.0047634467483,1269.9880762249231,1269.9880762249231,1270.4401144459844,1270.9406303837895,1270.9906143136322,1271.995583243668,None,0,,0.5,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,4,3,19,3,,,,,,,,,1271.9765734188259,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0017571225762367249,0.48959485813975334,,1274.478968206793,test,1,,,,,,,,,,1271.995583243668,1272.508830923587,1272.4924578219652,1272.4924578219652,1272.992852948606,1273.4919612333179,1273.4919612333179,1274.4982877671719,left,1,0.6434192806482315,0.5,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,1274.4794087596238,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.001804996281862259,0.489573635160923,,1276.9818442352116,test,1,,,,,,,,,,1274.4982877671719,1275.0117286480963,1274.9949938952923,1274.9949938952923,1275.495770931244,1275.9960520491004,1275.9960520491004,1277.000776167959,right,1,0.7531249634921551,0.5,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,1,21,0,,,,,,,,,1276.982361316681,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0013329870998859406,0.4895092509686947,0.9900050647556782,1279.4848797619343,test,1,,,,,,,,,,1277.000776167959,1277.514773581177,1277.49781742692,1277.49781742692,1277.9987063519657,1278.5140676349401,1278.4975644238293,1279.504690386355,right,1,0.5013887621462345,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,5,2,22,2,,,,,,,,,1279.4853223115206,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0027334019541740417,0.48930011689662933,,1281.9870867058635,test,1,,,,,,,,,,1279.504690386355,1280.0170784331858,1280.0005266070366,1280.0005266070366,1280.4509503655136,1280.950179938227,1281.000224094838,1282.0063995160162,left,1,0.458290409296751,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,5,3,23,1,,,,,,,,,1281.9875386841595,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001391395926475525,0.48810626938939095,,1284.4900758862495,test,1,,,,,,,,,,1282.0063995160162,1282.5184157043695,1282.5017991103232,1282.5017991103232,1282.9538233838975,1283.4542137049139,1283.5044782347977,1284.5092496015131,left,1,0.4808489419519901,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,6,0,24,3,,,,,,,,,1284.4905271828175,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016372054815292358,0.48954708501696587,,1286.992514193058,test,1,,,,,,,,,,1284.5092496015131,1285.0211798474193,1285.0046252980828,1285.0046252980828,1285.4559806995094,1285.956920530647,1286.0071326941252,1287.0114592723548,right,1,0.5075487866997719,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,6,1,25,3,,,,,,,,,1286.9929461069405,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012504942715168,0.4896719194948673,,1289.4953266233206,test,1,,,,,,,,,,1287.0114592723548,1287.5252634510398,1287.5088345110416,1287.5088345110416,1287.959617961198,1288.4753172770143,1288.5084257796407,1289.5143322870135,right,1,0.44286561757326126,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,1289.4957732185721,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012827888131141663,0.48950618132948875,0.9400887675583363,1291.9983187653124,test,1,,,,,,,,,,1289.5143322870135,1290.028173122555,1290.0117382332683,1290.0117382332683,1290.4620159305632,1290.9610339775681,1291.0111864991486,1292.0173295550048,right,1,0.5228505283594131,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,1291.998764719814,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0012787915766239166,0.4896065630018711,0.8899229988455772,1294.501017536968,test,1,,,,,,,,,,1292.0173295550048,1292.5308505520225,1292.5143319144845,1292.5143319144845,1292.9148260168731,1293.4152397066355,1293.515187650919,1294.5206543169916,None,0,,0.45,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,7,0,28,2,,,,,,,,,1294.50147748366,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0019686371088027954,0.4895678907632828,0.9400636851787567,1297.0039798617363,test,1,,,,,,,,,,1294.5206543169916,1295.0338679216802,1295.0169392116368,1295.0169392116368,1295.4674555547535,1295.9668362513185,1296.0167127735913,1297.0228580273688,left,1,0.5463128797709942,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,7,1,29,2,,,,,,,,,1297.0044286251068,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013848841190338135,0.48960335552692413,,1299.5066226609051,test,1,,,,,,,,,,1297.0228580273688,1297.5365353897214,1297.5201795510948,1297.5201795510948,1297.9203396886587,1298.4209912121296,1298.5211083479226,1299.5259394980967,left,1,0.67826908826828,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,1299.5070685222745,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0014082938432693481,0.4901643954217434,,1302.0095073878765,test,1,,,,,,,,,,1299.5259394980967,1300.039642341435,1300.0231008008122,1300.0231008008122,1300.4216015823185,1300.9236369468272,1301.023925986141,1302.0285364463925,left,1,0.6359044089913368,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,1302.0099751465023,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013869889080524445,0.4894440360367298,,1304.5118979513645,test,1,,,,,,,,,,1302.0285364463925,1302.5420275889337,1302.525440312922,1302.525440312922,1302.9258300289512,1303.4261952862144,1303.526184719056,1304.5310170911252,left,1,0.5336560383439064,0.4,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,8,0,32,2,,,,,,,,,1304.5123302973807,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0014080367982387543,0.4898420013487339,0.8903689235448837,1307.0151067450643,test,1,,,,,,,,,,1304.5310170911252,1305.0451292358339,1305.0282892100513,1305.0282892100513,1305.4292642585933,1305.9444394260645,1306.0277970805764,1307.0351557321846,left,1,0.372362595051527,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,1,33,0,,,,,,,,,1307.0155380554497,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.003245837986469269,0.4895607978105545,,1309.5175043009222,test,1,,,,,,,,,,1307.0351557321846,1307.5478255227208,1307.5312325842679,1307.5312325842679,1307.8812586292624,1308.3818002454937,1308.5305778831244,1309.5364362709224,right,1,0.6727764122188091,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,1309.517932895571,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0013453960418701172,0.48968764394521713,,1312.0202764719725,test,1,,,,,,,,,,1309.5364362709224,1310.0503604114056,1310.0336744785309,1310.0336744785309,1310.3826041333377,1310.8847985863686,1311.0347264446318,1312.0397272482514,right,1,0.3959551900625229,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,8,3,35,3,,,,,,,,,1312.0207304507494,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0018194131553173065,0.488436758518219,,1314.5229727812111,test,1,,,,,,,,,,1312.0397272482514,1312.551696330309,1312.5351192317903,1312.5351192317903,1312.8860690444708,1313.385801475495,1313.5360276699066,1314.542388804257,left,1,0.5686980225145817,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,0,36,0,,,,,,,,,1314.523406215012,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.00168696790933609,0.4883892200887203,0.8398759588599205,1317.025842729956,test,1,,,,,,,,,,1314.542388804257,1315.0542736425996,1315.0376216843724,1315.0376216843724,1315.388669680804,1315.8899016678333,1316.0402367264032,1317.0452617108822,right,1,0.5363684520125389,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,1,37,0,,,,,,,,,1317.0262777805328,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0017756931483745575,0.48975155130028725,,1319.5287160165608,test,1,,,,,,,,,,1317.0452617108822,1317.5588912144303,1317.541849128902,1317.541849128902,1317.842256873846,1318.342839051038,1318.5418749637902,1319.5478529892862,left,1,0.7130682803690434,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,9,2,38,3,,,,,,,,,1319.5291719026864,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.001644875854253769,0.4895773231983185,,1322.0316141434014,test,1,,,,,,,,,,1319.5478529892862,1320.0613152682781,1320.0448231250048,1320.0448231250048,1320.3452666215599,1320.8455705344677,1321.0449682958424,1322.051115512848,right,1,0.6035527288913727,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,3,39,0,,,,,,,,,1322.0320573039353,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0019167661666870117,0.4896867088973522,,1324.534836769104,test,1,,,,,,,,,,1322.051115512848,1322.5642765499651,1322.5478450283408,1322.5478450283408,1322.847894795239,1323.348418686539,1323.547052551061,1324.5541831366718,left,1,0.706532958894968,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,1324.5352770984173,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0017557255923748016,0.4891725592315197,0.789588175714016,1327.0371922887862,test,1,,,,,,,,,,1324.5541831366718,1325.0669113062322,1325.050390150398,1325.050390150398,1325.3504977449775,1325.8498134836555,1326.049844685942,1327.0564965754747,right,1,0.49131814762949944,0.25,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,1327.0376198403537,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.00191439688205719,0.4897284284234047,,1329.5396963432431,test,1,,,,,,,,,,1327.0564965754747,1327.5696217045188,1327.5531973540783,1327.5531973540783,1327.8034726157784,1328.3037718944252,1328.55265519768,1329.559160657227,left,1,0.5720597207546234,0.25,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,10,2,42,1,,,,,,,,,1329.5401412658393,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0017338618636131287,0.48955438658595085,,1332.0428190119565,test,1,,,,,,,,,,1329.559160657227,1330.0726806893945,1330.0558166466653,1330.0558166466653,1330.306149236858,1330.8065911531448,1331.0555217899382,1332.063857179135,right,1,0.49210791662335396,0.25,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,10,3,43,3,,,,,,,,,1332.04339787364,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,0.002604663372039795,0.48855721950531006,0.7386745736002922,1334.5452594049275,test,1,,,,,,,,,,1332.063857179135,1332.575224865228,1332.5583318322897,1332.5583318322897,1332.8086660765111,1333.3093115016818,1333.5595480054617,1334.5644361153245,None,0,,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,1334.545705396682,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.001738768070936203,0.4896238297224045,,1337.0479140095413,test,1,,,,,,,,,,1334.5644361153245,1335.0779012180865,1335.0612671114504,1335.0612671114504,1335.3614782094955,1335.8620870560408,1336.0608888976276,1337.0676365345716,right,1,0.6002983078360558,0.3,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,1337.0483712106943,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0018521137535572052,0.4895962029695511,0.7896894961595535,1339.550700634718,test,1,,,,,,,,,,1337.0676365345716,1337.580864559859,1337.5641705021262,1337.5641705021262,1337.864175517112,1338.3647101409733,1338.5648866444826,1339.570388942957,None,0,,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
None,None,,,,,,,,,0,0,0,0,11,2,46,3,,,,,,,,,1339.5511402785778,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0016183778643608093,0.4878505878150463,,1342.0536176264286,test,1,,,,,,,,,,1339.570388942957,1340.0819145478308,1340.0652756243944,1340.0652756243944,1340.415617737919,1340.9175784289837,1341.0676639564335,1342.0726940333843,left,1,0.7157765924930573,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,1342.054081350565,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0016535818576812744,0.4898638054728508,,1344.556682407856,test,1,,,,,,,,,,1342.0726940333843,1342.586274612695,1342.56966470927,1342.56966470927,1342.9201072864234,1343.4205311760306,1343.570544976741,1344.5840700305998,right,1,0.8016188144683838,0.35,,,,,,,,,,,s016,001,2024-07-22_12h03.07.879,simplestop_skeleton,2022.2.2,59.94793615396527,
