Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
3.0,test,right,squareblack.png,right,0.6724937371909618,0.45,go
3.0,test,left,circleblack.png,left,0.6356979832053185,0.45,go
3.0,test,right,squareblack.png,right,0.6207938268780708,0.45,go
3.0,test,left,circleblack.png,left,0.6891233846545219,0.45,go
3.0,test,right,squareblack.png,right,0.6144390664994717,0.45,stop
3.0,test,right,squareblack.png,,,0.4,stop
3.0,test,left,circleblack.png,left,0.6241006553173065,0.45,go
3.0,test,right,squareblack.png,right,0.7175845801830292,0.45,go
3.0,test,right,squareblack.png,right,0.6647774167358875,0.45,go
3.0,test,left,circleblack.png,left,0.6584341451525688,0.45,go
