corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,2,,,,,,,,,,,,,,,,,15963.695001803339,go,circleblack.png,left,0.4,15963.714216567576,15963.714216567576,15964.210928931832,15964.210928931832,15964.227768048644,15964.611612543464,15965.127121306956,15965.210668548942,15966.213062874973,15966.22966426611,left,1,15966.22966426611,15966.22966426611,0.0012760385870933533,0.4901272878050804,0.8904236778616905,15966.714580483735,practice,1,15966.734658308327,15966.734658308327,0.40433981269598007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,2,2,10,3,,,,,,,,,,,,,,,,,15966.71499029547,stop,squareblack.png,right,0.4,15966.734658308327,15966.734658308327,15967.230735987425,15967.230735987425,15967.24747825414,15967.63138639927,15968.147172473371,15968.231573805213,15969.233115918934,15969.249727651477,right,1,15969.249727651477,15969.249727651477,0.0017753839492797852,0.48988015204668045,0.8907082825899124,15969.73450730741,practice,1,15969.75397528708,15969.75397528708,0.36757829785346985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,3,11,0,,,,,,,,,,,,,,,,,15969.734928645194,go,squareblack.png,right,0.35,15969.75397528708,15969.75397528708,15970.250833846629,15970.250833846629,15970.267412804067,15970.601230718195,15971.100433908403,15971.250550985336,15972.253158159554,15972.253158159554,left,0,15972.253158159554,15972.253158159554,0.0011885687708854675,0.49006926268339157,0.8405431807041168,15972.738007076085,practice,1,15972.758036382496,15972.758036382496,0.44444721937179565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,3,0,12,3,,,,,,,,,,,,,,,,,15972.738429501653,stop,circleblack.png,left,0.35,15972.758036382496,15972.758036382496,15973.254158683121,15973.254158683121,15973.271163254976,15973.604737713933,15974.120330132544,15974.256384171546,15975.256418377161,15975.273128032684,left,1,15975.273128032684,15975.273128032684,0.0018398836255073547,0.4899163916707039,0.8404171541333199,15975.75786857307,practice,1,15975.777605123818,15975.777605123818,0.3850988298654556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,1,13,0,,,,,,,,,,,,,,,,,15975.758286260068,go,squareblack.png,right,0.3,15975.777605123818,15975.777605123818,15976.27421232313,15976.27421232313,15976.291198983788,15976.57453840971,15977.07376461476,15977.273878112435,15978.27655851841,15978.293183229864,right,1,15978.293183229864,15978.293183229864,0.001671813428401947,0.48999346047639847,0.7902877479791641,15978.777845956385,practice,1,15978.797720618546,15978.797720618546,0.487088106572628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,3,2,14,2,,,,,,,,,,,,,,,,,15978.778284959495,go,circleblack.png,left,0.3,15978.797720618546,15978.797720618546,15979.29437854886,15979.29437854886,15979.310758665204,15979.59453509748,15980.093854278326,15980.294065244496,15981.296498663723,15981.313413538039,left,1,15981.313413538039,15981.313413538039,0.0018368363380432129,0.4901210516691208,0.7907244935631752,15981.797982439399,practice,1,15981.81794859469,15981.81794859469,0.4408707469701767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,3,3,15,3,,,,,,,,,,,,,,,,,15981.798397555947,go,squareblack.png,right,0.3,15981.81794859469,15981.81794859469,15982.314198128879,15982.314198128879,15982.330896496773,15982.614960700274,15983.114782243967,15983.315344914794,15984.316413521767,15984.333593860269,right,1,15984.333593860269,15984.333593860269,0.0016704797744750977,0.4901220053434372,0.7902404740452766,15984.81802175194,practice,1,15984.83764988929,15984.83764988929,0.44150756299495697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,4,0,16,2,,,,,,,,,,,,,,,,,15984.818460069597,stop,squareblack.png,right,0.3,15984.83764988929,15984.83764988929,15985.332849152386,15985.332849152386,15985.349423840642,15985.633975818753,15986.135137148201,15986.335235856473,15987.33618979901,15987.352907627821,left,0,15987.352907627821,15987.352907627821,0.0012084469199180603,0.48840852081775665,0.7894280180335045,15987.83764076233,practice,1,15987.857765644789,15987.857765644789,0.39818644523620605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,4,1,17,2,,,,,,,,,,,,,,,,,15987.838050194085,go,circleblack.png,left,0.25,15987.857765644789,15987.857765644789,15988.354136615992,15988.354136615992,15988.370645217597,15988.604633674026,15989.103736333549,15989.353744573891,15990.356529980898,15990.37318316847,left,1,15990.37318316847,15990.37318316847,0.001903146505355835,0.49030740559101105,0.7405291274189949,15990.857906132936,practice,1,15990.87810268253,15990.87810268253,0.4601264223456383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,0,0,0,0,4,2,18,0,,,,,,,,,,,,,,,,,15990.858358561993,go,squareblack.png,right,0.25,15990.87810268253,15990.87810268253,15991.374260865152,15991.374260865152,15991.39112342149,15991.624563448131,15992.124988481402,15992.373986408114,15993.376584611833,15993.392960257828,right,1,15993.392960257828,15993.392960257828,0.0016703158617019653,0.48998111486434937,0.7403255626559258,15993.878103263676,practice,1,15993.897608272731,15993.897608272731,0.5514179095625877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,4,3,19,2,,,,,,,,,,,,,,,,,15993.878527320921,stop,squareblack.png,right,0.25,15993.897608272731,15993.897608272731,15994.394564926624,15994.394564926624,15994.410942696035,15994.644588753581,15995.144994921982,15995.395665451884,15996.396323271096,15996.41326637566,None,0,15996.41326637566,15996.41326637566,0.001233614981174469,0.48997967690229416,0.7400517612695694,15996.897914379835,practice,1,15996.918053209782,15996.918053209782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,0,20,0,,,,,,,,,,,,,,,,,15996.89833112806,go,circleblack.png,left,0.3,15996.918053209782,15996.918053209782,15997.414205409586,15997.414205409586,15997.431160733104,15997.714591667056,15998.213778935373,15998.413924358785,15999.416477791965,15999.433274298906,left,1,15999.433274298906,15999.433274298906,0.0018195509910583496,0.4897308722138405,0.7902833521366119,15999.917738161981,practice,1,15999.937638007104,15999.937638007104,0.4467247799038887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,5,1,21,1,,,,,,,,,,,,,,,,,15999.918149895966,go,squareblack.png,right,0.3,15999.937638007104,15999.937638007104,16000.434101387858,16000.434101387858,16000.451143451035,16000.734498731792,16001.234014861286,16001.433767400682,16002.4364778772,16002.453206248581,right,1,16002.453206248581,16002.453206248581,0.0016834959387779236,0.4899784028530121,0.7902184501290321,16002.937829047441,practice,1,16002.957547813654,16002.957547813654,0.4401128515601158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,16002.93826290965,stop,circleblack.png,left,0.3,16002.957547813654,16002.957547813654,16003.454277902842,16003.454277902842,16003.471243008971,16003.754923902452,16004.25534196198,16004.45568240434,16005.45647328347,16005.45647328347,left,1,16005.45647328347,16005.45647328347,0.0018738731741905212,0.4901072457432747,0.789133720099926,16005.941396906972,practice,1,16005.960749909282,16005.960749909282,0.41022051870822906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,16005.94181637466,go,circleblack.png,left,0.25,16005.960749909282,16005.960749909282,16006.457616873085,16006.457616873085,16006.474225863814,16006.707706779242,16007.20837701112,16007.457197196782,16008.459674492478,16008.47684635967,left,1,16008.47684635967,16008.47684635967,0.0012382790446281433,0.4899454116821289,0.7403761222958565,16008.961322404444,practice,1,16008.979065261781,16008.979065261781,0.5726745501160622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16008.979065261781,16008.979065261781,return,1.6914684176445007,,,,,,,,,,,,,,,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,0,0,0,3,,,,,,,,,16019.864463955164,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.002002216875553131,0.4984525814652443,,16022.376294605434,test,1,,,,,,,,16010.695718213916,16010.695718213916,16019.883548475802,16020.38936214149,16020.38936214149,16020.38936214149,16020.639782138169,16021.14039284736,16021.39060728252,16022.3949040398,right,1,0.4563160166144371,0.25,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,0,1,1,3,,,,,,,,,16022.376839064062,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0012101531028747559,0.4900389015674591,0.7398879826068878,16024.878945633769,test,1,,,,,,,,,,16022.3949040398,16022.909028053284,16022.892199091613,16022.892199091613,16023.142395071685,16023.641643993556,16023.891870968044,16024.897962667048,right,1,0.42300716787576675,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,0,2,2,1,,,,,,,,,16024.87938207388,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0018665194511413574,0.4893999770283699,,16027.38186314702,test,1,,,,,,,,,,16024.897962667048,16025.411759659648,16025.395012900233,16025.395012900233,16025.595412567258,16026.094613485038,16026.39547394216,16027.401174537838,left,1,0.34996210038661957,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,16027.382293738425,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,0.001741267740726471,0.4898560419678688,,16029.884709469974,test,1,,,,,,,,,,16027.401174537838,16027.914464481175,16027.897820979357,16027.897820979357,16028.098152600229,16028.59856068343,16028.897542700171,16029.903916195035,right,1,0.4581499397754669,0.2,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
None,None,,,,,,,,,0,0,0,0,1,0,4,1,,,,,,,,,16029.885145276785,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,0.0017400309443473816,0.4898839741945267,0.6899906322360039,16032.387443713844,test,1,,,,,,,,,,16029.903916195035,16030.417359985411,16030.40076161921,16030.40076161921,16030.600797377527,16031.100155897439,16031.400372676551,16032.406505130231,left,1,0.4019710272550583,0.15,,,,,,,,,,,s029,001,2024-08-15_15h14.00.772,simplestop_skeleton,2022.2.2,60.02882971140144,
