Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
2.0,test,right,squareblack.png,right,0.4747254028916359,0.35,stop
2.0,test,right,squareblack.png,right,0.5630022063851357,0.3,go
2.0,test,right,squareblack.png,right,0.5348741710186005,0.3,go
2.0,test,left,circleblack.png,left,0.5161375738680363,0.3,go
2.0,test,left,circleblack.png,left,0.4206563979387283,0.3,go
2.0,test,left,circleblack.png,,,0.3,stop
2.0,test,right,squareblack.png,,,0.35,stop
2.0,test,left,circleblack.png,left,0.4813108220696449,0.4,stop
2.0,test,left,circleblack.png,left,0.5306232534348965,0.35,go
2.0,test,left,circleblack.png,left,0.5580759085714817,0.35,go
2.0,test,right,squareblack.png,right,0.5162727870047092,0.35,go
2.0,test,right,squareblack.png,right,0.5549456812441349,0.35,go
2.0,test,left,circleblack.png,left,0.4531595297157764,0.35,go
2.0,test,right,squareblack.png,right,0.418072335422039,0.35,stop
2.0,test,right,squareblack.png,right,0.4677343219518661,0.3,go
2.0,test,right,squareblack.png,right,0.4941671378910541,0.3,go
2.0,test,left,circleblack.png,left,0.4794504567980766,0.3,go
2.0,test,right,squareblack.png,right,0.508034635335207,0.3,go
2.0,test,left,circleblack.png,left,0.4494452364742756,0.3,go
2.0,test,right,squareblack.png,right,0.4231729470193386,0.3,go
2.0,test,left,circleblack.png,left,0.433969933539629,0.3,go
2.0,test,left,circleblack.png,left,0.3377668336033821,0.3,stop
2.0,test,right,squareblack.png,,,0.25,stop
2.0,test,left,circleblack.png,,,0.3,stop
3.0,test,left,circleblack.png,left,0.3813805878162384,0.35,go
3.0,test,left,circleblack.png,,,0.35,stop
3.0,test,left,circleblack.png,left,0.5751571953296661,0.4,go
3.0,test,right,squareblack.png,right,0.5338443927466869,0.4,stop
3.0,test,right,squareblack.png,right,0.5079099833965302,0.35,go
3.0,test,right,squareblack.png,right,0.577619057148695,0.35,go
3.0,test,right,squareblack.png,right,0.3911621421575546,0.35,go
3.0,test,left,circleblack.png,left,0.3711156360805034,0.35,go
3.0,test,right,squareblack.png,right,0.4058380387723446,0.35,go
3.0,test,left,circleblack.png,left,0.3831148594617843,0.35,stop
3.0,test,left,circleblack.png,left,0.4621756710112095,0.3,go
3.0,test,right,squareblack.png,right,0.3762764446437359,0.3,stop
3.0,test,left,circleblack.png,left,0.4777454137802124,0.25,go
3.0,test,left,circleblack.png,left,0.4514845162630081,0.25,go
3.0,test,right,squareblack.png,right,0.5219005271792412,0.25,go
3.0,test,left,circleblack.png,left,0.4865160025656223,0.25,go
3.0,test,right,squareblack.png,right,0.4536944851279259,0.25,go
3.0,test,right,squareblack.png,right,0.3952281884849071,0.25,stop
3.0,test,left,circleblack.png,,,0.2,stop
3.0,test,right,squareblack.png,right,0.4989461600780487,0.25,go
3.0,test,left,circleblack.png,left,0.4752494171261787,0.25,go
3.0,test,right,squareblack.png,,,0.25,stop
3.0,test,left,circleblack.png,,,0.3,stop
3.0,test,right,squareblack.png,right,0.5286033153533936,0.35,go
3.0,test,right,squareblack.png,right,0.4631007872521877,0.35,stop
3.0,test,right,squareblack.png,right,0.5414683632552624,0.3,go
3.0,test,right,squareblack.png,right,0.501686405390501,0.3,go
3.0,test,left,circleblack.png,left,0.48775614798069,0.3,go
3.0,test,right,squareblack.png,right,0.4434184469282627,0.3,stop
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,left,circleblack.png,left,0.4867792762815952,0.3,go
3.0,test,left,circleblack.png,left,0.4738999791443348,0.3,stop
3.0,test,left,circleblack.png,left,0.5074115544557571,0.25,go
3.0,test,right,squareblack.png,right,0.4636956714093685,0.25,go
3.0,test,right,squareblack.png,right,0.5208937712013721,0.25,go
3.0,test,left,circleblack.png,left,0.4926388338208198,0.25,go
3.0,test,left,circleblack.png,left,0.3982252143323421,0.25,go
3.0,test,right,squareblack.png,right,0.4765171259641647,0.25,go
3.0,test,left,circleblack.png,left,0.4013436026871204,0.25,go
3.0,test,left,circleblack.png,left,0.4004159979522228,0.25,go
3.0,test,right,squareblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.4526548720896244,0.3,go
3.0,test,right,squareblack.png,right,0.4763063080608845,0.3,go
3.0,test,right,squareblack.png,right,0.3839664570987224,0.3,stop
3.0,test,left,circleblack.png,left,0.4408048279583454,0.25,go
3.0,test,right,squareblack.png,right,0.4672880470752716,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,left,circleblack.png,,,0.3,stop
