corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,2,1,9,3,,,,,,,,,,,,,,,,,2901.8694753982127,stop,squareblack.png,right,0.3,2901.8867884241045,2901.8867884241045,2902.385509252548,2902.385509252548,2902.4021951444447,2902.685672353953,2903.186202261597,2903.3865200318396,2904.388488572091,2904.388488572091,right,1,0.3325284607708454,2904.388488572091,2904.388488572091,,,0.0016012638807296753,0.4901900067925453,0.7903713546693325,2904.8736888729036,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,2,10,0,,,,,,,,,,,,,,,,,2904.874167226255,go,circleblack.png,left,0.25,2904.895331837237,2904.895331837237,2905.3902108445764,2905.3902108445764,2905.4067883603275,2905.640484843403,2906.139623168856,2906.389666199684,2907.392733398825,2907.4095101356506,left,1,0.4238027408719063,2907.4095101356506,2907.4095101356506,,,0.0026169754564762115,0.4886781834065914,0.7388857267796993,2907.9087266735733,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,0,0,0,0,2,3,11,0,,,,,,,,,,,,,,,,,2907.9091589562595,go,circleblack.png,left,0.25,2907.9273322559893,2907.9273322559893,2908.425510276109,2908.425510276109,2908.442086368799,2908.6756121851504,2909.1760716438293,2909.4264533929527,2910.4276702962816,2910.4276702962816,left,1,0.47589773684740067,2910.4276702962816,2910.4276702962816,,,0.0013704970479011536,0.4894547387957573,0.7396507076919079,2910.9135209955275,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,3,0,12,2,,,,,,,,,,,,,,,,,2910.91394321993,go,circleblack.png,left,0.25,2910.9339051283896,2910.9339051283896,2911.4301105178893,2911.4301105178893,2911.4467926695943,2911.680303774774,2912.1795547939837,2912.4299280680716,2913.4309665337205,2913.44766747579,left,1,0.4842054806649685,2913.44766747579,2913.44766747579,2913.9498938657343,2913.9498938657343,0.0014346390962600708,0.4896192438900471,0.7398472726345062,2913.932414766401,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,3,1,13,2,,,,,,,,,,,,,,,,,2913.932831443846,go,circleblack.png,left,0.25,2913.9498938657343,2913.9498938657343,2914.448830869049,2914.448830869049,2914.4655794911087,2914.699021689594,2915.1993916891515,2915.449842710048,2916.4517119824886,2916.4517119824886,left,1,0.3866620138287544,2916.4517119824886,2916.4517119824886,,,0.0012180693447589874,0.49003783240914345,0.7402058579027653,2916.9371756576,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,3,2,14,3,,,,,,,,,,,,,,,,,2916.9376117922366,go,squareblack.png,right,0.25,2916.9624547436833,2916.9624547436833,2917.453452486545,2917.453452486545,2917.4700786694884,2917.703679189086,2918.2029852047563,2918.4533833935857,2919.454320088029,2919.4711510688066,right,1,0.471831850707531,2919.4711510688066,2919.4711510688066,2919.973651856184,2919.973651856184,0.007735203951597214,0.48996779695153236,0.740094106644392,2919.95557692647,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,0,0,0,0,3,3,15,0,,,,,,,,,,,,,,,,,2919.955998033285,go,circleblack.png,left,0.25,2919.973651856184,2919.973651856184,2920.4721023477614,2920.4721023477614,2920.4888053014874,2920.72224137187,2921.2228079997003,2921.473113760352,2922.4750844575465,2922.4750844575465,left,1,0.4339878037571907,2922.4750844575465,2922.4750844575465,,,0.0017352253198623657,0.49000779539346695,0.7401887215673923,2922.9602249227464,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,4,0,16,3,,,,,,,,,,,,,,,,,2922.960657194257,stop,squareblack.png,right,0.25,2922.980230011046,2922.980230011046,2923.4766454808414,2923.4766454808414,2923.493418443948,2923.7268428318202,2924.2263731583953,2924.4765303619206,2925.4795031882823,2925.4795031882823,right,1,0.3899591788649559,2925.4795031882823,2925.4795031882823,,,0.0018056221306324005,0.49004365503787994,0.7405040003359318,2925.978742595762,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,4,1,17,1,,,,,,,,,,,,,,,,,2925.979198399931,go,squareblack.png,right,0.2,2925.9959735497832,2925.9959735497832,2926.495392244309,2926.495392244309,2926.495392244309,2926.6956144869328,2927.1960163339972,2927.4968094155192,2928.4994960576296,2928.4994960576296,right,1,0.4957040287554264,2928.4994960576296,2928.4994960576296,,,0.0011661387979984283,0.490154255181551,0.6904195472598076,2928.9834344126284,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,4,2,18,1,,,,,,,,,,,,,,,,,2928.9839903339744,go,squareblack.png,right,0.2,2929.003238875419,2929.003238875419,2929.4998577162623,2929.4998577162623,2929.516708459705,2929.7004060558975,2930.2014395073056,2930.499842647463,2931.500996362418,2931.5177143886685,right,1,0.5037818551063538,2931.5177143886685,2931.5177143886685,2932.0258989334106,2932.0258989334106,0.001191798597574234,0.49008701369166374,0.6902110725641251,2932.0023399181664,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,4,3,19,3,,,,,,,,,,,,,,,,,2932.0027949884534,go,circleblack.png,left,0.2,2932.0258989334106,2932.0258989334106,2932.5187491364777,2932.5187491364777,2932.5354022309184,2932.7189611271024,2933.2193709015846,2933.5198229774833,2934.521276269108,2934.5377508737147,left,1,0.49598389863967896,2934.5377508737147,2934.5377508737147,,,0.007866255939006805,0.49000000208616257,0.6904223673045635,2935.023558229208,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,5,0,20,2,,,,,,,,,,,,,,,,,2935.0239800848067,go,squareblack.png,right,0.2,2935.0436866395175,2935.0436866395175,2935.5400949567556,2935.5400949567556,2935.5569012388587,2935.7401006035507,2936.241088632494,2936.539857648313,2937.540880203247,2937.5577028431,right,1,0.4426129423081875,2937.5577028431,2937.5577028431,2938.060397360474,2938.060397360474,0.0017007961869239807,0.4901801533997059,0.6902781017124653,2938.042318314314,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,5,1,21,2,,,,,,,,,,,,,,,,,2938.0427749305964,stop,circleblack.png,left,0.2,2938.060397360474,2938.060397360474,2938.5586802512407,2938.5586802512407,2938.5755805261433,2938.7587708868086,2939.25928491354,2939.559736508876,2940.5616029277444,2940.5616029277444,None,0,,2940.5616029277444,2940.5616029277444,,,0.0017068982124328613,0.48995141685009,0.6900744959712029,2941.046964749694,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,5,2,22,2,,,,,,,,,,,,,,,,,2941.047381274402,stop,circleblack.png,left,0.25,2941.0665240958333,2941.0665240958333,2941.5634282268584,2941.5634282268584,2941.580203451216,2941.813817702234,2942.314212422818,2942.56454083696,2943.565595932305,2943.565595932305,None,0,,2943.565595932305,2943.565595932305,,,0.0012951791286468506,0.49031005427241325,0.7404959760606289,2944.050459969789,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,0,0,0,0,5,3,23,2,,,,,,,,,,,,,,,,,2944.0508872419596,stop,squareblack.png,right,0.3,2944.0704226009548,2944.0704226009548,2944.5667327158153,2944.5667327158153,2944.583446484059,2944.867363527417,2945.3829540088773,2945.5665139108896,2946.5675614587963,2946.584199268371,right,1,0.4604356922209263,2946.584199268371,2946.584199268371,2947.0852374807,2947.0852374807,0.0016915053129196167,0.4901372157037258,0.7902331240475178,2947.0689561143517,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2947.0852374807,2947.0852374807,return,1.968498058617115,,,,,,,,,,,,,,,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,2955.9648133702576,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.002272278070449829,0.4886218383908272,,2958.4666588529944,test,1,,,,,2949.070458225906,2949.070458225906,2955.9849645756185,2956.4798225574195,2956.4798225574195,2956.496359474957,2956.7301339022815,2957.2306424304843,2957.4808540791273,2958.4857678450644,right,1,0.4543921649456024,0.25,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,2958.4672015346587,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0013423077762126923,0.48922471702098846,0.7395511828362942,2960.96934838593,test,1,,,,,,,2958.4857678450644,2958.9824421592057,2958.9824421592057,2958.999488707632,2959.232896897942,2959.7320490442216,2959.98230618611,2960.988288655877,right,1,0.4270188584923744,0.2,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,2960.969806164503,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0025920309126377106,0.4872165434062481,,2963.472683340311,test,1,,,,,,,2960.988288655877,2961.4838429763913,2961.4838429763913,2961.500539559871,2961.684153676033,2962.1847251690924,2962.484898597002,2963.4945181570947,left,1,0.4375898949801922,0.2,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,0,3,3,2,,,,,,,,,2963.4731597416103,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.002779074013233185,0.48606035113334656,,2965.9748250208795,test,1,,,,,,,2963.4945181570947,2963.986643023789,2963.986643023789,2964.003314241767,2964.1868431717157,2964.6877822875977,2964.987696725875,2965.9948242790997,right,1,0.5160783194005489,0.2,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
None,None,,,,,,,,,0,0,0,0,1,0,4,3,,,,,,,,,2965.9752808324993,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0020182542502880096,0.4878605119884014,,2968.476194445044,test,1,,,,,,,2965.9948242790997,2966.489460591227,2966.489460591227,2966.5059848092496,2966.6896031983197,2967.190152850002,2967.490443620831,2968.493574142456,left,1,0.519648015499115,0.2,,,,,,,,,,,s011,001,2024-07-23_17h40.35.041,simplestop_skeleton,2022.2.2,59.7698709684602,
