Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,test,right,squareblack.png,right,0.6417969390749931,0.5,go
1.0,test,left,circleblack.png,left,0.6136724129319191,0.5,stop
1.0,test,left,circleblack.png,left,0.7914856038987637,0.45,go
1.0,test,left,circleblack.png,left,0.6778872571885586,0.45,go
1.0,test,right,squareblack.png,right,0.7024515606462955,0.45,go
1.0,test,left,circleblack.png,,,0.45,stop
1.0,test,right,squareblack.png,,,0.5,stop
1.0,test,left,circleblack.png,left,0.8608655110001564,0.55,go
1.0,test,right,squareblack.png,right,0.7712887190282345,0.55,go
1.0,test,right,squareblack.png,right,0.8430352471768856,0.55,go
1.0,test,right,squareblack.png,,,0.55,stop
1.0,test,right,squareblack.png,right,0.7931554317474365,0.6,go
1.0,test,left,circleblack.png,left,0.7634803466498852,0.6,stop
1.0,test,left,circleblack.png,left,0.8098074905574322,0.55,go
1.0,test,left,circleblack.png,left,0.8355665281414986,0.55,go
1.0,test,left,circleblack.png,left,0.8097969368100166,0.55,go
1.0,test,left,circleblack.png,left,0.6886113248765469,0.55,go
1.0,test,right,squareblack.png,right,0.9261893592774868,0.55,go
1.0,test,right,squareblack.png,,,0.55,stop
1.0,test,right,squareblack.png,right,0.6933698803186417,0.6,go
1.0,test,left,circleblack.png,left,0.7800075337290764,0.6,stop
1.0,test,right,squareblack.png,right,0.7290394864976406,0.55,go
2.0,test,left,circleblack.png,left,1.7964035756886003,0.55,go
2.0,test,right,squareblack.png,right,0.7101064808666706,0.55,stop
2.0,test,right,squareblack.png,right,0.8391899466514587,0.5,go
2.0,test,left,circleblack.png,left,0.598820649087429,0.5,go
2.0,test,left,circleblack.png,left,0.6314560659229755,0.5,stop
2.0,test,right,squareblack.png,,,0.45,stop
2.0,test,left,circleblack.png,left,0.6290319971740246,0.5,go
2.0,test,left,circleblack.png,left,0.7891478314995766,0.5,go
2.0,test,left,circleblack.png,,,0.5,stop
2.0,test,right,squareblack.png,right,0.7086265832185745,0.55,go
2.0,test,right,squareblack.png,right,0.6131223440170288,0.55,go
2.0,test,right,squareblack.png,right,0.8799584619700909,0.55,go
2.0,test,left,circleblack.png,left,0.8870036788284779,0.55,go
2.0,test,left,circleblack.png,left,0.7097183428704739,0.55,go
2.0,test,right,squareblack.png,right,0.5449859537184238,0.55,stop
2.0,test,left,circleblack.png,,,0.5,stop
2.0,test,right,squareblack.png,right,0.4777083024382591,0.55,go
2.0,test,left,circleblack.png,left,0.6347587034106255,0.55,go
2.0,test,right,squareblack.png,right,0.6417743116617203,0.55,stop
2.0,test,left,circleblack.png,left,0.901502639055252,0.5,go
2.0,test,right,squareblack.png,right,0.9189735651016236,0.5,go
2.0,test,left,circleblack.png,,,0.5,stop
2.0,test,right,squareblack.png,right,0.6363517232239246,0.55,go
2.0,test,right,squareblack.png,right,0.6018672585487366,0.55,go
2.0,test,left,circleblack.png,,,0.55,stop
2.0,test,right,squareblack.png,right,0.79340810328722,0.6,go
2.0,test,left,circleblack.png,left,0.7047982104122639,0.6,stop
2.0,test,left,circleblack.png,left,0.8059080578386784,0.55,go
2.0,test,right,squareblack.png,right,0.7751887775957584,0.55,go
2.0,test,right,squareblack.png,,,0.55,stop
2.0,test,left,circleblack.png,left,0.6286367401480675,0.6,go
2.0,test,left,circleblack.png,left,0.8518714644014835,0.6,go
2.0,test,left,circleblack.png,left,0.7996537983417511,0.6,go
2.0,test,right,squareblack.png,,,0.6,stop
2.0,test,right,squareblack.png,right,0.9232612401247025,0.65,go
2.0,test,right,squareblack.png,right,0.8265585787594318,0.65,go
2.0,test,right,squareblack.png,right,0.8149664625525475,0.65,go
2.0,test,right,squareblack.png,,,0.65,stop
2.0,test,right,squareblack.png,right,0.7350668907165527,0.7,go
2.0,test,left,circleblack.png,left,0.9430094473063946,0.7,go
2.0,test,right,squareblack.png,right,0.6956641376018524,0.7,stop
2.0,test,left,circleblack.png,left,0.8772239796817303,0.65,go
2.0,test,left,circleblack.png,,,0.65,stop
2.0,test,left,circleblack.png,,,0.7,stop
2.0,test,left,circleblack.png,left,1.375139132142067,0.75,go
2.0,test,right,squareblack.png,right,0.560200359672308,0.75,go
2.0,test,left,circleblack.png,left,0.4930924847722053,0.75,go
2.0,test,right,squareblack.png,right,0.4884818308055401,0.75,go
3.0,test,right,squareblack.png,right,0.58822076395154,0.75,stop
3.0,test,right,squareblack.png,right,0.7933601178228855,0.7,go
3.0,test,left,circleblack.png,left,0.6912988573312759,0.7,go
3.0,test,right,squareblack.png,right,0.7084903605282307,0.7,stop
3.0,test,left,circleblack.png,left,0.7798928916454315,0.65,go
3.0,test,right,squareblack.png,right,0.719548374414444,0.65,go
3.0,test,right,squareblack.png,right,0.6945922449231148,0.65,go
3.0,test,left,circleblack.png,left,0.7802319787442684,0.65,stop
3.0,test,left,circleblack.png,left,0.7662504129111767,0.6,go
3.0,test,left,circleblack.png,,,0.6,stop
3.0,test,left,circleblack.png,left,0.8910027295351028,0.65,go
3.0,test,right,squareblack.png,right,1.0272476710379124,0.65,go
3.0,test,right,squareblack.png,right,0.7812949120998383,0.65,stop
3.0,test,right,squareblack.png,right,1.0027944408357143,0.6,go
3.0,test,right,squareblack.png,right,0.881537415087223,0.6,go
3.0,test,left,circleblack.png,left,0.9200369231402874,0.6,go
3.0,test,left,circleblack.png,left,0.8908577561378479,0.6,go
3.0,test,right,squareblack.png,right,0.5762683413922787,0.6,go
3.0,test,left,circleblack.png,left,0.6009695157408714,0.6,stop
3.0,test,right,squareblack.png,right,0.694002777338028,0.55,stop
3.0,test,right,squareblack.png,right,0.7622449547052383,0.5,go
3.0,test,left,circleblack.png,,,0.5,stop
3.0,test,left,circleblack.png,left,0.8865361921489239,0.55,go
3.0,test,left,circleblack.png,left,0.7297731079161167,0.55,go
3.0,test,left,circleblack.png,left,0.8751905746757984,0.55,go
3.0,test,right,squareblack.png,right,0.939646128565073,0.55,go
3.0,test,right,squareblack.png,right,0.8057569786906242,0.55,go
3.0,test,left,circleblack.png,left,1.0110948011279106,0.55,go
3.0,test,left,circleblack.png,,,0.55,stop
3.0,test,left,circleblack.png,left,1.1057648248970509,0.6,go
3.0,test,right,squareblack.png,,,0.6,stop
3.0,test,right,squareblack.png,right,0.8291132263839245,0.65,stop
3.0,test,right,squareblack.png,right,0.7570404559373856,0.6,go
3.0,test,left,circleblack.png,left,0.902106449007988,0.6,go
3.0,test,left,circleblack.png,left,0.6780128553509712,0.6,stop
3.0,test,right,squareblack.png,right,0.6181067042052746,0.55,go
3.0,test,right,squareblack.png,left,1.0522458627820015,0.55,go
3.0,test,left,circleblack.png,left,0.5477779693901539,0.55,stop
3.0,test,right,squareblack.png,right,0.6935636289417744,0.5,go
3.0,test,right,squareblack.png,,,0.5,stop
3.0,test,right,squareblack.png,right,0.90271070972085,0.55,go
3.0,test,left,circleblack.png,left,0.7910555154085159,0.55,go
3.0,test,right,squareblack.png,right,0.8472912907600403,0.55,go
3.0,test,left,circleblack.png,left,0.7133645713329315,0.55,go
3.0,test,left,circleblack.png,left,0.6772582344710827,0.55,stop
3.0,test,right,squareblack.png,right,0.5043678134679794,0.5,stop
3.0,test,left,circleblack.png,left,0.5224975235760212,0.45,go
3.0,test,left,circleblack.png,left,0.7448133639991283,0.45,go
