corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,goResp.rt,text.stopped,rules_2.stopped,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,goStim_test.started,goResp_test.started,test_fixation.stopped,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,0,0,0,0,4,3,19,2,,,,,,,,,,,,,,,,,3632.0642343088984,go,circleblack.png,left,0.25,3632.0812034383416,3632.0812034383416,3632.5809860117733,3632.5809860117733,3632.5809860117733,3632.8311835974455,3633.3303452804685,3633.580560654402,3634.5815896093845,3634.5815896093845,left,1,3634.5815896093845,3634.5815896093845,0.0012695752084255219,0.49087754264473915,0.7409957982599735,3635.066836439073,practice,1,0.3753347285091877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,0,20,0,,,,,,,,,,,,,,,,,3635.0672629512846,stop,squareblack.png,right,0.25,3635.0903805717826,3635.0903805717826,3635.5842733085155,3635.5842733085155,3635.6008139401674,3635.8346729278564,3636.335240200162,3636.583842586726,3637.584901019931,3637.6015951372683,right,1,3637.6015951372683,3637.6015951372683,0.007624294608831406,0.4912189207971096,0.7414641566574574,3638.086797911674,practice,1,0.5735747776925564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,0,0,0,0,5,1,21,1,,,,,,,,,,,,,,,,,3638.087222274393,go,squareblack.png,right,0.2,3638.104640573263,3638.104640573263,3638.604023106396,3638.604023106396,3638.604023106396,3638.804545778781,3639.305159844458,3639.6037826389074,3640.6050178557634,3640.6050178557634,right,1,3640.6050178557634,3640.6050178557634,0.0012237392365932465,0.4909357503056526,0.6910897828638554,3641.0901861339808,practice,1,0.5727016963064671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,0,0,0,0,5,2,22,0,,,,,,,,,,,,,,,,,3641.090619958937,stop,squareblack.png,right,0.2,3641.107946932316,3641.107946932316,3641.607638977468,3641.607638977468,3641.607638977468,3641.807801954448,3642.3081844076514,3642.6084471791983,3643.60988984257,3643.60988984257,None,0,3643.60988984257,3643.60988984257,0.0012170113623142242,0.4907803349196911,0.69108771905303,3644.0945997685194,practice,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,0,0,0,0,5,3,23,3,,,,,,,,,,,,,,,,,3644.0950273759663,go,squareblack.png,right,0.25,3644.114190541208,3644.114190541208,3644.61074475199,3644.61074475199,3644.6275991797447,3644.861048474908,3645.361618217081,3645.6105817444623,3646.61153402552,3646.628190483898,right,1,3646.628190483898,3646.628190483898,0.0012379363179206848,0.4899013862013817,0.7401863373816013,3647.1130632199347,practice,1,0.7079654447734356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
,,0,0,0,0,,,,,,,,,,,,,"[{'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3647.129363451153,3647.129363451153,return,2.1040736697614193,,,,,,,,,,,,,,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,0,0,0,2,,,,,,,,,3659.14500810951,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.002092510461807251,0.48960209637880325,0.7398209869861603,3661.647766608745,test,1,,,,,,,,3649.2498083524406,3649.2498083524406,3659.164254914969,3659.660690151155,3659.660690151155,3659.6778606809676,3659.9112104438245,3660.4116853922606,3660.6618178337812,3661.672914274037,None,0,0.3,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,3661.6483203209937,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.008150629699230194,0.4892522878944874,,3664.148780439049,test,1,,,,,,,,,,3661.672914274037,3662.163762755692,3662.163762755692,3662.180229127407,3662.463839791715,3662.9647376798093,3663.163168027997,3664.166030857712,left,1,0.3,0.5437673777341843,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,0,2,2,3,,,,,,,,,3664.149225462228,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0015677809715270996,0.4897168278694153,,3666.6528512574732,test,1,,,,,,,,,,3664.166030857712,3664.6652440540493,3664.6652440540493,3664.6817357577384,3664.9651669859886,3665.4657564349473,3665.6660076379776,3666.6726179756224,right,1,0.3,0.508896715939045,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,0,3,3,0,,,,,,,,,3666.653291672468,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.0019596070051193237,0.4897107966244221,0.7900389991700649,3669.155844889581,test,1,,,,,,,,,,3666.6726179756224,3667.1689750142395,3667.1689750142395,3667.185599256307,3667.4693140387535,3667.9684802144766,3668.168640885502,3669.1730293780565,left,1,0.25,0.4735453985631466,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,1,0,4,2,,,,,,,,,3669.1562961265445,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,0.0015488751232624054,0.488142479211092,0.7383292876183987,3671.658392831683,test,1,,,,,,,,,,3669.1730293780565,3669.670409101993,3669.670409101993,3669.6870225332677,3669.9206031262875,3670.4210776537657,3670.671463277191,3671.677556656301,None,0,0.3,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,1,1,5,2,,,,,,,,,3671.6589339748025,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,0.0013028867542743683,0.4894748106598854,,3674.1602303907275,test,1,,,,,,,,,,3671.677556656301,3672.1745214127004,3672.1745214127004,3672.19119560346,3672.474845636636,3672.9755243733525,3673.1742492057383,3674.178253609687,right,1,0.3,0.6965349614620209,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,1,2,6,0,,,,,,,,,3674.1606833711267,go,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.002147231251001358,0.48890260607004166,,3676.6633790023625,test,1,,,,,,,,,,3674.178253609687,3674.6757536120713,3674.6757536120713,3674.6924789324403,3674.9762027822435,3675.4769646786153,3675.6770072616637,3676.6808981597424,left,1,0.3,0.6684817336499691,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,1,3,7,2,,,,,,,,,3676.663825958967,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,0.001258164644241333,0.4900617264211178,0.7905221655964851,3679.166901487857,test,1,,,,,,,,,,3676.6808981597424,3677.1799300312996,3677.1799300312996,3677.1966893598437,3677.480674766004,3677.9812059253454,3678.1810719184577,3679.186408150941,None,0,0.35,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,2,0,8,3,,,,,,,,,3679.1673468463123,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0017985627055168152,0.48959194123744965,,3681.6680712476373,test,1,,,,,,,,,,3679.186408150941,3679.6827928982675,3679.6827928982675,3679.6994660273194,3680.033187620342,3680.534180879593,3680.6824982613325,3681.6847788207233,right,1,0.35,0.6346230432391167,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,2,1,9,0,,,,,,,,,3681.6685132719576,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0011589042842388153,0.4940533936023712,,3684.171850051731,test,1,,,,,,,,,,3681.6847788207233,3682.1842546500266,3682.1842546500266,3682.1842546500266,3682.5345163978636,3683.0349825061858,3683.18540051952,3684.1893674843013,right,1,0.35,0.6429310999810696,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,2,2,10,1,,,,,,,,,3684.172313347459,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0019463710486888885,0.4899403937160969,,3686.6736462898552,test,1,,,,,,,,,,3684.1893674843013,3684.6882226243615,3684.6882226243615,3684.705142285675,3685.038754720241,3685.538079030812,3685.6879660896957,3686.6906408704817,left,1,0.35,0.4877013564109802,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,2,3,11,1,,,,,,,,,3686.6741082035005,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,0.0012307055294513702,0.48961498960852623,,3689.1778450645506,test,1,,,,,,,,,,3686.6906408704817,3687.189751341939,3687.189751341939,3687.206496462226,3687.5399474464357,3688.0405892543495,3688.190891623497,3689.1969354748726,left,1,0.35,0.5869059450924397,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,3,0,12,2,,,,,,,,,3689.1782964020967,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,0.0017480552196502686,0.48959869146347046,0.8400022312998772,3691.6790879778564,test,1,,,,,,,,,,3689.1969354748726,3689.693784661591,3689.693784661591,3689.710516281426,3690.044160235673,3690.543992213905,3690.6949028857052,3691.6962904818356,None,0,0.4,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,1,13,0,,,,,,,,,3691.679534420371,go,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0017126090824604034,0.48959529772400856,,3694.1819925531745,test,1,,,,,,,,,,3691.6962904818356,3692.1951240450144,3692.1951240450144,3692.2118200547993,3692.5955240167677,3693.096180960536,3693.1962994001806,3694.199232991785,left,1,0.4,0.5464518703520298,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,2,14,0,,,,,,,,,3694.182438917458,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0016427412629127502,0.48985954746603966,,3696.6862515211105,test,1,,,,,,,,,,3694.199232991785,3694.6980292610824,3694.6980292610824,3694.7147861644626,3695.098446674645,3695.5991418510675,3695.699046649039,3696.7053113393486,right,1,0.4,0.5541985034942627,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,3,15,0,,,,,,,,,3696.6866982243955,stop,squareblack.png,right,0.4,,,,,,,,,,,,,,,0.0014178194105625153,0.4891864061355591,0.8897035010159016,3699.1889339908957,test,1,,,,,,,,,,3696.7053113393486,3697.2021749205887,3697.2021749205887,3697.2186905257404,3697.6024477258325,3698.103411335498,3698.203444123268,3699.2087175138295,None,0,0.45,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,4,0,16,2,,,,,,,,,3699.189432438463,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001971740275621414,0.48946844786405563,,3701.690096322447,test,1,,,,,,,,,,3699.2087175138295,3699.7048796601593,3699.7048796601593,3699.721346255392,3700.1558768860996,3700.671201094985,3700.7047616280615,3701.707316096872,left,1,0.45,0.573492344468832,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,3701.6905567012727,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0016214512288570404,0.48965584486722946,,3704.194422788918,test,1,,,,,,,,,,3701.707316096872,3702.2061132080853,3702.2061132080853,3702.222810834646,3702.656886037439,3703.157215151936,3703.207250740379,3704.2139378637075,right,1,0.45,0.7222127690911293,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,4,2,18,2,,,,,,,,,3704.194859754294,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.001813746988773346,0.48952748998999596,,3706.6956636719406,test,1,,,,,,,,,,3704.2139378637075,3704.710323728621,3704.710323728621,3704.7269847281277,3705.1608063168824,3705.660072270781,3705.710272591561,3706.7124578393996,left,1,0.45,0.5948893465101719,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,4,3,19,1,,,,,,,,,3706.696122352034,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0012271478772163391,0.48982976749539375,,3709.199228543788,test,1,,,,,,,,,,3706.7124578393996,3707.2117244154215,3707.2117244154215,3707.2117244154215,3707.662247803062,3708.163185298443,3708.2129304632545,3709.2182339690626,left,1,0.45,0.6254523545503616,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,5,0,20,0,,,,,,,,,3709.1997286602855,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.00127454474568367,0.49029309675097466,0.9407938122749329,3711.701402898878,test,1,,,,,,,,,,3709.2182339690626,3709.715892929584,3709.715892929584,3709.7326272018254,3710.166479036212,3710.6657259315252,3710.7158007845283,3711.73242296651,left,1,0.4,0.6121379695832729,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,5,1,21,1,,,,,,,,,3711.7018644958735,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,0.0013363100588321686,0.4902147203683853,0.891353752464056,3714.2045860625803,test,1,,,,,,,,,,3711.73242296651,3712.2197136469185,3712.2197136469185,3712.233932234347,3712.619140356779,3713.134898029268,3713.2349903956056,3714.227550867945,None,0,0.45,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,5,2,22,1,,,,,,,,,3714.205039497465,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0077107250690460205,0.49043041467666626,,3716.7068272680044,test,1,,,,,,,,,,3714.227550867945,3714.721534077078,3714.721534077078,3714.7380666695535,3715.1718957163393,3715.6710698716342,3715.7211539670825,3716.737898848951,right,1,0.45,0.6557991579174995,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,5,3,23,3,,,,,,,,,3716.7072725854814,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.001176159828901291,0.48929157480597496,,3719.210503704846,test,1,,,,,,,,,,3716.737898848951,3717.222780752927,3717.222780752927,3717.239335298538,3717.673286035657,3718.174168586731,3718.2238067016006,3719.2272809408605,right,1,0.45,0.787948738783598,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,0,24,0,,,,,,,,,3719.2109525874257,stop,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0012128576636314392,0.49010027572512627,0.9405777342617512,3721.7123652733862,test,1,,,,,,,,,,3719.2272809408605,3719.7269101962447,3719.7269101962447,3719.7269101962447,3720.1774635985494,3720.677937656641,3720.7279862090945,3721.729855787009,None,0,0.5,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,6,1,25,3,,,,,,,,,3721.7128271497786,go,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0018705129623413086,0.48965009301900864,,3724.2150681503117,test,1,,,,,,,,,,3721.729855787009,3722.22822701931,3722.22822701931,3722.244916625321,3722.7288535796106,3723.229286018759,3723.229286018759,3724.2322086021304,left,1,0.5,0.7627291716635227,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,6,2,26,2,,,,,,,,,3724.2155367210507,go,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0016172677278518677,0.4897308386862278,,3726.7190868854523,test,1,,,,,,,,,,3724.2322086021304,3724.731082636863,3724.731082636863,3724.7479513138533,3725.2316228300333,3725.732184700668,3725.732184700668,3726.73864024505,right,1,0.5,0.6417969390749931,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,6,3,27,1,,,,,,,,,3726.719524744898,stop,circleblack.png,left,0.5,,,,,,,,,,,,,,,0.0018462687730789185,0.48982488363981247,0.9904656559228897,3729.2220420874655,test,1,,,,,,,,,,3726.73864024505,3727.235305529088,3727.235305529088,3727.2519383244216,3727.735691662878,3728.235133808106,3728.235133808106,3729.2416957505047,left,1,0.45,0.6136724129319191,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,7,0,28,2,,,,,,,,,3729.2224890999496,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.00152675062417984,0.48806465044617653,,3731.72318950668,test,1,,,,,,,,,,3729.2416957505047,3729.736650262028,3729.736650262028,3729.753269869834,3730.1889824308455,3730.7041954658926,3730.737609434873,3731.7399755977094,left,1,0.45,0.7914856038987637,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,1,29,0,,,,,,,,,3731.7236316017807,go,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0012479498982429504,0.48974158614873886,,3734.2274397090077,test,1,,,,,,,,,,3731.7399755977094,3732.239280037582,3732.239280037582,3732.239280037582,3732.6897683888674,3733.1904416270554,3733.240335136652,3734.246663354337,left,1,0.45,0.6778872571885586,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,7,2,30,3,,,,,,,,,3734.2278896309435,go,squareblack.png,right,0.45,,,,,,,,,,,,,,,0.0017649605870246887,0.4898459427058697,,3736.7292809188366,test,1,,,,,,,,,,3734.246663354337,3734.7435041479766,3734.7435041479766,3734.7601607367396,3735.19390777871,3735.6949860714376,3735.7450312785804,3736.7476557046175,right,1,0.45,0.7024515606462955,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,7,3,31,1,,,,,,,,,3736.7297359779477,stop,circleblack.png,left,0.45,,,,,,,,,,,,,,,0.0018049068748950958,0.48856862261891365,0.9391329474747181,3739.232557553798,test,1,,,,,,,,,,3736.7476557046175,3737.244775570929,3737.244775570929,3737.261425625533,3737.695376470685,3738.195935636759,3738.2460065595806,3739.2506437450647,None,0,0.5,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,8,0,32,3,,,,,,,,,3739.233001600951,stop,squareblack.png,right,0.5,,,,,,,,,,,,,,,0.0018200986087322235,0.4900905005633831,0.9905456155538559,3741.7358015738428,test,1,,,,,,,,,,3739.2506437450647,3739.749448660761,3739.749448660761,3739.7656473480165,3740.2494454979897,3740.7498854994774,3740.7498854994774,3741.7549172230065,None,0,0.55,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,8,1,33,1,,,,,,,,,3741.7362539172173,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.00177837535738945,0.4898033179342747,,3744.2373814098537,test,1,,,,,,,,,,3741.7549172230065,3742.2517645321786,3742.2517645321786,3742.2685225196183,3742.8023738265038,3743.3032094053924,3743.2538753785193,3744.2551384083927,left,1,0.55,0.8608655110001564,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,3744.2378449887037,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0016522370278835297,0.4891730733215809,,3746.7396901398897,test,1,,,,,,,,,,3744.2551384083927,3744.753179553896,3744.753179553896,3744.7699631750584,3745.303826980293,3745.8042674548924,3745.7541706375778,3746.7566133998334,right,1,0.55,0.7712887190282345,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,8,3,35,1,,,,,,,,,3746.7401560023427,go,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0011841841042041779,0.4899120032787323,,3749.2441295795143,test,1,,,,,,,,,,3746.7566133998334,3747.2560274116695,3747.2560274116695,3747.2560274116695,3747.8067984469235,3748.3070151805878,3748.256969731301,3749.263485778123,right,1,0.55,0.8430352471768856,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,9,0,36,3,,,,,,,,,3749.2445928417146,stop,squareblack.png,right,0.55,,,,,,,,,,,,,,,0.0013870596885681152,0.4893326312303543,1.0400494262576103,3751.745689880103,test,1,,,,,,,,,,3749.263485778123,3749.7603528238833,3749.7603528238833,3749.77667979151,3750.3107493519783,3750.8110924996436,3750.76128719002,3751.7626363784075,None,0,0.6,,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,9,1,37,2,,,,,,,,,3751.746172837913,go,squareblack.png,right,0.6,,,,,,,,,,,,,,,0.0011792555451393127,0.48924189433455467,,3754.2480644248426,test,1,,,,,,,,,,3751.7626363784075,3752.2614937350154,3752.2614937350154,3752.278063375503,3752.8622200861573,3753.362581346184,3753.262544374913,3754.2710296846926,right,1,0.6,0.7931554317474365,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,9,2,38,1,,,,,,,,,3754.248514957726,stop,circleblack.png,left,0.6,,,,,,,,,,,,,,,0.008093975484371185,0.4897865280508995,1.0903061144053936,3756.7519316375256,test,1,,,,,,,,,,3754.2710296846926,3754.764382213354,3754.764382213354,3754.781101003289,3755.3647623993456,3755.8655426688492,3755.7653794661164,3756.7708885483444,left,1,0.55,0.7634803466498852,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,3756.7523791119456,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.001250430941581726,0.4898056723177433,,3759.2546212635934,test,1,,,,,,,,,,3756.7708885483444,3757.2683723159134,3757.2683723159134,3757.285078085959,3757.8188706487417,3758.3199016600847,3758.2698884643614,3759.273268312216,left,1,0.55,0.8098074905574322,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
None,None,,,,,,,,,0,0,0,0,10,0,40,3,,,,,,,,,3759.2550861798227,go,circleblack.png,left,0.55,,,,,,,,,,,,,,,0.0014670677483081818,0.48809124156832695,,3761.7570948153734,test,1,,,,,,,,,,3759.273268312216,3759.7696240097284,3759.7696240097284,3759.7863929606974,3760.320340409875,3760.8208491280675,3760.7708391286433,3761.774362374097,left,1,0.55,0.8355665281414986,,,,,,,,,,,s007,001,2024-07-23_16h13.48.079,simplestop_skeleton,2022.2.2,60.006864111011446,
