3353.6018 	WARNING 	User requested fullscreen with size [2560 1440], but screen is actually [1920, 1080]. Using actual size
3358.4257 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.025, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
3358.4375 	EXP 	Created ending_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='ending_text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
3358.4491 	EXP 	welcome: autoDraw = True
3360.4823 	DATA 	Keypress: return
3360.4873 	EXP 	welcome: autoDraw = False
3360.4873 	EXP 	instrStopText: autoDraw = True
3422.9519 	EXP 	Created sequence: fullRandom, trialTypes=1, nReps=3, seed=None
3422.9521 	EXP 	New trial (rep=0, index=0): None
3422.9687 	EXP 	Imported condition.xlsx as conditions, 4 conditions, 2 params
3422.9691 	EXP 	Created sequence: fullRandom, trialTypes=4, nReps=6, seed=None
3422.9694 	EXP 	New trial (rep=0, index=0): {'corrGoResp': None, 'shape': None}
3422.9871 	DATA 	Keypress: return
3422.9923 	EXP 	instrStopText: autoDraw = False
3422.9923 	EXP 	stopSignal: texRes = 128.0
3422.9923 	EXP 	goStim: image = 'squareblack.png'
3422.9923 	EXP 	fixation: autoDraw = True
3422.9923 	EXP 	rules: autoDraw = True
3423.4847 	EXP 	goStim: autoDraw = True
3423.5013 	EXP 	fixation: autoDraw = False
3423.8350 	EXP 	stopSignal: autoDraw = True
3424.3355 	EXP 	stopSignal: autoDraw = False
3424.4857 	EXP 	goStim: autoDraw = False
3425.5035 	EXP 	rules: autoDraw = False
3425.5035 	EXP 	fixation: autoDraw = False
3425.5035 	EXP 	goStim: autoDraw = False
3425.5035 	EXP 	stopSignal: autoDraw = False
3425.5035 	EXP 	rules: autoDraw = False
3425.5035 	EXP 	text: height = 0.05
3425.5035 	EXP 	text: height = 0.05
3425.5035 	EXP 	text: height = 0.05
3425.5035 	EXP 	text: text = 'Correct'
3425.5035 	EXP 	text: autoDraw = True
3425.5035 	EXP 	rules_2: autoDraw = True
3425.9889 	EXP 	New trial (rep=0, index=1): {'corrGoResp': None, 'shape': None}
3426.0143 	EXP 	text: autoDraw = False
3426.0143 	EXP 	rules_2: autoDraw = False
3426.0143 	EXP 	stopSignal: texRes = 128.0
3426.0143 	EXP 	goStim: image = 'circleblack.png'
3426.0143 	EXP 	fixation: autoDraw = True
3426.0143 	EXP 	rules: autoDraw = True
3426.4724 	DATA 	Keypress: left
3426.5050 	EXP 	goStim: autoDraw = True
3426.5217 	EXP 	fixation: autoDraw = False
3426.9038 	EXP 	stopSignal: autoDraw = True
3427.4054 	EXP 	stopSignal: autoDraw = False
3427.5060 	EXP 	goStim: autoDraw = False
3428.5245 	EXP 	rules: autoDraw = False
3428.5245 	EXP 	fixation: autoDraw = False
3428.5245 	EXP 	goStim: autoDraw = False
3428.5245 	EXP 	stopSignal: autoDraw = False
3428.5245 	EXP 	rules: autoDraw = False
3428.5245 	EXP 	text: height = 0.05
3428.5245 	EXP 	text: height = 0.05
3428.5245 	EXP 	text: height = 0.05
3428.5245 	EXP 	text: text = 'Respond Faster'
3428.5245 	EXP 	text: autoDraw = True
3428.5245 	EXP 	rules_2: autoDraw = True
3429.0090 	EXP 	New trial (rep=0, index=2): {'corrGoResp': None, 'shape': None}
3429.0284 	EXP 	text: autoDraw = False
3429.0284 	EXP 	rules_2: autoDraw = False
3429.0284 	EXP 	text: autoDraw = False
3429.0284 	EXP 	rules_2: autoDraw = False
3429.0284 	EXP 	stopSignal: texRes = 128.0
3429.0284 	EXP 	goStim: image = 'circleblack.png'
3429.0284 	EXP 	fixation: autoDraw = True
3429.0284 	EXP 	rules: autoDraw = True
3429.5248 	EXP 	goStim: autoDraw = True
3429.5418 	EXP 	fixation: autoDraw = False
3429.7779 	DATA 	Keypress: right
3429.9252 	EXP 	stopSignal: autoDraw = True
3429.9612 	DATA 	Keypress: left
3430.4269 	EXP 	stopSignal: autoDraw = False
3430.5254 	EXP 	goStim: autoDraw = False
3431.5437 	EXP 	rules: autoDraw = False
3431.5437 	EXP 	fixation: autoDraw = False
3431.5437 	EXP 	goStim: autoDraw = False
3431.5437 	EXP 	stopSignal: autoDraw = False
3431.5437 	EXP 	rules: autoDraw = False
3431.5437 	EXP 	text: height = 0.05
3431.5437 	EXP 	text: height = 0.05
3431.5437 	EXP 	text: height = 0.05
3431.5437 	EXP 	text: text = 'Incorrect'
3431.5437 	EXP 	text: autoDraw = True
3431.5437 	EXP 	rules_2: autoDraw = True
3432.0287 	EXP 	New trial (rep=0, index=3): {'corrGoResp': '$currentCorrectResponse', 'shape': '$currentGoStim'}
3432.0483 	EXP 	text: autoDraw = False
3432.0483 	EXP 	rules_2: autoDraw = False
3432.0483 	EXP 	text: autoDraw = False
3432.0483 	EXP 	rules_2: autoDraw = False
3432.0483 	EXP 	stopSignal: texRes = 128.0
3432.0483 	EXP 	goStim: image = 'circleblack.png'
3432.0483 	EXP 	fixation: autoDraw = True
3432.0483 	EXP 	rules: autoDraw = True
3432.5452 	EXP 	goStim: autoDraw = True
3432.5615 	EXP 	fixation: autoDraw = False
3432.9314 	DATA 	Keypress: left
3432.9455 	EXP 	stopSignal: autoDraw = True
3433.4611 	EXP 	stopSignal: autoDraw = False
3433.5446 	EXP 	goStim: autoDraw = False
3434.5636 	EXP 	rules: autoDraw = False
3434.5636 	EXP 	fixation: autoDraw = False
3434.5636 	EXP 	goStim: autoDraw = False
3434.5636 	EXP 	stopSignal: autoDraw = False
3434.5636 	EXP 	rules: autoDraw = False
3434.5636 	EXP 	text: height = 0.05
3434.5636 	EXP 	text: height = 0.05
3434.5636 	EXP 	text: height = 0.05
3434.5636 	EXP 	text: text = 'There was a star'
3434.5636 	EXP 	text: autoDraw = True
3434.5636 	EXP 	rules_2: autoDraw = True
3435.0488 	EXP 	New trial (rep=1, index=0): {'corrGoResp': None, 'shape': None}
3435.0686 	EXP 	text: autoDraw = False
3435.0686 	EXP 	rules_2: autoDraw = False
3435.0686 	EXP 	text: autoDraw = False
3435.0686 	EXP 	rules_2: autoDraw = False
3435.0686 	EXP 	stopSignal: texRes = 128.0
3435.0686 	EXP 	goStim: image = 'squareblack.png'
3435.0686 	EXP 	fixation: autoDraw = True
3435.0686 	EXP 	rules: autoDraw = True
3435.5650 	EXP 	goStim: autoDraw = True
3435.5816 	EXP 	fixation: autoDraw = False
3435.9016 	DATA 	Keypress: right
3435.9154 	EXP 	stopSignal: autoDraw = True
3436.4309 	EXP 	stopSignal: autoDraw = False
3436.5646 	EXP 	goStim: autoDraw = False
3437.5834 	EXP 	rules: autoDraw = False
3437.5834 	EXP 	fixation: autoDraw = False
3437.5834 	EXP 	goStim: autoDraw = False
3437.5834 	EXP 	stopSignal: autoDraw = False
3437.5834 	EXP 	rules: autoDraw = False
3437.5834 	EXP 	text: text = 'There was a star'
3437.5834 	EXP 	text: autoDraw = True
3437.5834 	EXP 	rules_2: autoDraw = True
3438.0688 	EXP 	New trial (rep=1, index=1): {'corrGoResp': None, 'shape': None}
3438.0881 	EXP 	text: autoDraw = False
3438.0881 	EXP 	rules_2: autoDraw = False
3438.0881 	EXP 	stopSignal: texRes = 128.0
3438.0881 	EXP 	goStim: image = 'squareblack.png'
3438.0881 	EXP 	fixation: autoDraw = True
3438.0881 	EXP 	rules: autoDraw = True
3438.5847 	EXP 	goStim: autoDraw = True
3438.6013 	EXP 	fixation: autoDraw = False
3438.8850 	EXP 	stopSignal: autoDraw = True
3439.0379 	DATA 	Keypress: right
3439.3846 	EXP 	stopSignal: autoDraw = False
3439.5845 	EXP 	goStim: autoDraw = False
3440.6036 	EXP 	rules: autoDraw = False
3440.6036 	EXP 	fixation: autoDraw = False
3440.6036 	EXP 	goStim: autoDraw = False
3440.6036 	EXP 	stopSignal: autoDraw = False
3440.6036 	EXP 	rules: autoDraw = False
3440.6036 	EXP 	text: height = 0.05
3440.6036 	EXP 	text: height = 0.05
3440.6036 	EXP 	text: height = 0.05
3440.6036 	EXP 	text: text = 'Correct'
3440.6036 	EXP 	text: autoDraw = True
3440.6036 	EXP 	rules_2: autoDraw = True
3441.0889 	EXP 	New trial (rep=1, index=2): {'corrGoResp': None, 'shape': None}
3441.1081 	EXP 	text: autoDraw = False
3441.1081 	EXP 	rules_2: autoDraw = False
3441.1081 	EXP 	stopSignal: texRes = 128.0
3441.1081 	EXP 	goStim: image = 'squareblack.png'
3441.1081 	EXP 	fixation: autoDraw = True
3441.1081 	EXP 	rules: autoDraw = True
3441.6050 	EXP 	goStim: autoDraw = True
3441.6215 	EXP 	fixation: autoDraw = False
3441.9051 	EXP 	stopSignal: autoDraw = True
3441.9755 	DATA 	Keypress: right
3442.4044 	EXP 	stopSignal: autoDraw = False
3442.6044 	EXP 	goStim: autoDraw = False
3443.6238 	EXP 	rules: autoDraw = False
3443.6238 	EXP 	fixation: autoDraw = False
3443.6238 	EXP 	goStim: autoDraw = False
3443.6238 	EXP 	stopSignal: autoDraw = False
3443.6238 	EXP 	rules: autoDraw = False
3443.6238 	EXP 	text: text = 'Correct'
3443.6238 	EXP 	text: autoDraw = True
3443.6238 	EXP 	rules_2: autoDraw = True
3444.1088 	EXP 	New trial (rep=1, index=3): {'corrGoResp': None, 'shape': None}
3444.1286 	EXP 	text: autoDraw = False
3444.1286 	EXP 	rules_2: autoDraw = False
3444.1286 	EXP 	text: autoDraw = False
3444.1286 	EXP 	rules_2: autoDraw = False
3444.1286 	EXP 	stopSignal: texRes = 128.0
3444.1286 	EXP 	goStim: image = 'circleblack.png'
3444.1286 	EXP 	fixation: autoDraw = True
3444.1286 	EXP 	rules: autoDraw = True
3444.6248 	EXP 	goStim: autoDraw = True
3444.6418 	EXP 	fixation: autoDraw = False
3444.9256 	EXP 	stopSignal: autoDraw = True
3444.9955 	DATA 	Keypress: left
3445.4409 	EXP 	stopSignal: autoDraw = False
3445.6249 	EXP 	goStim: autoDraw = False
3446.6438 	EXP 	rules: autoDraw = False
3446.6438 	EXP 	fixation: autoDraw = False
3446.6438 	EXP 	goStim: autoDraw = False
3446.6438 	EXP 	stopSignal: autoDraw = False
3446.6438 	EXP 	rules: autoDraw = False
3446.6438 	EXP 	text: text = 'Correct'
3446.6438 	EXP 	text: autoDraw = True
3446.6438 	EXP 	rules_2: autoDraw = True
3447.1288 	EXP 	New trial (rep=2, index=0): {'corrGoResp': None, 'shape': None}
3447.1492 	EXP 	text: autoDraw = False
3447.1492 	EXP 	rules_2: autoDraw = False
3447.1492 	EXP 	stopSignal: texRes = 128.0
3447.1492 	EXP 	goStim: image = 'circleblack.png'
3447.1492 	EXP 	fixation: autoDraw = True
3447.1492 	EXP 	rules: autoDraw = True
3447.6450 	EXP 	goStim: autoDraw = True
3447.6616 	EXP 	fixation: autoDraw = False
3447.9452 	EXP 	stopSignal: autoDraw = True
3448.0144 	DATA 	Keypress: left
3448.4611 	EXP 	stopSignal: autoDraw = False
3448.6453 	EXP 	goStim: autoDraw = False
3449.6636 	EXP 	rules: autoDraw = False
3449.6636 	EXP 	fixation: autoDraw = False
3449.6636 	EXP 	goStim: autoDraw = False
3449.6636 	EXP 	stopSignal: autoDraw = False
3449.6636 	EXP 	rules: autoDraw = False
3449.6636 	EXP 	text: text = 'Correct'
3449.6636 	EXP 	text: autoDraw = True
3449.6636 	EXP 	rules_2: autoDraw = True
3450.1489 	EXP 	New trial (rep=2, index=1): {'corrGoResp': None, 'shape': None}
3450.1682 	EXP 	text: autoDraw = False
3450.1682 	EXP 	rules_2: autoDraw = False
3450.1682 	EXP 	text: autoDraw = False
3450.1682 	EXP 	rules_2: autoDraw = False
3450.1682 	EXP 	stopSignal: texRes = 128.0
3450.1682 	EXP 	goStim: image = 'circleblack.png'
3450.1682 	EXP 	fixation: autoDraw = True
3450.1682 	EXP 	rules: autoDraw = True
3450.6649 	EXP 	goStim: autoDraw = True
3450.6815 	EXP 	fixation: autoDraw = False
3450.9654 	EXP 	stopSignal: autoDraw = True
3450.9682 	DATA 	Keypress: left
3451.4807 	EXP 	stopSignal: autoDraw = False
3451.6660 	EXP 	goStim: autoDraw = False
3452.6839 	EXP 	rules: autoDraw = False
3452.6839 	EXP 	fixation: autoDraw = False
3452.6839 	EXP 	goStim: autoDraw = False
3452.6839 	EXP 	stopSignal: autoDraw = False
3452.6839 	EXP 	rules: autoDraw = False
3452.6839 	EXP 	text: height = 0.05
3452.6839 	EXP 	text: height = 0.05
3452.6839 	EXP 	text: height = 0.05
3452.6839 	EXP 	text: text = 'There was a star'
3452.6839 	EXP 	text: autoDraw = True
3452.6839 	EXP 	rules_2: autoDraw = True
3453.1689 	EXP 	New trial (rep=2, index=2): {'corrGoResp': None, 'shape': None}
3453.1886 	EXP 	text: autoDraw = False
3453.1886 	EXP 	rules_2: autoDraw = False
3453.1886 	EXP 	text: autoDraw = False
3453.1886 	EXP 	rules_2: autoDraw = False
3453.1886 	EXP 	stopSignal: texRes = 128.0
3453.1886 	EXP 	goStim: image = 'squareblack.png'
3453.1886 	EXP 	fixation: autoDraw = True
3453.1886 	EXP 	rules: autoDraw = True
3453.6846 	EXP 	goStim: autoDraw = True
3453.7014 	EXP 	fixation: autoDraw = False
3453.9350 	EXP 	stopSignal: autoDraw = True
3454.0374 	DATA 	Keypress: right
3454.4341 	EXP 	stopSignal: autoDraw = False
3454.6844 	EXP 	goStim: autoDraw = False
3455.7036 	EXP 	rules: autoDraw = False
3455.7036 	EXP 	fixation: autoDraw = False
3455.7036 	EXP 	goStim: autoDraw = False
3455.7036 	EXP 	stopSignal: autoDraw = False
3455.7036 	EXP 	rules: autoDraw = False
3455.7036 	EXP 	text: height = 0.05
3455.7036 	EXP 	text: height = 0.05
3455.7036 	EXP 	text: height = 0.05
3455.7036 	EXP 	text: text = 'Correct'
3455.7036 	EXP 	text: autoDraw = True
3455.7036 	EXP 	rules_2: autoDraw = True
3456.1887 	EXP 	New trial (rep=2, index=3): {'corrGoResp': None, 'shape': None}
3456.2079 	EXP 	text: autoDraw = False
3456.2079 	EXP 	rules_2: autoDraw = False
3456.2079 	EXP 	text: autoDraw = False
3456.2079 	EXP 	rules_2: autoDraw = False
3456.2079 	EXP 	stopSignal: texRes = 128.0
3456.2079 	EXP 	goStim: image = 'squareblack.png'
3456.2079 	EXP 	fixation: autoDraw = True
3456.2079 	EXP 	rules: autoDraw = True
3456.7049 	EXP 	goStim: autoDraw = True
3456.7214 	EXP 	fixation: autoDraw = False
3456.9551 	EXP 	stopSignal: autoDraw = True
3456.9914 	DATA 	Keypress: left
3457.1744 	DATA 	Keypress: right
3457.4541 	EXP 	stopSignal: autoDraw = False
3457.7057 	EXP 	goStim: autoDraw = False
3458.7072 	EXP 	rules: autoDraw = False
3458.7072 	EXP 	fixation: autoDraw = False
3458.7072 	EXP 	goStim: autoDraw = False
3458.7072 	EXP 	stopSignal: autoDraw = False
3458.7072 	EXP 	rules: autoDraw = False
3458.7072 	EXP 	text: height = 0.05
3458.7072 	EXP 	text: height = 0.05
3458.7072 	EXP 	text: height = 0.05
3458.7072 	EXP 	text: text = 'Incorrect'
3458.7072 	EXP 	text: autoDraw = True
3458.7072 	EXP 	rules_2: autoDraw = True
3459.1924 	EXP 	New trial (rep=3, index=0): {'corrGoResp': None, 'shape': None}
3459.2115 	EXP 	text: autoDraw = False
3459.2115 	EXP 	rules_2: autoDraw = False
3459.2115 	EXP 	stopSignal: texRes = 128.0
3459.2115 	EXP 	goStim: image = 'squareblack.png'
3459.2115 	EXP 	fixation: autoDraw = True
3459.2115 	EXP 	rules: autoDraw = True
3459.7082 	EXP 	goStim: autoDraw = True
3459.7250 	EXP 	fixation: autoDraw = False
3459.9584 	EXP 	stopSignal: autoDraw = True
3460.1445 	DATA 	Keypress: left
3460.4742 	EXP 	stopSignal: autoDraw = False
3460.4768 	DATA 	Keypress: right
3460.7077 	EXP 	goStim: autoDraw = False
3461.7273 	EXP 	rules: autoDraw = False
3461.7273 	EXP 	fixation: autoDraw = False
3461.7273 	EXP 	goStim: autoDraw = False
3461.7273 	EXP 	stopSignal: autoDraw = False
3461.7273 	EXP 	rules: autoDraw = False
3461.7273 	EXP 	text: height = 0.05
3461.7273 	EXP 	text: height = 0.05
3461.7273 	EXP 	text: height = 0.05
3461.7273 	EXP 	text: text = 'There was a star'
3461.7273 	EXP 	text: autoDraw = True
3461.7273 	EXP 	rules_2: autoDraw = True
3462.2123 	EXP 	New trial (rep=3, index=1): {'corrGoResp': None, 'shape': None}
3462.2322 	EXP 	text: autoDraw = False
3462.2322 	EXP 	rules_2: autoDraw = False
3462.2322 	EXP 	text: autoDraw = False
3462.2322 	EXP 	rules_2: autoDraw = False
3462.2322 	EXP 	stopSignal: texRes = 128.0
3462.2322 	EXP 	goStim: image = 'circleblack.png'
3462.2322 	EXP 	fixation: autoDraw = True
3462.2322 	EXP 	rules: autoDraw = True
3462.7282 	EXP 	goStim: autoDraw = True
3462.7451 	EXP 	fixation: autoDraw = False
3462.9283 	EXP 	stopSignal: autoDraw = True
3463.0489 	DATA 	Keypress: left
3463.4275 	EXP 	stopSignal: autoDraw = False
3463.7304 	EXP 	goStim: autoDraw = False
3464.7472 	EXP 	rules: autoDraw = False
3464.7472 	EXP 	fixation: autoDraw = False
3464.7472 	EXP 	goStim: autoDraw = False
3464.7472 	EXP 	stopSignal: autoDraw = False
3464.7472 	EXP 	rules: autoDraw = False
3464.7472 	EXP 	text: height = 0.05
3464.7472 	EXP 	text: height = 0.05
3464.7472 	EXP 	text: height = 0.05
3464.7472 	EXP 	text: text = 'Correct'
3464.7472 	EXP 	text: autoDraw = True
3464.7472 	EXP 	rules_2: autoDraw = True
3465.2323 	EXP 	New trial (rep=3, index=2): {'corrGoResp': None, 'shape': None}
3465.2517 	EXP 	text: autoDraw = False
3465.2517 	EXP 	rules_2: autoDraw = False
3465.2517 	EXP 	text: autoDraw = False
3465.2517 	EXP 	rules_2: autoDraw = False
3465.2517 	EXP 	stopSignal: texRes = 128.0
3465.2517 	EXP 	goStim: image = 'squareblack.png'
3465.2517 	EXP 	fixation: autoDraw = True
3465.2517 	EXP 	rules: autoDraw = True
3465.7482 	EXP 	goStim: autoDraw = True
3465.7650 	EXP 	fixation: autoDraw = False
3465.9485 	EXP 	stopSignal: autoDraw = True
3466.2690 	DATA 	Keypress: right
3466.4489 	EXP 	stopSignal: autoDraw = False
3466.7479 	EXP 	goStim: autoDraw = False
3467.7670 	EXP 	rules: autoDraw = False
3467.7670 	EXP 	fixation: autoDraw = False
3467.7670 	EXP 	goStim: autoDraw = False
3467.7670 	EXP 	stopSignal: autoDraw = False
3467.7670 	EXP 	rules: autoDraw = False
3467.7670 	EXP 	text: text = 'Correct'
3467.7670 	EXP 	text: autoDraw = True
3467.7670 	EXP 	rules_2: autoDraw = True
