Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,test,left,circleblack.png,left,0.4812400080263614,0.25,go
1.0,test,left,circleblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.3638384938240051,0.3,stop
1.0,test,right,squareblack.png,,,0.25,stop
1.0,test,left,circleblack.png,left,0.397618368268013,0.3,go
1.0,test,left,circleblack.png,left,0.3388961963355541,0.3,go
1.0,test,left,circleblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.4569831527769565,0.35,go
1.0,test,right,squareblack.png,right,0.550987109541893,0.35,go
1.0,test,right,squareblack.png,right,0.5684996210038662,0.35,go
1.0,test,left,circleblack.png,left,0.4642399586737156,0.35,go
1.0,test,right,squareblack.png,right,0.4572507403790951,0.35,go
1.0,test,right,squareblack.png,right,0.454067725688219,0.35,go
1.0,test,left,circleblack.png,left,0.5144714117050171,0.35,go
1.0,test,left,circleblack.png,left,0.3895992487668991,0.35,go
1.0,test,right,squareblack.png,right,0.4223856851458549,0.35,stop
1.0,test,right,squareblack.png,right,0.4615770615637302,0.3,go
1.0,test,right,squareblack.png,right,0.4482295699417591,0.3,go
1.0,test,left,circleblack.png,left,0.4729094915091991,0.3,go
1.0,test,left,circleblack.png,,,0.3,stop
1.0,test,left,circleblack.png,left,0.3746213875710964,0.35,stop
1.0,test,right,squareblack.png,right,0.4416759870946407,0.3,stop
1.0,test,left,circleblack.png,left,0.5145546235144138,0.25,go
1.0,test,right,squareblack.png,,,0.25,stop
1.0,test,left,circleblack.png,left,0.557350367307663,0.3,go
1.0,test,left,circleblack.png,left,0.5440492071211338,0.3,go
1.0,test,left,circleblack.png,left,0.3648434542119503,0.3,go
1.0,test,right,squareblack.png,right,0.6387507878243923,0.3,go
1.0,test,right,squareblack.png,right,0.394686933606863,0.3,go
1.0,test,left,circleblack.png,left,0.3503151312470436,0.3,stop
1.0,test,left,circleblack.png,left,0.358071930706501,0.25,go
1.0,test,left,circleblack.png,left,0.4153891541063785,0.25,stop
1.0,test,right,squareblack.png,right,0.4482930414378643,0.2,stop
1.0,test,right,squareblack.png,right,0.5470225661993027,0.15,go
1.0,test,right,squareblack.png,right,0.4518909268081188,0.15,go
2.0,test,right,squareblack.png,right,0.7447237372398376,0.15,go
2.0,test,left,circleblack.png,,,0.15,stop
2.0,test,right,squareblack.png,,,0.2,stop
2.0,test,right,squareblack.png,right,0.4120800271630287,0.25,go
2.0,test,right,squareblack.png,right,0.51022107899189,0.25,go
2.0,test,left,circleblack.png,,,0.25,stop
2.0,test,right,squareblack.png,right,0.4630499482154846,0.3,stop
2.0,test,left,circleblack.png,left,0.4682705737650394,0.25,go
2.0,test,left,circleblack.png,left,0.4452707655727863,0.25,go
2.0,test,left,circleblack.png,left,0.4336939677596092,0.25,go
2.0,test,right,squareblack.png,right,0.407315582036972,0.25,go
2.0,test,left,circleblack.png,left,0.4769346937537193,0.25,go
2.0,test,left,circleblack.png,,,0.25,stop
2.0,test,left,circleblack.png,left,0.5507637709379196,0.3,go
2.0,test,right,squareblack.png,right,0.6141228899359703,0.3,go
2.0,test,left,circleblack.png,left,0.4509808607399463,0.3,stop
2.0,test,left,circleblack.png,left,0.4893056489527225,0.25,go
2.0,test,right,squareblack.png,right,0.5073725543916225,0.25,go
2.0,test,left,circleblack.png,left,0.5791672840714455,0.25,go
2.0,test,right,squareblack.png,right,0.6787610799074173,0.25,go
2.0,test,left,circleblack.png,left,0.6679599359631538,0.25,go
2.0,test,right,squareblack.png,,,0.25,stop
2.0,test,right,squareblack.png,,,0.3,stop
2.0,test,right,squareblack.png,right,0.684595912694931,0.35,go
2.0,test,left,circleblack.png,left,0.7844796851277351,0.35,go
2.0,test,left,circleblack.png,left,0.7269737124443054,0.35,go
2.0,test,left,circleblack.png,left,0.4939029067754745,0.35,go
2.0,test,left,circleblack.png,left,0.518431443721056,0.35,go
2.0,test,right,squareblack.png,right,0.6508801616728306,0.35,go
2.0,test,right,squareblack.png,right,0.6449804380536079,0.35,go
2.0,test,left,circleblack.png,,,0.35,stop
2.0,test,left,circleblack.png,left,0.5575912743806839,0.4,stop
2.0,test,right,squareblack.png,right,0.553435143083334,0.35,go
2.0,test,right,squareblack.png,,,0.35,stop
2.0,test,right,squareblack.png,right,0.5982517004013062,0.4,go
2.0,test,right,squareblack.png,,,0.4,stop
2.0,test,right,squareblack.png,right,0.5119158737361431,0.45,go
2.0,test,left,circleblack.png,left,0.6980470754206181,0.45,go
2.0,test,right,squareblack.png,,,0.45,stop
2.0,test,right,squareblack.png,right,0.5594379492104053,0.5,stop
2.0,test,left,circleblack.png,,,0.45,stop
2.0,test,left,circleblack.png,left,0.5130541324615479,0.5,go
2.0,test,left,circleblack.png,left,0.5757479444146156,0.5,go
2.0,test,left,circleblack.png,,,0.5,stop
2.0,test,left,circleblack.png,left,0.7257824018597603,0.55,go
2.0,test,right,squareblack.png,right,0.8114818967878819,0.55,go
2.0,test,right,squareblack.png,right,0.4116824455559253,0.55,go
2.0,test,right,squareblack.png,right,0.6892004497349262,0.55,go
3.0,test,right,squareblack.png,right,0.5012314282357693,0.55,go
3.0,test,left,circleblack.png,left,0.4179995767772198,0.55,go
3.0,test,right,squareblack.png,right,0.3895995318889618,0.55,go
3.0,test,right,squareblack.png,right,0.4320292994379997,0.55,stop
3.0,test,left,circleblack.png,left,0.570758942514658,0.5,stop
3.0,test,left,circleblack.png,left,0.4980194717645645,0.45,go
3.0,test,right,squareblack.png,right,0.4310881979763508,0.45,go
3.0,test,right,squareblack.png,right,0.343915656208992,0.45,go
3.0,test,left,circleblack.png,left,0.3144510760903358,0.45,stop
3.0,test,left,circleblack.png,left,0.4330573193728924,0.4,go
3.0,test,right,squareblack.png,right,0.3975367769598961,0.4,stop
3.0,test,left,circleblack.png,right,0.4147520735859871,0.35,go
3.0,test,left,circleblack.png,left,0.3039863035082817,0.35,stop
3.0,test,right,squareblack.png,right,0.4963289462029934,0.3,go
3.0,test,right,squareblack.png,right,0.3936115950345993,0.3,stop
3.0,test,left,circleblack.png,left,0.4253893233835697,0.25,go
3.0,test,right,squareblack.png,right,0.6615473479032516,0.25,go
3.0,test,left,circleblack.png,left,0.4686232842504978,0.25,go
3.0,test,left,circleblack.png,left,0.4248743765056133,0.25,go
3.0,test,left,circleblack.png,left,0.6333178617060184,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.3883862718939781,0.3,go
3.0,test,right,squareblack.png,right,0.3165710307657718,0.3,stop
3.0,test,right,squareblack.png,right,0.4681215621531009,0.25,go
3.0,test,right,squareblack.png,right,0.4930520430207252,0.25,go
3.0,test,right,squareblack.png,right,0.3978826217353344,0.25,stop
3.0,test,left,circleblack.png,left,0.693743109703064,0.2,go
3.0,test,right,squareblack.png,,,0.2,stop
3.0,test,right,squareblack.png,right,0.4955028928816318,0.25,go
3.0,test,right,squareblack.png,right,0.5812622532248497,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.5336991213262081,0.3,go
3.0,test,left,circleblack.png,left,0.6335525773465633,0.3,go
3.0,test,left,circleblack.png,left,0.5590540617704391,0.3,go
3.0,test,left,circleblack.png,,,0.3,stop
3.0,test,left,circleblack.png,left,0.3906850628554821,0.35,go
3.0,test,right,squareblack.png,,,0.35,stop
3.0,test,right,squareblack.png,right,0.4932337775826454,0.4,stop
3.0,test,left,circleblack.png,left,0.6727535389363766,0.35,go
3.0,test,left,circleblack.png,,,0.35,stop
3.0,test,left,circleblack.png,left,0.4644850641489029,0.4,stop
3.0,test,left,circleblack.png,left,0.4795794188976288,0.35,go
3.0,test,left,circleblack.png,left,0.3100397288799286,0.35,go
3.0,test,right,squareblack.png,right,0.4331913478672504,0.35,go
3.0,test,right,squareblack.png,right,0.343875128775835,0.35,go
3.0,test,left,circleblack.png,left,0.6428509391844273,0.35,go
3.0,test,right,squareblack.png,right,0.719817753881216,0.35,go
3.0,test,right,squareblack.png,right,0.3753702417016029,0.35,go
