Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,left,circleblack.png,right,1.537682205438614,0.35,go
1.0,practice,right,squareblack.png,,,0.35,stop
1.0,practice,left,circleblack.png,,,0.4,stop
1.0,practice,right,squareblack.png,,,0.45,go
1.0,practice,left,circleblack.png,,,0.45,stop
1.0,practice,right,squareblack.png,right,0.7532480508089066,0.5,go
1.0,practice,left,circleblack.png,,,0.5,go
1.0,practice,right,squareblack.png,left,0.356625534594059,0.5,stop
1.0,practice,right,squareblack.png,right,0.4912538230419159,0.45,go
1.0,practice,left,circleblack.png,left,0.3601154759526253,0.45,go
1.0,practice,left,circleblack.png,right,0.2382008507847786,0.45,go
1.0,practice,right,squareblack.png,right,0.379902645945549,0.45,go
1.0,practice,right,squareblack.png,right,0.408275619149208,0.45,go
1.0,practice,left,circleblack.png,left,0.2771202549338341,0.45,stop
1.0,practice,right,squareblack.png,left,0.5274674370884895,0.4,go
1.0,practice,right,squareblack.png,right,0.3677974864840507,0.4,go
1.0,practice,right,squareblack.png,right,0.3860932886600494,0.4,stop
1.0,practice,left,circleblack.png,left,0.4079815000295639,0.35,go
1.0,practice,left,circleblack.png,left,0.4977474063634872,0.35,go
1.0,practice,right,squareblack.png,right,0.3750659674406051,0.35,stop
1.0,practice,right,squareblack.png,right,0.4568132683634758,0.3,go
1.0,practice,left,circleblack.png,left,0.4408558905124664,0.3,go
1.0,practice,left,circleblack.png,left,0.5396038889884949,0.3,stop
1.0,practice,left,circleblack.png,left,0.5954425632953644,0.25,go
1.0,test,left,circleblack.png,left,0.478879876434803,0.25,go
1.0,test,right,squareblack.png,right,0.812814474105835,0.25,go
1.0,test,right,squareblack.png,right,0.3889027535915375,0.25,stop
1.0,test,left,circleblack.png,left,0.3845778331160545,0.2,go
1.0,test,left,circleblack.png,left,0.3983002752065658,0.2,go
1.0,test,right,squareblack.png,right,0.8689353242516518,0.2,go
1.0,test,left,circleblack.png,,,0.2,stop
1.0,test,right,squareblack.png,right,0.4612350985407829,0.25,go
1.0,test,left,circleblack.png,left,0.3867517784237861,0.25,go
1.0,test,right,squareblack.png,right,0.4339392408728599,0.25,go
1.0,test,right,squareblack.png,right,0.5180373638868332,0.25,stop
1.0,test,left,circleblack.png,left,0.4423788487911224,0.2,stop
1.0,test,right,squareblack.png,right,0.3142329603433609,0.15,go
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,right,squareblack.png,right,0.4907148703932762,0.2,go
1.0,test,left,circleblack.png,left,0.6784510165452957,0.2,go
1.0,test,left,circleblack.png,left,0.9452671334147452,0.2,go
1.0,test,left,circleblack.png,left,0.3779920116066932,0.2,go
1.0,test,right,squareblack.png,,,0.2,stop
1.0,test,right,squareblack.png,right,0.387875385582447,0.25,go
1.0,test,left,circleblack.png,,,0.25,stop
1.0,test,right,squareblack.png,right,0.383456639945507,0.3,go
1.0,test,right,squareblack.png,right,0.3219569995999336,0.3,stop
1.0,test,left,circleblack.png,left,0.5891308337450027,0.25,go
1.0,test,right,squareblack.png,right,0.6574717983603477,0.25,go
1.0,test,right,squareblack.png,right,0.3343812897801399,0.25,go
1.0,test,left,circleblack.png,left,0.4407069906592369,0.25,go
1.0,test,left,circleblack.png,left,0.3892777562141418,0.25,stop
1.0,test,left,circleblack.png,,,0.2,stop
1.0,test,left,circleblack.png,left,0.5566519722342491,0.25,go
1.0,test,right,squareblack.png,right,0.4838710427284241,0.25,go
1.0,test,left,circleblack.png,left,0.9902769029140472,0.25,go
1.0,test,right,squareblack.png,right,0.3185673430562019,0.25,go
1.0,test,right,squareblack.png,,,0.25,stop
1.0,test,right,squareblack.png,,,0.3,stop
1.0,test,left,circleblack.png,left,0.5781109556555748,0.35,go
1.0,test,right,squareblack.png,right,0.502701073884964,0.35,stop
1.0,test,left,circleblack.png,,,0.3,stop
1.0,test,right,squareblack.png,right,0.7622469142079353,0.35,go
1.0,test,right,squareblack.png,right,0.5132800862193108,0.35,go
1.0,test,right,squareblack.png,,,0.35,stop
1.0,test,right,squareblack.png,right,0.7257663980126381,0.4,go
1.0,test,left,circleblack.png,left,0.5080672055482864,0.4,stop
1.0,test,left,circleblack.png,left,0.6150874421000481,0.35,go
1.0,test,left,circleblack.png,left,0.4414749220013618,0.35,go
1.0,test,right,squareblack.png,right,0.3467272222042084,0.35,go
1.0,test,left,circleblack.png,left,0.921687327325344,0.35,go
1.0,test,left,circleblack.png,left,0.7886137962341309,0.35,go
2.0,test,right,squareblack.png,right,0.613581970334053,0.35,go
2.0,test,right,squareblack.png,right,0.4183597713708877,0.35,go
2.0,test,right,squareblack.png,right,0.4725240245461464,0.35,stop
2.0,test,right,squareblack.png,right,0.578795462846756,0.3,stop
2.0,test,right,squareblack.png,right,0.6714360937476158,0.25,go
2.0,test,left,circleblack.png,left,0.3934329822659492,0.25,go
2.0,test,left,circleblack.png,left,0.3495093360543251,0.25,stop
2.0,test,left,circleblack.png,left,0.4782308489084244,0.2,go
2.0,test,left,circleblack.png,left,0.4188258573412895,0.2,go
2.0,test,left,circleblack.png,left,0.3965510725975036,0.2,go
2.0,test,right,squareblack.png,right,0.6326058954000473,0.2,go
2.0,test,left,circleblack.png,,,0.2,stop
2.0,test,left,circleblack.png,,,0.25,stop
2.0,test,right,squareblack.png,,,0.3,stop
2.0,test,left,circleblack.png,,,0.35,stop
2.0,test,right,squareblack.png,right,0.4311253949999809,0.4,go
2.0,test,left,circleblack.png,left,0.7200102731585503,0.4,go
2.0,test,right,squareblack.png,right,0.569078117609024,0.4,go
2.0,test,right,squareblack.png,right,0.5184842571616173,0.4,stop
2.0,test,right,squareblack.png,right,0.3834754824638366,0.35,go
2.0,test,left,circleblack.png,left,0.549321137368679,0.35,go
2.0,test,left,circleblack.png,left,0.5512304455041885,0.35,go
2.0,test,right,squareblack.png,right,0.475993700325489,0.35,go
2.0,test,left,circleblack.png,left,0.5734145641326904,0.35,go
2.0,test,right,squareblack.png,,,0.35,stop
2.0,test,left,circleblack.png,left,0.9397844597697258,0.4,go
2.0,test,left,circleblack.png,left,0.3580512627959251,0.4,go
2.0,test,left,circleblack.png,left,0.3596263080835342,0.4,go
2.0,test,right,squareblack.png,right,0.2839272320270538,0.4,go
2.0,test,left,circleblack.png,,,0.4,stop
2.0,test,right,squareblack.png,right,0.4979441910982132,0.45,go
2.0,test,left,circleblack.png,,,0.45,go
2.0,test,right,squareblack.png,right,0.3258139863610267,0.45,go
2.0,test,right,squareblack.png,right,0.3205490782856941,0.45,stop
2.0,test,right,squareblack.png,right,0.3132900968194008,0.4,go
2.0,test,left,circleblack.png,left,0.3516301289200783,0.4,stop
2.0,test,right,squareblack.png,right,0.3974777981638908,0.35,go
2.0,test,left,circleblack.png,left,0.4301962703466415,0.35,go
2.0,test,right,squareblack.png,right,0.7049001380801201,0.35,go
2.0,test,left,circleblack.png,left,0.4334103837609291,0.35,go
2.0,test,right,squareblack.png,right,0.3264360874891281,0.35,go
2.0,test,left,circleblack.png,right,0.5338146984577179,0.35,go
2.0,test,left,circleblack.png,left,0.3679162114858627,0.35,stop
2.0,test,left,circleblack.png,left,0.4737363755702972,0.3,stop
2.0,test,left,circleblack.png,left,0.4146396815776825,0.25,go
2.0,test,right,squareblack.png,right,0.4908769130706787,0.25,stop
2.0,test,right,squareblack.png,,,0.2,stop
2.0,test,right,squareblack.png,right,0.5225006565451622,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,right,0.3325280770659446,0.3,go
3.0,test,left,circleblack.png,left,0.4479419067502022,0.3,go
3.0,test,left,circleblack.png,left,0.4248073846101761,0.3,go
3.0,test,left,circleblack.png,left,0.3374399393796921,0.3,go
3.0,test,left,circleblack.png,left,0.3442283570766449,0.3,go
3.0,test,right,squareblack.png,right,0.346072606742382,0.3,stop
3.0,test,right,squareblack.png,right,0.3088348433375358,0.25,go
3.0,test,right,squareblack.png,right,0.3705480396747589,0.25,go
3.0,test,right,squareblack.png,right,0.3645180687308311,0.25,stop
3.0,test,left,circleblack.png,,,0.2,stop
3.0,test,right,squareblack.png,right,0.5241025611758232,0.25,go
3.0,test,right,squareblack.png,right,0.4216654002666473,0.25,go
3.0,test,left,circleblack.png,,,0.25,stop
3.0,test,right,squareblack.png,,,0.3,stop
3.0,test,right,squareblack.png,,,0.35,go
