corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 1,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,goResp.rt,text.started,rules_2.started,text.stopped,rules_2.stopped,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,Phase,Block,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,goResp_test.rt,EndingSSD,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,3,2,14,0,,,,,,,,,3059.5124282240868,go,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0016847625374794006,0.4896518364548683,,3062.0146451741457,test,1,,,,,,,3059.531140036881,3060.0445332974195,3060.0280683487654,3060.0280683487654,3060.2281433194876,3060.7286182567477,3061.029077038169,3062.0337692648172,right,1,0.4907148703932762,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,3,3,15,3,,,,,,,,,3062.015096716583,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0017230287194252014,0.4898449778556824,,3064.517335690558,test,1,,,,,,,3062.0337692648172,3062.547638244927,3062.53063185513,3062.53063185513,3062.7308151572943,3063.2312413603067,3063.5318175926805,3064.5362165495753,left,1,0.6784510165452957,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,4,0,16,3,,,,,,,,,3064.5177881792188,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0013187006115913391,0.489951953291893,,3067.020036265254,test,1,,,,,,,3064.5362165495753,3065.050393514335,3065.033572115004,3065.033572115004,3065.233686052263,3065.734186142683,3066.03456877172,3067.038862451911,left,1,0.9452671334147453,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,4,1,17,2,,,,,,,,,3067.020483151078,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0012534558773040771,0.4899440184235573,,3069.522821225226,test,1,,,,,,,3067.038862451911,3067.5529986172915,3067.5361441001296,3067.5361441001296,3067.736320488155,3068.237065769732,3068.536743544042,3069.5417905151844,left,1,0.37799201160669327,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,4,2,18,1,,,,,,,,,3069.523255608976,stop,squareblack.png,right,0.2,,,,,,,,,,,,,,,,,,0.0016223564743995667,0.4898555725812912,0.6902715042233467,3072.0257255584,test,1,,,,,,,3069.5417905151844,3070.0555662438273,3070.0392157435417,3070.0392157435417,3070.2392175123096,3070.739652775228,3071.040018208325,3072.0443636775017,None,0,,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,4,3,19,3,,,,,,,,,3072.0261717140675,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0012095794081687927,0.4899519234895706,,3074.5285248830914,test,1,,,,,,,3072.0443636775017,3072.5586059615016,3072.541723780334,3072.541723780334,3072.79209818691,3073.293410219252,3073.5426560267806,3074.547864690423,right,1,0.38787538558244705,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,5,0,20,1,,,,,,,,,3074.5289791226387,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.002019323408603668,0.48959317058324814,0.7401478961110115,3077.031383998692,test,1,,,,,,,3074.547864690423,3075.0611959025264,3075.0446882024407,3075.0446882024407,3075.2947750613093,3075.795427277684,3076.04563832283,3077.050661161542,None,0,,0.3,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,5,1,21,1,,,,,,,,,3077.0318330079317,go,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0016444772481918335,0.48968128859996796,,3079.533894509077,test,1,,,,,,,3077.050661161542,3077.563870988786,3077.547425441444,3077.547425441444,3077.8474919497967,3078.3475241810083,3078.54780010134,3079.552528247237,right,1,0.38345663994550705,0.3,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,5,2,22,2,,,,,,,,,3079.5343341827393,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0012230053544044495,0.4897170066833496,0.7901345491409302,3082.0369113460183,test,1,,,,,,,3079.552528247237,3080.066597111523,3080.0500146970153,3080.0500146970153,3080.3503782972693,3080.8502752929926,3081.051061615348,3082.05600502342,right,1,0.3219569995999336,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,5,3,23,2,,,,,,,,,3082.0373574644327,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0019379854202270508,0.4896702244877815,,3084.5393959209323,test,1,,,,,,,3082.05600502342,3082.569565050304,3082.5527066662908,3082.5527066662908,3082.8031246215105,3083.3067883104086,3083.553769595921,3084.5581430718303,left,1,0.5891308337450027,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,6,0,24,2,,,,,,,,,3084.53983489424,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0017072036862373352,0.4901970773935318,,3087.0423791632056,test,1,,,,,,,3084.5581430718303,3085.0722695738077,3085.055570885539,3085.055570885539,3085.3062325417995,3085.8064725399017,3086.056438907981,3087.0611875653267,right,1,0.6574717983603477,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,6,1,25,3,,,,,,,,,3087.0428278148174,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0013356134295463562,0.48949794471263885,,3089.5452066734433,test,1,,,,,,,3087.0611875653267,3087.574825182557,3087.55825330317,3087.55825330317,3087.808521643281,3088.3089253529906,3088.5593219175935,3089.564426422119,right,1,0.3343812897801399,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,6,2,26,1,,,,,,,,,3089.5456511974335,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.001981303095817566,0.48963796347379684,,3092.0480331107974,test,1,,,,,,,3089.564426422119,3090.077872939408,3090.061222434044,3090.061222434044,3090.3115652799606,3090.8110402598977,3091.0616799220443,3092.0670439600945,left,1,0.4407069906592369,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,6,3,27,0,,,,,,,,,3092.0484876930714,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0014180988073349,0.4895841106772423,0.7398484647274017,3094.5505333319306,test,1,,,,,,,3092.0670439600945,3092.5807516872883,3092.5637981146574,3092.5637981146574,3092.8140993341804,3093.31499119848,3093.5643365308642,3094.569401331246,left,1,0.38927775621414185,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,7,0,28,3,,,,,,,,,3094.5509894415736,stop,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0012895241379737854,0.49017784744501114,0.6899754777550697,3097.0533804371953,test,1,,,,,,,3094.569401331246,3095.083277888596,3095.0667981877923,3095.0667981877923,3095.2669004276395,3095.7671582996845,3096.067691475153,3097.072365909815,None,0,,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,7,1,29,0,,,,,,,,,3097.0538275316358,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0013620629906654358,0.4898063614964485,,3099.555871129036,test,1,,,,,,,3097.072365909815,3097.585889428854,3097.5694121792912,3097.5694121792912,3097.8195771872997,3098.3201512917876,3098.570212468505,3099.5748202055693,left,1,0.5566519722342491,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,7,2,30,1,,,,,,,,,3099.556335389614,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0016614124178886414,0.4898954927921295,,3102.058703869581,test,1,,,,,,,3099.5748202055693,3100.0886112600565,3100.0720984116197,3100.0720984116197,3100.3221997991204,3100.8228212222457,3101.0726647153497,3102.0777866989374,right,1,0.4838710427284241,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,7,3,31,2,,,,,,,,,3102.0591940507293,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0017583966255187988,0.48977817595005035,,3104.561599768698,test,1,,,,,,,3102.0777866989374,3102.5915487483144,3102.574737288058,3102.574737288058,3102.8250783607364,3103.325531296432,3103.5759996771812,3104.5809153988957,left,1,0.9902769029140472,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,0,32,0,,,,,,,,,3104.5620560497046,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0017042383551597595,0.4894816428422928,,3107.0643483921885,test,1,,,,,,,3104.5809153988957,3105.0944029688835,3105.0775652974844,3105.0775652974844,3105.32786270231,3105.827877059579,3106.0785076394677,3107.0834089815617,right,1,0.31856734305620193,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,8,1,33,0,,,,,,,,,3107.0647844597697,stop,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0013754218816757202,0.4897395446896553,0.7400158047676086,3109.567239150405,test,1,,,,,,,3107.0834089815617,3107.5973271876574,3107.580202244222,3107.580202244222,3107.8307840004563,3108.331224113703,3108.58150562644,3109.5868567600846,None,0,,0.3,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,8,2,34,2,,,,,,,,,3109.5676778554916,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.002047598361968994,0.48860476166009903,0.7888869643211365,3112.070100173354,test,1,,,,,,,3109.5868567600846,3110.099896147847,3110.0832282677293,3110.0832282677293,3110.383613668382,3110.884199999273,3111.084552578628,3112.089363820851,None,0,,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,8,3,35,2,,,,,,,,,3112.070550069213,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.001960545778274536,0.4896351471543312,,3114.57250610739,test,1,,,,,,,3112.089363820851,3112.6025409325957,3112.5858694687486,3112.5858694687486,3112.9362357333302,3113.4369166865945,3113.586630962789,3114.591299891472,left,1,0.5781109556555748,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,9,0,36,1,,,,,,,,,3114.5729394182563,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.001684725284576416,0.4902341440320015,0.8404007032513618,3117.075490117073,test,1,,,,,,,3114.591299891472,3115.105360150337,3115.0889105647802,3115.0889105647802,3115.439246326685,3115.9381610527635,3116.0892518237233,3117.094542771578,right,1,0.502701073884964,0.3,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,9,1,37,1,,,,,,,,,3117.075933881104,stop,circleblack.png,left,0.3,,,,,,,,,,,,,,,,,,0.0018317624926567078,0.4896637499332428,0.7904831022024155,3119.577985547483,test,1,,,,,,,3117.094542771578,3117.6079802513123,3117.591342307627,3117.591342307627,3117.891652330756,3118.3923176825047,3118.5927296951413,3119.5970187336206,None,0,,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,9,2,38,0,,,,,,,,,3119.578420512378,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0016970932483673096,0.4899829253554344,,3122.080854281783,test,1,,,,,,,3119.5970187336206,3120.1106401085854,3120.094004996121,3120.094004996121,3120.444393776357,3120.945120200515,3121.0950753837824,3122.0991299524903,right,1,0.7622469142079353,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,9,3,39,3,,,,,,,,,3122.081311248243,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0011823326349258423,0.49003563821315765,,3124.5836224779487,test,1,,,,,,,3122.0991299524903,3122.613475896418,3122.5968107506633,3122.5968107506633,3122.9472692608833,3123.447088561952,3123.597642853856,3124.6021889820695,right,1,0.5132800862193108,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,0,40,0,,,,,,,,,3124.584075294435,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012585967779159546,0.489732950925827,0.8402014151215553,3127.0862937048078,test,1,,,,,,,3124.6021889820695,3125.1163519620895,3125.0997421592474,3125.0997421592474,3125.449970752001,3125.9506373256445,3126.1005697622895,3127.104936994612,None,0,,0.4,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,10,1,41,2,,,,,,,,,3127.0867336392403,go,squareblack.png,right,0.4,,,,,,,,,,,,,,,,,,0.0012328997254371643,0.4896644800901413,,3129.589056201279,test,1,,,,,,,3127.104936994612,3127.619064517319,3127.602352268994,3127.602352268994,3128.002680942416,3128.5072193667293,3128.6033376976848,3129.6084082499146,right,1,0.7257663980126381,0.4,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,10,2,42,0,,,,,,,,,3129.5894904881716,stop,circleblack.png,left,0.4,,,,,,,,,,,,,,,,,,0.0017781034111976624,0.48992180079221725,0.8895111009478569,3132.091982036829,test,1,,,,,,,3129.6084082499146,3130.1219937354326,3130.105798728764,3130.105798728764,3130.505342684686,3131.0063470825553,3131.106295891106,3132.1103527098894,left,1,0.5080672055482864,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,10,3,43,3,,,,,,,,,3132.0924162119627,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012804120779037476,0.4899776950478554,,3134.594628766179,test,1,,,,,,,3132.1103527098894,3132.624553978443,3132.607916921377,3132.607916921377,3132.9586431011558,3133.459021151066,3133.6084143444896,3134.61337916553,left,1,0.6150874421000481,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,11,0,44,2,,,,,,,,,3134.595081537962,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012987703084945679,0.4897747039794922,,3137.097593277693,test,1,,,,,,,3134.61337916553,3135.127338320017,3135.1107664704323,3135.1107664704323,3135.461257457733,3135.961204789579,3136.111246138811,3137.116847537458,left,1,0.44147492200136185,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,11,1,45,3,,,,,,,,,3137.0980367660522,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0017789602279663086,0.4897870793938637,,3139.600259207189,test,1,,,,,,,3137.116847537458,3137.6304824203253,3137.6134296506643,3137.6134296506643,3137.964478261769,3138.4635595828295,3138.6139150485396,3139.6192459389567,right,1,0.3467272222042084,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,0,0,0,0,11,2,46,2,,,,,,,,,3139.600710824132,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0017856508493423462,0.4896843060851097,,3142.102794520557,test,1,,,,,,,3139.6192459389567,3140.1329148337245,3140.116432495415,3140.116432495415,3140.4665562212467,3140.967147037387,3141.1175085306168,3142.1213387548923,left,1,0.9216873273253441,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,0,0,0,0,11,3,47,0,,,,,,,,,3142.103242918849,go,circleblack.png,left,0.35,,,,,,,,,,,,,,,,,,0.0012517869472503662,0.4898364767432213,,3144.605692215264,test,1,,,,,,,3142.1213387548923,3142.6356035023928,3142.618936650455,3142.618936650455,3142.969254657626,3143.4698157534003,3143.6200171858072,3144.6263476610184,left,1,0.7886137962341309,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
,,,,,,,,,,0,0,0,0,,,,,,"[{'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'left', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'right', 'condition': 'go'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3144.6263476610184,3144.6263476610184,return,3.916695438325405,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,3148.567717857659,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.001805916428565979,0.4986511766910553,,3151.0796493962407,test,2,,,,,,,3148.5875783339143,3149.0929782167077,3149.0929782167077,3149.0929782167077,3149.4431386962533,3149.943691186607,3150.0939708426595,3151.098894432187,right,1,0.613581970334053,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,0,1,1,0,,,,,,,,,3151.0801860541105,go,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0013436824083328247,0.4895905628800392,,3153.5824780389667,test,2,,,,,,,3151.098894432187,3151.612521879375,3151.595504745841,3151.595504745841,3151.945821635425,3152.445859901607,3152.596379891038,3153.6009510606527,right,1,0.41835977137088776,0.35,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,1,0,1,0,0,2,2,1,,,,,,,,,3153.582914315164,stop,squareblack.png,right,0.35,,,,,,,,,,,,,,,,,,0.0012811124324798584,0.48940564692020416,0.8399433940649033,3156.085386246443,test,2,,,,,,,3153.6009510606527,3154.1150685101748,3154.098512507975,3154.098512507975,3154.449112854898,3154.965696282685,3155.0989559590816,3156.103877425194,right,1,0.4725240245461464,0.3,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,1,0,1,0,0,3,3,2,,,,,,,,,3156.0858278647065,stop,squareblack.png,right,0.3,,,,,,,,,,,,,,,,,,0.0013322606682777405,0.4895592927932739,0.7899940609931946,3158.587772488594,test,2,,,,,,,3156.103877425194,3156.617823086679,3156.60135769099,3156.60135769099,3156.9013426676393,3157.4019199088216,3157.601719327271,3158.6066395267844,right,1,0.578795462846756,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,0,4,0,,,,,,,,,3158.5882079079747,go,squareblack.png,right,0.25,,,,,,,,,,,,,,,,,,0.0012973099946975708,0.4896812364459038,,3161.0907090604305,test,2,,,,,,,3158.6066395267844,3159.120330236852,3159.104141071439,3159.104141071439,3159.3542407751083,3159.8545592427254,3160.1049673333764,3161.109924264252,right,1,0.6714360937476158,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,1,0,1,0,1,1,5,3,,,,,,,,,3161.091146759689,go,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0018853247165679932,0.48996537923812866,,3163.593550607562,test,2,,,,,,,3161.109924264252,3161.623286791146,3161.606573522091,3161.606573522091,3161.8569388613105,3162.356121517718,3162.606792151928,3163.612881362438,left,1,0.39343298226594925,0.25,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
None,None,,,,,,,,,1,0,1,0,1,2,6,2,,,,,,,,,3163.5940158218145,stop,circleblack.png,left,0.25,,,,,,,,,,,,,,,,,,0.0014189183712005615,0.4892391338944435,0.7393921539187431,3166.095959328115,test,2,,,,,,,3163.612881362438,3164.126026250422,3164.109622232616,3164.109622232616,3164.3595781102777,3164.8607313632965,3165.109951071441,3166.1150780394673,left,1,0.3495093360543251,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,3,7,0,,,,,,,,,3166.0963899195194,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.0013516172766685486,0.48960208147764206,,3168.598773881793,test,2,,,,,,,3166.1150780394673,3166.628961071372,3166.611947596073,3166.611947596073,3166.812166802585,3167.3128007799387,3167.6131191924214,3168.6175822913647,left,1,0.4782308489084244,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,2,0,8,0,,,,,,,,,3168.5992172285914,go,circleblack.png,left,0.2,,,,,,,,,,,,,,,,,,0.00124436616897583,0.489695280790329,,3171.1015973240137,test,2,,,,,,,3168.6175822913647,3169.131461247802,3169.1151614412665,3169.1151614412665,3169.314994648099,3169.815747335553,3170.115375086665,3171.1203204095364,left,1,0.4188258573412895,0.2,,,,,,,,,,,s037,001,2024-09-26_10h15.16.231,simplestop_skeleton,2022.2.2,59.6590504449324,
