Block,Phase,correctResponse,goStim,response,rt,ssd,trialType
1.0,practice,right,squareblack.png,left,0.9747724533081056,0.35,go
1.0,practice,right,squareblack.png,right,0.5563702136278152,0.35,stop
1.0,practice,right,squareblack.png,right,0.4883003756403923,0.3,go
1.0,practice,left,circleblack.png,left,0.4121341630816459,0.3,stop
1.0,practice,right,squareblack.png,right,0.705131471157074,0.25,go
1.0,practice,left,circleblack.png,left,0.7567888647317886,0.25,go
1.0,practice,left,circleblack.png,left,0.5271913260221481,0.25,go
1.0,practice,right,squareblack.png,right,0.4076518788933754,0.25,go
1.0,practice,left,circleblack.png,left,0.4440176412463188,0.25,go
1.0,practice,left,circleblack.png,left,0.4069744646549225,0.25,stop
1.0,practice,left,circleblack.png,left,0.8211219906806946,0.2,go
1.0,practice,right,squareblack.png,right,0.456525444984436,0.2,stop
1.0,practice,right,squareblack.png,,,0.15,stop
1.0,practice,right,squareblack.png,right,0.4342757537961006,0.2,go
1.0,practice,left,circleblack.png,left,0.446466401219368,0.2,stop
1.0,practice,right,squareblack.png,right,0.4742969274520874,0.15,go
1.0,practice,right,squareblack.png,right,0.4531674683094024,0.15,go
1.0,practice,left,circleblack.png,,,0.15,stop
1.0,practice,left,circleblack.png,left,0.610846683382988,0.2,go
1.0,practice,left,circleblack.png,left,0.5413745120167732,0.2,go
1.0,practice,right,squareblack.png,right,0.4734986200928688,0.2,stop
1.0,practice,right,squareblack.png,right,0.3964037373661995,0.15,go
1.0,practice,left,circleblack.png,left,0.3436348959803581,0.15,go
1.0,practice,left,circleblack.png,left,0.4619105681777,0.15,go
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,right,squareblack.png,right,0.3981697186827659,0.2,go
1.0,test,right,squareblack.png,right,0.3774807229638099,0.2,go
1.0,test,right,squareblack.png,right,0.3639463558793068,0.2,stop
1.0,test,right,squareblack.png,left,0.3503923937678337,0.15,go
1.0,test,left,circleblack.png,left,0.350387379527092,0.15,go
1.0,test,left,circleblack.png,left,0.3762230798602104,0.15,go
1.0,test,right,squareblack.png,right,0.4366104677319526,0.15,stop
1.0,test,left,circleblack.png,,,0.1,stop
1.0,test,left,circleblack.png,left,0.523787185549736,0.15,go
1.0,test,right,squareblack.png,right,0.5237843617796898,0.15,go
1.0,test,left,circleblack.png,left,0.5571776479482651,0.15,go
1.0,test,right,squareblack.png,right,0.3929129540920257,0.15,go
1.0,test,right,squareblack.png,right,0.5685594975948334,0.15,go
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,left,circleblack.png,left,0.5941272228956223,0.2,go
1.0,test,left,circleblack.png,,,0.2,stop
1.0,test,right,squareblack.png,right,0.4138853549957275,0.25,stop
1.0,test,right,squareblack.png,right,0.5305208191275597,0.2,go
1.0,test,right,squareblack.png,,,0.2,stop
1.0,test,left,circleblack.png,left,0.6456949561834335,0.25,go
1.0,test,left,circleblack.png,left,0.436198353767395,0.25,go
1.0,test,right,squareblack.png,right,0.4389367252588272,0.25,go
1.0,test,left,circleblack.png,left,0.5024047270417213,0.25,go
1.0,test,left,circleblack.png,left,0.4413844868540764,0.25,go
1.0,test,left,circleblack.png,left,0.480795256793499,0.25,go
1.0,test,right,squareblack.png,right,0.6579423695802689,0.25,go
1.0,test,left,circleblack.png,right,0.4031007811427116,0.25,go
1.0,test,left,circleblack.png,left,0.5705317929387093,0.25,go
1.0,test,right,squareblack.png,right,0.5730275064706802,0.25,go
1.0,test,right,squareblack.png,right,0.511857271194458,0.25,stop
1.0,test,left,circleblack.png,left,0.4177905172109604,0.2,stop
1.0,test,right,squareblack.png,right,0.4106617048382759,0.15,go
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,right,squareblack.png,right,0.4443478807806968,0.2,stop
1.0,test,right,squareblack.png,right,0.5979253202676773,0.15,go
1.0,test,left,circleblack.png,left,0.5685063377022743,0.15,go
1.0,test,right,squareblack.png,right,0.5250096842646599,0.15,go
1.0,test,left,circleblack.png,,,0.15,stop
1.0,test,right,squareblack.png,right,0.5832880288362503,0.2,stop
1.0,test,left,circleblack.png,left,0.5218570530414581,0.15,go
1.0,test,right,squareblack.png,right,0.4568115174770355,0.15,go
1.0,test,left,circleblack.png,left,0.5031918063759804,0.15,go
1.0,test,right,squareblack.png,,,0.15,stop
1.0,test,left,circleblack.png,,,0.2,stop
1.0,test,right,squareblack.png,right,0.5306834056973457,0.25,go
1.0,test,left,circleblack.png,left,0.5853635668754578,0.25,go
1.0,test,right,squareblack.png,right,0.4909204617142677,0.25,go
