corrGoResp,shape,practiceBlocks.thisRepN,practiceBlocks.thisTrialN,practiceBlocks.thisN,practiceBlocks.thisIndex,practiceTrials.thisRepN,practiceTrials.thisTrialN,practiceTrials.thisN,practiceTrials.thisIndex,stopBlocks.thisRepN,stopBlocks.thisTrialN,stopBlocks.thisN,stopBlocks.thisIndex,testTrials.thisRepN,testTrials.thisTrialN,testTrials.thisN,testTrials.thisIndex,stopPracTrialList,Test Block: 0,welcome.started,start_exp.started,start_exp.keys,start_exp.rt,instrStopText.started,start_prac.started,StartTrialTimeStamp,trialType,goStim,correctResponse,ssd,fixation.started,rules.started,goStim.started,goResp.started,fixation.stopped,stopSignal.started,stopSignal.stopped,goStim.stopped,goResp.stopped,rules.stopped,goResp.keys,goResp.corr,text.started,rules_2.started,fixationOnset,goStimOnset,stopSignalOnset,EndTrialTimeStamp,text.stopped,rules_2.stopped,goResp.rt,text_5.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp.started,testText.started,test_fixation.started,test_fixation.stopped,goStim_test.started,goResp_test.started,stopSignal_test.started,stopSignal_test.stopped,goStim_test.stopped,goResp_test.stopped,goResp_test.keys,goResp_test.corr,EndingSSD,goResp_test.rt,Test Block: 1,text_6.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,Test Block: 2,Test Block: 3,ending_text.started,end_resp.started,end_resp.keys,end_resp.rt,participant,session,date,expName,psychopyVersion,frameRate,
None,None,,,,,,,,,1,0,1,0,1,2,6,2,,,,,,,,,2043.1422238498926,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.0016547106206417084,0.48940203338861465,0.6895549967885017,2045.6441043801606,,,,,,,,,,2043.1608003079891,2043.6744983680546,2043.6576000154018,2043.6576000154018,2043.8578481338918,2044.3582905754447,2044.6583242230117,2045.6630602441728,m,0,0.2,0.5293866917490959,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,1,3,7,0,,,,,,,,,2045.6444165110588,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0017634592950344086,0.490265391767025,0.690611444413662,2048.146877884865,,,,,,,,,,2045.6630602441728,2046.177016183734,2046.1602840460837,2046.1602840460837,2046.3605774827302,2046.859570313245,2047.1611300595105,2048.166097369045,z,0,0.2,0.32532579079270363,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,2,0,8,3,,,,,,,,,2048.1472058854997,stop,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.0018458925187587738,0.4901205748319626,0.6902873627841473,2050.650081500411,,,,,,,,,,2048.166097369045,2048.679874997586,2048.6629090867937,2048.6629090867937,2048.8631567955017,2049.363007325679,2049.664149746299,2050.669154394418,None,1,0.25,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,2,1,9,1,,,,,,,,,2050.6504062376916,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0018852688372135162,0.4892965108156204,0.7398473247885704,2053.1525558903813,,,,,,,,,,2050.669154394418,2051.1823452450335,2051.1655768193305,2051.1655768193305,2051.415975239128,2051.9164427518845,2052.1654375605285,2053.1710041202605,z,0,0.25,0.5928401872515678,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,2,2,10,3,,,,,,,,,2053.1528798751533,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.001238364726305008,0.48968762159347534,0.7399711608886719,2055.6551142297685,,,,,,,,,,2053.1710041202605,2053.6851790621877,2053.668383847922,2053.668383847922,2053.9185572639108,2054.418932043016,2054.669534418732,2055.6725726909935,z,0,0.25,0.5099167861044407,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,2,3,11,1,,,,,,,,,2055.655423179269,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0012319870293140411,0.48999572172760963,0.7403288930654526,2058.1583923585713,,,,,,,,,,2055.6725726909935,2056.187756933272,2056.171151112765,2056.171151112765,2056.421332448721,2056.9219300746918,2057.172290749848,2058.177076410502,z,0,0.25,0.7533493004739285,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,3,0,12,1,,,,,,,,,2058.1586999595165,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016395598649978638,0.4897434487938881,0.7400618232786655,2060.6606760658324,,,,,,,,,,2058.177076410502,2058.6910035014153,2058.673948753625,2058.673948753625,2058.924338981509,2059.4249958470464,2059.675371263176,2060.67913396284,None,1,0.3,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,3,1,13,1,,,,,,,,,2060.660993874073,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0011757351458072662,0.4901038184762001,0.790598277002573,2063.1636421084404,,,,,,,,,,2060.67913396284,2061.193607840687,2061.1770709753036,2061.1770709753036,2061.477513987571,2061.993138000369,2062.1774782948196,2063.1821455433965,m,0,0.3,0.4741339348256588,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,3,2,14,1,,,,,,,,,2063.163961146027,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0011767745018005371,0.4898189827799797,0.7901664637029171,2065.6662388406694,,,,,,,,,,2063.1821455433965,2063.6965526640415,2063.6796674206853,2063.6796674206853,2063.979902520776,2064.479013171047,2064.680171210319,2065.6855010800064,m,0,0.3,0.4678283669054508,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,3,3,15,3,,,,,,,,,2065.6665588393807,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0018199458718299866,0.4899386987090111,0.7902496084570885,2068.168951228261,,,,,,,,,,2065.6855010800064,2066.1990775316954,2066.1825289726257,2066.1825289726257,2066.4827831983566,2066.998440723866,2067.1826235055923,2068.187921434641,z,0,0.3,0.4549155868589878,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,4,0,16,2,,,,,,,,,2068.169265806675,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0013316534459590912,0.49002470448613167,0.7903577052056789,2070.6716860234737,,,,,,,,,,2068.187921434641,2068.70173009485,2068.6849498152733,2068.6849498152733,2068.98540642485,2069.485890686512,2069.686120737344,2070.690440900624,z,0,0.3,0.7283742241561413,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,4,1,17,2,,,,,,,,,2070.672000195831,go,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0012219175696372986,0.4900093115866184,0.7904217354953289,2073.1747099496424,,,,,,,,,,2070.690440900624,2071.2045112922788,2071.1877943985164,2071.1877943985164,2071.488185491413,2071.988645605743,2072.18735729903,2073.1933785378933,z,0,0.3,0.5618427842855453,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,4,2,18,3,,,,,,,,,2073.175025846809,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.001346241682767868,0.4896812327206135,0.7900928817689419,2075.6775454729795,,,,,,,,,,2073.1933785378933,2073.7073340453207,2073.6907236538827,2073.6907236538827,2073.990905292332,2074.4922373481095,2074.6910580918193,2075.6962264217436,z,0,0.25,0.40575872361660004,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,4,3,19,3,,,,,,,,,2075.6778573468328,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016651302576065063,0.4897063709795475,0.7399303838610649,2078.1809870041907,,,,,,,,,,2075.6962264217436,2076.209970705211,2076.1933474093676,2076.1933474093676,2076.443520631641,2076.942910693586,2077.1936977244914,2078.1995786577463,m,0,0.25,0.28435513004660606,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,5,0,20,2,,,,,,,,,2078.181520011276,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0015252269804477692,0.48888272047042847,0.7389845810830593,2080.6827676035464,,,,,,,,,,2078.1995786577463,2078.7127316221595,2078.6962388828397,2078.6962388828397,2078.9463574178517,2079.4455701224506,2079.6963798478246,2080.7016108632088,m,0,0.2,0.3093144819140434,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,1,21,0,,,,,,,,,2080.6830931156874,stop,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.001808125525712967,0.48982642963528633,0.6902473419904709,2083.185599900782,,,,,,,,,,2080.7016108632088,2081.215808570385,2081.1990507505834,2081.1990507505834,2081.3991574309766,2081.8993953056633,2082.199881900102,2083.2044903822243,None,0,0.25,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,5,2,22,1,,,,,,,,,2083.185918107629,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016942471265792847,0.48993606120347977,0.7400815337896347,2085.6884040907025,,,,,,,,,,2083.2044903822243,2083.7184459790587,2083.7018478810787,2083.7018478810787,2083.9522012136877,2084.4676865190268,2084.702290907502,2085.7072897404432,m,0,0.25,0.4685883894562721,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,5,3,23,0,,,,,,,,,2085.6887268424034,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0017329007387161255,0.49023672565817833,0.7404594495892525,2088.1911787092686,,,,,,,,,,2085.7072897404432,2086.2211057692766,2086.2044696062803,2086.2044696062803,2086.454705171287,2086.953929003328,2087.204763263464,2088.2099650129676,m,0,0.25,0.2958909720182419,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,6,0,24,1,,,,,,,,,2088.191496718675,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016615092754364014,0.4898853562772274,0.7401585206389427,2090.694029249251,,,,,,,,,,2088.2099650129676,2088.723789706826,2088.7072739601135,2088.7072739601135,2088.957506928593,2089.456509269774,2089.7081973031163,2090.7129081487656,m,0,0.25,0.42644916474819183,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,6,1,25,2,,,,,,,,,2090.6943367496133,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0017103105783462524,0.48987193778157234,0.740097664296627,2093.1969971582294,,,,,,,,,,2090.7129081487656,2091.226904798299,2091.2098991647363,2091.2098991647363,2091.460285924375,2091.960020907223,2092.210612487048,2093.215237237513,z,0,0.25,0.3678934574127197,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,6,2,26,1,,,,,,,,,2093.1973078027368,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0012285411357879639,0.4892552010715008,0.7401174046099186,2095.6997691355646,,,,,,,,,,2093.215237237513,2093.7289638854563,2093.7122508734465,2093.7122508734465,2093.963106740266,2094.4787418097258,2094.712963797152,2095.718263603747,z,0,0.2,0.3986842855811119,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,6,3,27,0,,,,,,,,,2095.700076919049,go,circleblack.png,z,0.2,,,,,,,,,,,,,,,0.0013664327561855316,0.4896245039999485,0.6897075213491917,2098.20224481076,,,,,,,,,,2095.718263603747,2096.2322251945734,2096.215412668884,2096.215412668884,2096.4158272966743,2096.916288487613,2097.2161240428686,2098.221175201237,z,0,0.2,0.4738490842282772,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,7,0,28,2,,,,,,,,,2098.20257204026,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.0016431435942649841,0.49001337587833405,0.6902740001678467,2100.704812772572,,,,,,,,,,2098.221175201237,2098.7347865477204,2098.7182060666382,2098.7182060666382,2098.9182226471603,2099.417518660426,2099.7186614982784,2100.723290655762,m,0,0.2,0.36879516392946243,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,7,1,29,2,,,,,,,,,2100.7051204927266,go,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.001180063933134079,0.49047375470399857,0.6902788244187832,2103.2078657485545,,,,,,,,,,2100.723290655762,2101.23758995533,2101.221172209829,2101.221172209829,2101.4211382567883,2101.92027823627,2102.2217536084354,2103.2264561727643,m,0,0.2,0.3402871750295162,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,7,2,30,0,,,,,,,,,2103.208178643137,stop,squareblack.png,m,0.2,,,,,,,,,,,,,,,0.001165870577096939,0.4899389147758484,0.6900855824351311,2105.710525881499,,,,,,,,,,2103.2264561727643,2103.740420062095,2103.723883472383,2103.723883472383,2103.923935160041,2104.4246612638235,2104.7248014882207,2105.729712896049,None,0,0.25,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,7,3,31,3,,,,,,,,,2105.7108361050487,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.001898452639579773,0.48989902064204216,0.7400666177272797,2108.213092904538,,,,,,,,,,2105.729712896049,2106.243222594261,2106.226537387818,2106.226537387818,2106.4770296104252,2106.9774531126022,2107.227258078754,2108.231365300715,z,0,0.25,0.5220816396176815,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,8,0,32,1,,,,,,,,,2108.213413156569,stop,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0013033635914325714,0.49006614834070206,0.7402779757976532,2110.7158256284893,,,,,,,,,,2108.231365300715,2108.7460744567215,2108.729025069624,2108.729025069624,2108.9795159362257,2109.4799917787313,2109.7302921153605,2110.7347857430577,None,1,0.3,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,8,1,33,2,,,,,,,,,2110.716135609895,stop,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0016815774142742157,0.4900089018046856,0.7902316190302372,2113.2188318818808,,,,,,,,,,2110.7347857430577,2111.248615562916,2111.231923855841,2111.231923855841,2111.5322092473507,2112.031417660415,2112.2326812297106,2113.237229641527,m,0,0.25,0.4501632824540138,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,8,2,34,2,,,,,,,,,2113.2191399745643,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0011829547584056854,0.4897449463605881,0.7401157841086388,2115.721423573792,,,,,,,,,,2113.237229641527,2113.751627035439,2113.734810695052,2113.734810695052,2113.985060315579,2114.48559647426,2114.7353288419545,2115.7404442317784,m,0,0.25,0.4884294122457504,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,8,3,35,2,,,,,,,,,2115.7217346169055,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0017733052372932434,0.48999154195189476,0.7404945604503155,2118.2243339680135,,,,,,,,,,2115.7404442317784,2116.2541726753116,2116.2376235350966,2116.2376235350966,2116.4878378920257,2116.988368421793,2117.2376061826944,2118.243453554809,z,0,0.25,0.6016785800457001,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,9,0,36,3,,,,,,,,,2118.2246585302055,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.00170077383518219,0.4899577796459198,0.7402974516153336,2120.7270465530455,,,,,,,,,,2118.243453554809,2118.7569604963064,2118.740203216672,2118.740203216672,2118.990860480815,2119.4911525398493,2119.742228154093,2120.74602298066,m,0,0.25,0.5953690148890018,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,9,1,37,3,,,,,,,,,2120.727351974696,go,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0012726224958896637,0.48959510400891304,0.7402917966246605,2123.2299950383604,,,,,,,,,,2120.74602298066,2121.2597925029695,2121.2432410568,2121.2432410568,2121.4936607778072,2121.9939060285687,2122.243506886065,2123.249269463122,m,0,0.25,0.5517093613743782,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,9,2,38,3,,,,,,,,,2123.230318002403,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0019060373306274414,0.4895251840353012,0.7398060895502567,2125.7326285913587,,,,,,,,,,2123.249269463122,2123.7626436538994,2123.7456965632737,2123.7456965632737,2123.9960647560656,2124.495080769062,2124.7461318187416,2125.75143102929,z,0,0.25,0.40872373804450035,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,9,3,39,0,,,,,,,,,2125.732943277806,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0014188773930072784,0.48981816321611404,0.7400495484471321,2128.2353418283165,,,,,,,,,,2125.75143102929,2126.265238504857,2126.248426936567,2126.248426936567,2126.498931221664,2126.9995680972934,2127.2483279928565,2128.254091937095,z,0,0.25,0.5620935335755348,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,0,40,0,,,,,,,,,2128.2356616817415,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.0013665296137332916,0.4899635761976242,0.7400046177208424,2130.7381260208786,,,,,,,,,,2128.254091937095,2128.768056947738,2128.7511641271412,2128.7511641271412,2129.0014151334763,2129.5019859410822,2129.7529331073165,2130.7566657476127,z,0,0.25,0.5483111776411533,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,10,1,41,1,,,,,,,,,2130.738456297666,go,circleblack.png,z,0.25,,,,,,,,,,,,,,,0.001229904592037201,0.4897973835468292,0.7401650212705135,2133.241138804704,,,,,,,,,,2130.7566657476127,2131.2707714550197,2131.2538942061365,2131.2538942061365,2131.5042188726366,2132.004762109369,2132.2551292032003,2133.2597617954016,z,0,0.25,0.6556259244680405,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,2,42,0,,,,,,,,,2133.241467051208,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016314387321472168,0.48983050137758255,0.7400428391993046,2135.744022745639,,,,,,,,,,2133.2597617954016,2133.7736320123076,2133.756843917072,2133.756843917072,2134.0072991363704,2134.50784175843,2134.758172031492,2135.7627166584134,None,0,0.3,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,10,3,43,0,,,,,,,,,2135.744341522455,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0013277605175971985,0.48969791457057,0.7897042594850063,2138.246964674443,,,,,,,,,,2135.7627166584134,2136.2764201648533,2136.2597118765116,2136.2597118765116,2136.5597810447216,2137.0591022744775,2137.2600971758366,2138.2662170939147,m,0,0.3,0.4838191568851471,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,0,44,0,,,,,,,,,2138.2472925558686,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.001965075731277466,0.4891841188073158,0.7896660976111889,2140.748934984207,,,,,,,,,,2138.2662170939147,2138.778938226402,2138.7623126506805,2138.7623126506805,2139.0626984238625,2139.5617369413376,2139.7625482343137,2140.7679684497416,z,0,0.25,0.40872593596577644,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,11,1,45,1,,,,,,,,,2140.74924185127,stop,squareblack.png,m,0.25,,,,,,,,,,,,,,,0.0016695968806743622,0.48985452950000763,0.7401338368654251,2143.251961879432,,,,,,,,,,2140.7679684497416,2141.281683254987,2141.2649614214897,2141.2649614214897,2141.5154118277133,2142.0158564038575,2142.2647277489305,2143.2703605256975,None,1,0.3,,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
$currentCorrectResponse,$currentGoStim,,,,,,,,,1,0,1,0,11,2,46,0,,,,,,,,,2143.2522799894214,go,squareblack.png,m,0.3,,,,,,,,,,,,,,,0.0011826977133750916,0.4898521713912487,0.7903385013341904,2145.755128800869,,,,,,,,,,2143.2703605256975,2143.7844843119383,2143.767879985273,2143.767879985273,2144.068218331784,2144.5673038698733,2144.768248256296,2145.7741252854466,m,0,0.3,0.6611085720360279,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
None,None,,,,,,,,,1,0,1,0,11,3,47,3,,,,,,,,,2145.755454380065,stop,circleblack.png,z,0.3,,,,,,,,,,,,,,,0.0019234158098697662,0.48971088975667953,0.7899322062730789,2148.25740281865,,,,,,,,,,2145.7741252854466,2146.287306457758,2146.270616967231,2146.270616967231,2146.570898782462,2147.070167463273,2147.2710520923138,2148.2744228094816,z,0,0.25,0.48244912549853325,,,,,,,,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2148.2744228094816,2148.2744228094816,return,4.437158405780792,"[{'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'go'}, {'fileName': 'squareblack.png', 'correct_response': 'm', 'condition': 'stop'}, {'fileName': 'circleblack.png', 'correct_response': 'z', 'condition': 'go'}]",,,,,,s001,001,2024-04-10_11h54.28.698,simplestop_skeleton,2022.2.2,59.9271829092568,
